"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","G7","Heterosexual / straight","30","30","53650","51220"
"In post","2021","Commercial","Greater Manchester","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","HEO","Heterosexual / straight","30","30","31200","30830"
"In post","2021","Commercial","Greater Manchester","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","SEO","Heterosexual / straight","65","65","39780","38280"
"In post","2021","Commercial","Greater Manchester","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","SEO","Undeclared","10","5","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","EO","Heterosexual / straight","40","40","26590","26670"
"In post","2021","Commercial","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","HEO","Heterosexual / straight","55","50","33230","33300"
"In post","2021","Commercial","Hampshire and Isle of Wight","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","SEO","Heterosexual / straight","60","55","41490","42080"
"In post","2021","Commercial","Hampshire and Isle of Wight","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - East","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - East","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - West","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","EO","Heterosexual / straight","40","40","28930","29300"
"In post","2021","Commercial","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - West","G6","Heterosexual / straight","55","50","72370","69800"
"In post","2021","Commercial","Inner London - West","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - West","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - West","G7","Heterosexual / straight","65","65","59110","58830"
"In post","2021","Commercial","Inner London - West","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - West","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - West","G7","Unknown","35","35","55620","53360"
"In post","2021","Commercial","Inner London - West","HEO","Heterosexual / straight","60","55","34830","34710"
"In post","2021","Commercial","Inner London - West","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - West","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SEO","Heterosexual / straight","110","110","44060","43250"
"In post","2021","Commercial","Inner London - West","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Commercial","Inner London - West","SEO","Unknown","50","50","41960","40650"
"In post","2021","Commercial","Inner London - West","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Kent","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Lancashire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
