"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","No function","HM Land Registry","London","65","65","31650","25850"
"In post","2021","Unknown","No function","HM Land Registry","North East (England)","200","195","23630","22350"
"In post","2021","Unknown","No function","HM Land Registry","North West (England)","275","265","23450","22350"
"In post","2021","Unknown","No function","HM Land Registry","South West (England)","275","265","23370","22350"
"In post","2021","Unknown","No function","HM Land Registry","Wales","190","180","23600","22350"
"In post","2021","Unknown","No function","HM Land Registry","West Midlands (England)","160","155","22890","22350"
"In post","2021","Unknown","No function","HM Land Registry","Yorkshire and The Humber","70","70","22760","22350"
"In post","2021","Unknown","No function","HM Revenue and Customs","East Midlands (England)","595","545","26750","23500"
"In post","2021","Unknown","No function","HM Revenue and Customs","East of England","85","80","30100","28130"
"In post","2021","Unknown","No function","HM Revenue and Customs","London","800","760","39750","36160"
"In post","2021","Unknown","No function","HM Revenue and Customs","North East (England)","2120","1775","22830","21150"
"In post","2021","Unknown","No function","HM Revenue and Customs","North West (England)","2515","2280","24350","21400"
"In post","2021","Unknown","No function","HM Revenue and Customs","Northern Ireland","500","465","23650","20140"
"In post","2021","Unknown","No function","HM Revenue and Customs","Scotland","1515","1360","24100","20140"
"In post","2021","Unknown","No function","HM Revenue and Customs","South East (England)","400","350","24130","20390"
"In post","2021","Unknown","No function","HM Revenue and Customs","South West (England)","155","145","29480","31810"
"In post","2021","Unknown","No function","HM Revenue and Customs","Wales","765","690","24980","21440"
"In post","2021","Unknown","No function","HM Revenue and Customs","West Midlands (England)","450","415","27530","25560"
"In post","2021","Unknown","No function","HM Revenue and Customs","Yorkshire and The Humber","705","660","24170","20140"
"In post","2021","Unknown","No function","HM Treasury","London","40","40","49810","52500"
"In post","2021","Unknown","No function","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Defence","South East (England)","165","160","42710","46080"
"In post","2021","Unknown","No function","Ministry of Defence","South West (England)","500","480","36970","35020"
"In post","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","London","115","115","48380","42980"
"In post","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","North West (England)","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","South West (England)","140","130","42520","47660"
"In post","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Wales","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Justice","East Midlands (England)","540","515","22560","22160"
"In post","2021","Unknown","No function","Ministry of Justice","East of England","540","520","25020","24020"
"In post","2021","Unknown","No function","Ministry of Justice","London","1580","1560","29170","27180"
"In post","2021","Unknown","No function","Ministry of Justice","North East (England)","290","280","23530","22920"
"In post","2021","Unknown","No function","Ministry of Justice","North West (England)","745","715","22740","22850"
"In post","2021","Unknown","No function","Ministry of Justice","Scotland","60","55","23680","21200"
"In post","2021","Unknown","No function","Ministry of Justice","South East (England)","910","875","26680","27850"
"In post","2021","Unknown","No function","Ministry of Justice","South West (England)","330","320","22630","22850"
"In post","2021","Unknown","No function","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","No function","Ministry of Justice","Wales","405","390","24240","22920"
"In post","2021","Unknown","No function","Ministry of Justice","West Midlands (England)","805","765","22950","20600"
"In post","2021","Unknown","No function","Ministry of Justice","Yorkshire and The Humber","650","630","23490","22850"
"In post","2021","Unknown","No function","National Crime Agency","East Midlands (England)","60","60","35740","36410"
"In post","2021","Unknown","No function","National Crime Agency","East of England","90","85","36850","36410"
"In post","2021","Unknown","No function","National Crime Agency","London","890","875","41790","39840"
"In post","2021","Unknown","No function","National Crime Agency","North East (England)","65","65","34430","34140"
"In post","2021","Unknown","No function","National Crime Agency","North West (England)","770","760","34860","33800"
"In post","2021","Unknown","No function","National Crime Agency","Northern Ireland","55","55","39830","40210"
"In post","2021","Unknown","No function","National Crime Agency","Overseas","50","50","68590","66570"
"In post","2021","Unknown","No function","National Crime Agency","Scotland","35","35","36580","34140"
"In post","2021","Unknown","No function","National Crime Agency","South East (England)","265","255","38060","37560"
"In post","2021","Unknown","No function","National Crime Agency","South West (England)","245","240","35310","34140"
"In post","2021","Unknown","No function","National Crime Agency","Unknown","55","55","44580","43710"
"In post","2021","Unknown","No function","National Crime Agency","Wales","40","40","35460","36410"
"In post","2021","Unknown","No function","National Crime Agency","West Midlands (England)","305","300","35880","36410"
"In post","2021","Unknown","No function","National Crime Agency","Yorkshire and The Humber","145","145","35940","36410"
"In post","2021","Unknown","No function","Northern Ireland Office","London","30","30","[c]","[c]"
"In post","2021","Unknown","No function","Northern Ireland Office","Northern Ireland","20","20","[c]","[c]"
"In post","2021","Unknown","No function","Office for Standards in Education","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Unknown","No function","Office for Standards in Education","East of England","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Office for Standards in Education","London","40","35","53850","51360"
"In post","2021","Unknown","No function","Office for Standards in Education","North West (England)","30","30","35480","25880"
"In post","2021","Unknown","No function","Office for Standards in Education","South West (England)","20","20","[c]","[c]"
"In post","2021","Unknown","No function","Office for Standards in Education","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Office for Standards in Education","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Unknown","No function","Office of Gas and Electricity Markets","London","45","45","49810","48040"
"In post","2021","Unknown","No function","Office of Gas and Electricity Markets","Scotland","35","35","35100","30950"
"In post","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","50","45","51280","46930"
"In post","2021","Unknown","No function","Other Cabinet Office Agencies","East of England","15","15","[c]","[c]"
"In post","2021","Unknown","No function","Other Cabinet Office Agencies","London","5","5","[c]","[c]"
"In post","2021","Unknown","No function","Other Cabinet Office Agencies","North West (England)","60","60","42050","46920"
"In post","2021","Unknown","No function","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Other Cabinet Office Agencies","Wales","15","15","[c]","[c]"
"In post","2021","Unknown","No function","Other Cabinet Office Agencies","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Unknown","No function","Scottish Government","Scotland","3905","3650","31230","33650"
"In post","2021","Unknown","No function","The National Archives","London","110","105","34870","30540"
"In post","2021","Unknown","No function","United Kingdom Statistics Authority","London","30","30","[c]","[c]"
"In post","2021","Unknown","No function","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","United Kingdom Statistics Authority","South East (England)","625","470","23640","19520"
"In post","2021","Unknown","No function","United Kingdom Statistics Authority","Wales","355","340","24300","19520"
"In post","2021","Unknown","No function","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Water Services Regulation Authority","London","15","15","[c]","[c]"
"In post","2021","Unknown","No function","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Water Services Regulation Authority","West Midlands (England)","20","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Attorney General's Departments","London","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Cabinet Office","London","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Competition and Markets Authority","London","45","40","71140","71660"
"In post","2021","Unknown","Project Delivery","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
