"Status","Year","Age","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Office for Budget Responsibility","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2021","16-19","Public Health England","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Department of Health and Social Care","Inner London - East","5","5","[c]","[c]"
"In post","2021","16-19","Public Health England","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Ministry of Defence","Unknown","35","35","18640","15940"
"In post","2021","16-19","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","35","35","21610","21150"
"In post","2021","16-19","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Scottish Government","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Scottish Government","West Central Scotland","10","10","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Ministry of Defence","Devon","10","10","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","16-19","The National Archives","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","United Kingdom Statistics Authority","East Wales","10","10","21110","21090"
"In post","2021","16-19","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Welsh Government","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","Scottish Government","Southern Scotland","10","10","23900","22230"
"In post","2021","20-29","Accountant in Bankruptcy","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","15","15","23140","24250"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","10","10","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","20","20","25570","24250"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","20","20","32160","28420"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","15","15","25170","24250"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","10","10","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","10","10","25370","24250"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","30","30","21740","21050"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","35","35","23640","21050"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Anglia","15","15","25680","24920"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Wales","25","25","22000","21050"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Essex","15","15","26720","25230"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","25100","24920"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","10","10","28210","28030"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","15","15","22600","21050"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","15","15","25570","24920"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","30","30","24770","23680"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","20","20","31890","31460"
"In post","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","15","15","23080","23670"
