"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","AA","Heterosexual / straight","30","[c]","18820","17990"
"New entrant CS","2021","60-64","Ministry of Justice","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","AO","Heterosexual / straight","50","[c]","20690","18880"
"New entrant CS","2021","60-64","Ministry of Justice","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Education","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Education","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","AO","Heterosexual / straight","30","[c]","[c]","[c]"
