"Status","Year","Function_of_post","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","165","150","38010","36520"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Female","Unknown","65","60","35730","35900"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","80","80","39620","37290"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Male","Unknown","35","35","36060","31030"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Transport","Female","Heterosexual / straight","105","95","36820","32180"
"In post","2021","Communications","Department for Transport","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Department for Transport","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Communications","Department for Transport","Female","Unknown","40","40","41080","35430"
"In post","2021","Communications","Department for Transport","Male","Heterosexual / straight","75","70","39720","37380"
"In post","2021","Communications","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Transport","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Communications","Department for Transport","Male","Unknown","30","30","[c]","[c]"
"In post","2021","Communications","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Female","Heterosexual / straight","100","95","43170","40070"
"In post","2021","Communications","Department of Health and Social Care","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Female","Unknown","75","70","44550","39180"
"In post","2021","Communications","Department of Health and Social Care","Male","Heterosexual / straight","60","60","43890","37520"
"In post","2021","Communications","Department of Health and Social Care","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Male","Unknown","45","45","46120","46150"
"In post","2021","Communications","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","55","50","47590","41880"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","35","35","48470","43520"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Female","Heterosexual / straight","1120","1045","30510","25560"
"In post","2021","Communications","HM Revenue and Customs","Female","LGBO","75","70","30060","25560"
"In post","2021","Communications","HM Revenue and Customs","Female","Undeclared","90","85","30240","25560"
"In post","2021","Communications","HM Revenue and Customs","Female","Unknown","725","685","28610","25560"
"In post","2021","Communications","HM Revenue and Customs","Male","Heterosexual / straight","1090","1070","29590","25560"
"In post","2021","Communications","HM Revenue and Customs","Male","LGBO","95","95","29370","25560"
"In post","2021","Communications","HM Revenue and Customs","Male","Undeclared","110","105","28860","25560"
"In post","2021","Communications","HM Revenue and Customs","Male","Unknown","875","865","27850","25560"
"In post","2021","Communications","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","HM Treasury","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Female","Heterosexual / straight","280","265","34320","33000"
"In post","2021","Communications","Ministry of Defence","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Female","Undeclared","40","35","32570","28010"
"In post","2021","Communications","Ministry of Defence","Female","Unknown","40","35","37690","40000"
"In post","2021","Communications","Ministry of Defence","Male","Heterosexual / straight","365","360","30210","26930"
"In post","2021","Communications","Ministry of Defence","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Male","Undeclared","55","55","29630","28580"
"In post","2021","Communications","Ministry of Defence","Male","Unknown","60","60","37280","33300"
"In post","2021","Communications","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Female","Heterosexual / straight","40","40","40960","34200"
