"Status","Year","Age","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Black","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Debt","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Debt","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Digital, Data & Technology","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Finance","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Human Resources","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","Attorney General's Departments","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Cabinet Office","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Department of Health and Social Care","65","[c]","28860","27270"
"New entrant CS","2021","20-29","Black","No function","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","HM Revenue and Customs","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Ministry of Housing, Communities and Local Government","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Ministry of Justice","140","[c]","24200","22850"
"New entrant CS","2021","20-29","Black","No function","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Project Delivery","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Project Delivery","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
