"Status","Year","Disability","Function_of_post","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Justice","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Justice","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Justice","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Justice","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Justice","SEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office for Standards in Education","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office for Standards in Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","The National Archives","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","The National Archives","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","The National Archives","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","The National Archives","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Wales Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Wales Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Welsh Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Welsh Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Department for Environment, Food and Rural Affairs","AO","85","75","21050","21050"
"In post","2021","Declared disabled","Grants Management","Department for Environment, Food and Rural Affairs","EO","35","30","25790","25990"
"In post","2021","Declared disabled","Grants Management","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Department for Environment, Food and Rural Affairs","HEO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Department for Environment, Food and Rural Affairs","SEO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Attorney General's Departments","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Attorney General's Departments","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Attorney General's Departments","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Attorney General's Departments","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Cabinet Office","AO","35","30","21320","20800"
"In post","2021","Declared disabled","Human Resources","Cabinet Office","EO","35","35","26190","26570"
"In post","2021","Declared disabled","Human Resources","Cabinet Office","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Cabinet Office","G7","40","35","55140","54700"
"In post","2021","Declared disabled","Human Resources","Cabinet Office","HEO","30","30","34580","35070"
"In post","2021","Declared disabled","Human Resources","Cabinet Office","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Cabinet Office","SEO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
