"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Department for Education","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Finance","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Finance","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Operational Delivery","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Operational Delivery","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Operational Delivery","SEO/HEO","50","50","35560","36680"
"In post","2021","Undeclared","Department for Education","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Policy","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Policy","G6/G7","45","45","56530","54400"
"In post","2021","Undeclared","Department for Education","Policy","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Policy","SEO/HEO","70","70","36330","36640"
"In post","2021","Undeclared","Department for Education","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Property","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Property","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Communications","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","G6/G7","30","25","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Finance","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Human Resources","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Operational Delivery","AA/AO","35","35","21290","21050"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Operational Delivery","EO","50","45","26120","25270"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Operational Delivery","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Operational Delivery","SEO/HEO","40","40","34090","32650"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Policy","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Policy","G6/G7","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Policy","SEO/HEO","40","40","34380","33680"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Project Delivery","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Property","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Property","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Science and Engineering","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Science and Engineering","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Veterinarian","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Veterinarian","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","International Trade","G6/G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","International Trade","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Commercial","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Commercial","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Communications","G6/G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Communications","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Counter Fraud","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
