"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","West Midlands","G6/G7","G6","30","25","66830","65230"
"In post","2021","Digital, Data & Technology","West Midlands","G6/G7","G7","105","100","52890","50630"
"In post","2021","Digital, Data & Technology","West Midlands","SCS level","SCS level","10","10","78200","77080"
"In post","2021","Digital, Data & Technology","West Midlands","SEO/HEO","HEO","140","140","32360","31810"
"In post","2021","Digital, Data & Technology","West Midlands","SEO/HEO","SEO","140","140","39410","38490"
"In post","2021","Digital, Data & Technology","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Wales and The Valleys","AA/AO","AO","45","45","21630","21590"
"In post","2021","Digital, Data & Technology","West Wales and The Valleys","EO","EO","205","195","26890","26470"
"In post","2021","Digital, Data & Technology","West Wales and The Valleys","G6/G7","G6","25","25","76790","74310"
"In post","2021","Digital, Data & Technology","West Wales and The Valleys","G6/G7","G7","115","115","60110","58740"
"In post","2021","Digital, Data & Technology","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Wales and The Valleys","SEO/HEO","HEO","190","185","33740","32180"
"In post","2021","Digital, Data & Technology","West Wales and The Valleys","SEO/HEO","SEO","235","230","44430","42370"
"In post","2021","Digital, Data & Technology","West Yorkshire","AA/AO","AO","20","20","20480","20140"
"In post","2021","Digital, Data & Technology","West Yorkshire","EO","EO","105","100","26370","25560"
"In post","2021","Digital, Data & Technology","West Yorkshire","G6/G7","G6","20","20","66100","64670"
"In post","2021","Digital, Data & Technology","West Yorkshire","G6/G7","G7","70","70","52500","52580"
"In post","2021","Digital, Data & Technology","West Yorkshire","SCS level","SCS level","10","10","92870","91100"
"In post","2021","Digital, Data & Technology","West Yorkshire","SEO/HEO","HEO","125","120","31360","31810"
"In post","2021","Digital, Data & Technology","West Yorkshire","SEO/HEO","SEO","100","100","38500","38630"
"In post","2021","Digital, Data & Technology","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bedfordshire and Hertfordshire","EO","EO","25","25","29470","30750"
"In post","2021","Finance","Bedfordshire and Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bedfordshire and Hertfordshire","G6/G7","G7","15","15","57380","59340"
"In post","2021","Finance","Bedfordshire and Hertfordshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Bedfordshire and Hertfordshire","SEO/HEO","HEO","30","25","38260","37640"
"In post","2021","Finance","Bedfordshire and Hertfordshire","SEO/HEO","SEO","25","20","45670","45200"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","30","25","21930","21870"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","75","75","27750","27510"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","10","10","70500","69220"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","30","30","56600","56540"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","80","75","34930","35000"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","60","55","44040","42580"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Cheshire","EO","EO","5","5","[c]","[c]"
"In post","2021","Finance","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cheshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Finance","Cheshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Finance","Cheshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Derbyshire and Nottinghamshire","AA/AO","AO","15","15","21290","21950"
"In post","2021","Finance","Derbyshire and Nottinghamshire","EO","EO","35","35","25260","25560"
"In post","2021","Finance","Derbyshire and Nottinghamshire","G6/G7","G6","10","5","[c]","[c]"
"In post","2021","Finance","Derbyshire and Nottinghamshire","G6/G7","G7","40","35","53740","52580"
"In post","2021","Finance","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Derbyshire and Nottinghamshire","SEO/HEO","HEO","45","45","31810","31810"
"In post","2021","Finance","Derbyshire and Nottinghamshire","SEO/HEO","SEO","40","40","39370","38630"
"In post","2021","Finance","Devon","EO","EO","10","10","25980","26100"
"In post","2021","Finance","Devon","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Finance","Devon","G6/G7","G7","20","20","53010","49500"
"In post","2021","Finance","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Devon","SEO/HEO","HEO","25","25","32670","32730"
"In post","2021","Finance","Devon","SEO/HEO","SEO","25","25","42360","40040"
"In post","2021","Finance","Dorset and Somerset","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Finance","Dorset and Somerset","EO","EO","10","10","27050","26740"
"In post","2021","Finance","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Dorset and Somerset","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2021","Finance","Dorset and Somerset","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Finance","East Anglia","AA/AO","AO","30","25","21180","21130"
"In post","2021","Finance","East Anglia","EO","EO","30","30","26340","26670"
"In post","2021","Finance","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Anglia","G6/G7","G7","25","25","53020","51480"
"In post","2021","Finance","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Anglia","SEO/HEO","HEO","30","25","32440","32210"
"In post","2021","Finance","East Anglia","SEO/HEO","SEO","30","30","41070","39220"
"In post","2021","Finance","East Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Wales","AA/AO","AO","40","35","21290","21390"
"In post","2021","Finance","East Wales","EO","EO","40","40","25660","25200"
"In post","2021","Finance","East Wales","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Finance","East Wales","G6/G7","G7","20","20","53810","52580"
"In post","2021","Finance","East Wales","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","East Wales","SEO/HEO","HEO","35","30","32560","31540"
"In post","2021","Finance","East Wales","SEO/HEO","SEO","30","25","41580","40150"
"In post","2021","Finance","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Eastern Scotland","AA/AO","AO","40","40","23600","24130"
"In post","2021","Finance","Eastern Scotland","EO","EO","35","35","28560","29040"
"In post","2021","Finance","Eastern Scotland","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Finance","Eastern Scotland","G6/G7","G7","15","15","54760","53560"
"In post","2021","Finance","Eastern Scotland","SEO/HEO","HEO","35","35","35450","35680"
"In post","2021","Finance","Eastern Scotland","SEO/HEO","SEO","35","30","42890","42670"
"In post","2021","Finance","Essex","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Essex","AA/AO","AO","70","60","20760","20140"
"In post","2021","Finance","Essex","EO","EO","45","40","26630","25560"
"In post","2021","Finance","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Essex","G6/G7","G7","15","15","53220","52580"
"In post","2021","Finance","Essex","SEO/HEO","HEO","50","45","32400","31810"
"In post","2021","Finance","Essex","SEO/HEO","SEO","40","40","38760","38630"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","55","50","21330","21130"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","260","250","23900","25000"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","70","65","67440","67220"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","140","135","53960","55170"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","30","30","98720","86450"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","245","235","32040","33000"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","255","240","41850","40580"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","40","40","53190","46540"
"In post","2021","Finance","Greater Manchester","AA/AO","AA","10","10","20070","20070"
"In post","2021","Finance","Greater Manchester","AA/AO","AO","15","10","20900","21160"
"In post","2021","Finance","Greater Manchester","EO","EO","40","40","25290","25560"
"In post","2021","Finance","Greater Manchester","G6/G7","G6","25","25","65730","64670"
"In post","2021","Finance","Greater Manchester","G6/G7","G7","60","60","52770","50840"
"In post","2021","Finance","Greater Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester","SEO/HEO","HEO","70","70","31430","31810"
"In post","2021","Finance","Greater Manchester","SEO/HEO","SEO","75","70","40230","38820"
"In post","2021","Finance","Hampshire and Isle of Wight","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hampshire and Isle of Wight","AA/AO","AO","30","30","21140","21130"
"In post","2021","Finance","Hampshire and Isle of Wight","EO","EO","90","85","26540","26670"
"In post","2021","Finance","Hampshire and Isle of Wight","G6/G7","G6","10","10","66940","67220"
"In post","2021","Finance","Hampshire and Isle of Wight","G6/G7","G7","40","40","54110","57540"
"In post","2021","Finance","Hampshire and Isle of Wight","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Finance","Hampshire and Isle of Wight","SEO/HEO","HEO","120","115","33740","33300"
"In post","2021","Finance","Hampshire and Isle of Wight","SEO/HEO","SEO","90","85","43500","40580"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","EO","EO","10","10","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","10","10","40860","40080"
"In post","2021","Finance","Highlands and Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Highlands and Islands","SEO/HEO","HEO","10","10","37540","37530"
"In post","2021","Finance","Highlands and Islands","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Inner London - East","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inner London - East","AA/AO","AO","15","15","24930","23970"
"In post","2021","Finance","Inner London - East","EO","EO","60","60","28720","27960"
"In post","2021","Finance","Inner London - East","G6/G7","G6","25","25","71360","71290"
"In post","2021","Finance","Inner London - East","G6/G7","G7","115","110","61040","59160"
"In post","2021","Finance","Inner London - East","SCS level","SCS level","20","20","95480","95540"
"In post","2021","Finance","Inner London - East","SEO/HEO","HEO","60","60","35440","34720"
"In post","2021","Finance","Inner London - East","SEO/HEO","SEO","115","115","42930","41760"
"In post","2021","Finance","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inner London - West","AA/AO","AO","50","50","23800","24030"
"In post","2021","Finance","Inner London - West","EO","EO","225","220","28350","28230"
"In post","2021","Finance","Inner London - West","G6/G7","G6","225","220","69340","69800"
"In post","2021","Finance","Inner London - West","G6/G7","G7","485","475","57490","57460"
"In post","2021","Finance","Inner London - West","SCS level","SCS level","140","140","91540","85450"
"In post","2021","Finance","Inner London - West","SEO/HEO","HEO","435","430","35360","34020"
"In post","2021","Finance","Inner London - West","SEO/HEO","SEO","395","385","43120","41980"
"In post","2021","Finance","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent","EO","EO","5","5","[c]","[c]"
"In post","2021","Finance","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Finance","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
