"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","90","85","29950","33000"
"In post","2021","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Cumbria","West Cumbria","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Derbyshire and Nottinghamshire","Nottingham","25","25","48990","39510"
"In post","2021","Cabinet Office","Unknown","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Dorset and Somerset","Dorset CC","10","10","35240","33470"
"In post","2021","Cabinet Office","Unknown","East Anglia","Cambridgeshire CC","15","15","53530","33300"
"In post","2021","Cabinet Office","Unknown","East Anglia","Norwich and East Norfolk","90","85","46400","40250"
"In post","2021","Cabinet Office","Unknown","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East Wales","Cardiff and Vale of Glamorgan","30","30","35560","29250"
"In post","2021","Cabinet Office","Unknown","East Wales","Monmouthshire and Newport","30","30","42060","38450"
"In post","2021","Cabinet Office","Unknown","Eastern Scotland","City of Edinburgh","25","25","33040","29250"
"In post","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","65290","53760"
"In post","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","65","60","43300","38420"
"In post","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","65","65","61950","54010"
"In post","2021","Cabinet Office","Unknown","Greater Manchester","Greater Manchester South East","10","10","37580","34550"
"In post","2021","Cabinet Office","Unknown","Greater Manchester","Greater Manchester South West","160","155","45470","40010"
"In post","2021","Cabinet Office","Unknown","Greater Manchester","Manchester","95","95","46350","37300"
"In post","2021","Cabinet Office","Unknown","Hampshire and Isle of Wight","Central Hampshire","40","35","58300","54010"
"In post","2021","Cabinet Office","Unknown","Hampshire and Isle of Wight","North Hampshire","20","20","44350","38260"
"In post","2021","Cabinet Office","Unknown","Hampshire and Isle of Wight","Portsmouth","25","25","51860","49030"
"In post","2021","Cabinet Office","Unknown","Hampshire and Isle of Wight","South Hampshire","10","10","42010","40300"
"In post","2021","Cabinet Office","Unknown","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Inner London - East","Lambeth","10","10","29310","28630"
"In post","2021","Cabinet Office","Unknown","Inner London - East","Lewisham and Southwark","15","15","102750","122500"
"In post","2021","Cabinet Office","Unknown","Inner London - East","Tower Hamlets","855","840","51570","54700"
"In post","2021","Cabinet Office","Unknown","Inner London - West","Camden and City of London","95","95","54330","54700"
"In post","2021","Cabinet Office","Unknown","Inner London - West","Westminster","5380","5310","49440","40600"
"In post","2021","Cabinet Office","Unknown","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Lancashire","Blackpool","40","40","51230","49700"
"In post","2021","Cabinet Office","Unknown","Lancashire","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Merseyside","Liverpool","120","120","49230","49700"
"In post","2021","Cabinet Office","Unknown","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North Yorkshire","York","440","420","29190","26670"
"In post","2021","Cabinet Office","Unknown","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Northumberland and Tyne and Wear","Tyneside","400","375","28430","23850"
"In post","2021","Cabinet Office","Unknown","Outer London - South","Croydon","50","50","43890","32000"
"In post","2021","Cabinet Office","Unknown","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Shropshire and Staffordshire","Telford and Wrekin","15","15","58080","51560"
"In post","2021","Cabinet Office","Unknown","South Yorkshire","Sheffield","100","95","46980","49700"
"In post","2021","Cabinet Office","Unknown","Southern Scotland","South Lanarkshire","25","25","62500","62010"
"In post","2021","Cabinet Office","Unknown","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Tees Valley and Durham","Darlington","10","10","62080","66310"
"In post","2021","Cabinet Office","Unknown","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Unknown","Unknown","595","590","36190","32000"
"In post","2021","Cabinet Office","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","West Central Scotland","Glasgow City","25","25","52930","53320"
"In post","2021","Cabinet Office","Unknown","West Midlands","Birmingham","20","20","71880","64030"
"In post","2021","Cabinet Office","Unknown","West Midlands","Coventry","15","15","53340","49700"
"In post","2021","Cabinet Office","Unknown","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","West Yorkshire","Leeds","185","180","47110","40250"
"In post","2021","Chancellor's other departments","Commercial","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Commercial","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","Inner London - West","Westminster","20","20","45890","43930"
"In post","2021","Chancellor's other departments","Communications","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Inner London - West","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Inner London - West","Westminster","30","30","51240","46460"
"In post","2021","Chancellor's other departments","Human Resources","Inner London - West","Camden and City of London","10","10","42450","35840"
"In post","2021","Chancellor's other departments","Human Resources","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Inner London - West","Camden and City of London","175","165","68110","65470"
"In post","2021","Chancellor's other departments","Other","Inner London - West","Westminster","75","70","55900","45330"
"In post","2021","Chancellor's other departments","Other","Lancashire","Blackpool","10","10","50350","49940"
"In post","2021","Chancellor's other departments","Other","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Inner London - West","Westminster","10","5","[c]","[c]"
"In post","2021","Charity Commission","Communications","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","Merseyside","Sefton","40","40","37310","37910"
"In post","2021","Charity Commission","Finance","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
