"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Female","275","265","27030","27270"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Male","160","155","26430","27270"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Female","785","755","57590","53360"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Male","565","560","57530","53360"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Female","135","130","84030","76350"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Male","140","135","91410","79630"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Female","885","860","35120","32790"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Male","545","540","35480","33000"
"In post","2021","Disclosure Scotland","Scottish Government","AA/AO","Female","90","80","21990","22230"
"In post","2021","Disclosure Scotland","Scottish Government","AA/AO","Male","95","90","21890","22230"
"In post","2021","Disclosure Scotland","Scottish Government","EO","Female","30","25","[c]","[c]"
"In post","2021","Disclosure Scotland","Scottish Government","EO","Male","30","30","29140","29190"
"In post","2021","Disclosure Scotland","Scottish Government","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Disclosure Scotland","Scottish Government","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Disclosure Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Scottish Government","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","Disclosure Scotland","Scottish Government","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Female","2735","2170","20490","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Male","1360","1290","20950","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","EO","Female","500","445","26600","26780"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","EO","Male","400","395","26860","26670"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Female","100","95","63630","55320"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Male","180","180","64820","62490"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Female","430","400","35360","32980"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Male","520","515","38630","39040"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Female","370","320","21790","21590"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Male","750","725","25860","26580"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","EO","Female","680","615","27400","26780"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","EO","Male","1915","1800","28600","26780"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Female","50","45","54060","51800"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Male","70","70","55560","53840"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Female","325","315","35820","33350"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Male","620","605","35690","34020"
"In post","2021","Education and Skills Funding Agency","Department for Education","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Department for Education","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Department for Education","EO","Female","105","100","25940","26000"
"In post","2021","Education and Skills Funding Agency","Department for Education","EO","Male","65","65","26060","26000"
"In post","2021","Education and Skills Funding Agency","Department for Education","G6/G7","Female","320","305","54990","50790"
"In post","2021","Education and Skills Funding Agency","Department for Education","G6/G7","Male","270","270","55800","53420"
"In post","2021","Education and Skills Funding Agency","Department for Education","SCS level","Female","25","25","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Department for Education","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Department for Education","SEO/HEO","Female","550","515","34690","36500"
"In post","2021","Education and Skills Funding Agency","Department for Education","SEO/HEO","Male","430","430","35020","36500"
"In post","2021","Education Scotland","Scottish Government","AA/AO","Female","40","35","21990","22230"
"In post","2021","Education Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scottish Government","EO","Female","10","10","[c]","[c]"
"In post","2021","Education Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scottish Government","G6/G7","Female","140","130","68300","70160"
"In post","2021","Education Scotland","Scottish Government","G6/G7","Male","55","50","68670","71160"
"In post","2021","Education Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scottish Government","SEO/HEO","Female","45","45","41090","39660"
"In post","2021","Education Scotland","Scottish Government","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","ESTYN","ESTYN","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","ESTYN","ESTYN","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","ESTYN","EO","Female","15","15","[c]","[c]"
"In post","2021","ESTYN","ESTYN","EO","Male","5","5","[c]","[c]"
"In post","2021","ESTYN","ESTYN","G6/G7","Female","35","30","73410","74730"
"In post","2021","ESTYN","ESTYN","G6/G7","Male","35","35","74330","74730"
"In post","2021","ESTYN","ESTYN","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","ESTYN","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","ESTYN","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","ESTYN","ESTYN","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","AA/AO","Female","45","45","23550","22850"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","AA/AO","Male","85","85","25630","23340"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","EO","Female","80","75","27680","26590"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","EO","Male","135","135","28670","27280"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","G6/G7","Female","55","50","63490","58890"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","G6/G7","Male","165","150","61950","59740"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","SEO/HEO","Female","105","105","39240","40330"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","SEO/HEO","Male","345","340","40800","41010"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","Female","15","15","[c]","[c]"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","Male","35","35","22400","21600"
"In post","2021","Food Standards Agency","Food Standards Agency","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","EO","Female","90","85","27140","26750"
"In post","2021","Food Standards Agency","Food Standards Agency","EO","Male","345","335","27320","26750"
"In post","2021","Food Standards Agency","Food Standards Agency","G6/G7","Female","105","105","56420","55300"
"In post","2021","Food Standards Agency","Food Standards Agency","G6/G7","Male","115","110","56350","56130"
"In post","2021","Food Standards Agency","Food Standards Agency","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","SEO/HEO","Female","320","310","36010","37350"
"In post","2021","Food Standards Agency","Food Standards Agency","SEO/HEO","Male","305","305","36000","37350"
"In post","2021","Food Standards Scotland","Scottish Government","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","AA/AO","Male","5","5","[c]","[c]"
