"Status","Year","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Standards and Testing Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Teaching Regulation Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Operational Delivery","15","[c]","22270","20230"
"New entrant CS","2021","No function","The National Archives","Other","15","[c]","42230","35000"
"New entrant CS","2021","No function","UK Hydrographic Office","Operational Delivery","50","[c]","26270","20170"
"New entrant CS","2021","No function","UK Intellectual Property Office","Operational Delivery","120","[c]","24460","23320"
"New entrant CS","2021","No function","UK Intellectual Property Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","UK Intellectual Property Office","Science and Engineering","10","[c]","29890","29890"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","355","[c]","28220","29540"
"New entrant CS","2021","No function","Vehicle Certification Agency","Operational Delivery","15","[c]","23220","21590"
"New entrant CS","2021","No function","Vehicle Certification Agency","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Policy","10","[c]","59380","64500"
"New entrant CS","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Animal and Plant Health Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","40","[c]","58840","54700"
"New entrant CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Companies House","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","25","[c]","47610","42290"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Commercial","40","[c]","38600","41750"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","45","[c]","42900","50000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Finance","10","[c]","42360","45000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","20","[c]","30700","30250"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Other","145","[c]","27290","23230"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Project Delivery","90","[c]","35050","33000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","185","[c]","30360","27540"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Science and Technology Laboratory","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","15","[c]","36360","33570"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","65","[c]","41440","34020"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Policy","15","[c]","39780","36500"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Property","20","[c]","50470","49860"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","40","[c]","39790","35900"
"New entrant CS","2021","Project Delivery","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","65","[c]","38090","34710"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Education and Skills Funding Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Government Actuary's Department","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Government Property Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","40","[c]","36030","30990"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","15","[c]","31490","30850"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","30","[c]","32930","36200"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Project Delivery","70","[c]","38540","36160"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Treasury (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Institute for Apprenticeships and Technical Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Met Office","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Met Office","Project Delivery","20","[c]","38920","32060"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","360","[c]","34890","33000"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","30","[c]","41080","48200"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","70","[c]","35750","35290"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","15","[c]","29690","30880"
"New entrant CS","2021","Project Delivery","National Crime Agency","Project Delivery","20","[c]","48180","45480"
"New entrant CS","2021","Project Delivery","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Planning Inspectorate","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Rural Payments Agency","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Forestry","Unknown","20","[c]","29510","28120"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","55","[c]","39510","39700"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Science and Engineering","85","[c]","31940","27540"
"New entrant CS","2021","Project Delivery","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Space Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Space Agency","Policy","10","[c]","36330","30560"
"New entrant CS","2021","Project Delivery","UK Space Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","United Kingdom Statistics Authority","Project Delivery","60","[c]","36540","36030"
"New entrant CS","2021","Project Delivery","Valuation Office Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wilton Park","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cabinet Office (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
