"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - South","London","G6/G7","15","15","68960","66900"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - South","London","SEO/HEO","35","35","29510","29250"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - West and North West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","G6/G7","45","45","56210","50760"
"In post","2021","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","SEO/HEO","40","40","33870","32960"
"In post","2021","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","G6/G7","15","15","67000","51550"
"In post","2021","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","AA/AO","20","20","21040","20800"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","EO","25","25","26220","27500"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","G6/G7","80","75","57410","54700"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","SCS level","20","20","95890","76390"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","SEO/HEO","455","455","31530","32000"
"In post","2021","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","G6/G7","10","10","63160","53320"
"In post","2021","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","SEO/HEO","15","15","32520","32000"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands","Outside London","G6/G7","10","10","66910","63560"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands","Outside London","SCS level","10","10","97450","74000"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands","Outside London","SEO/HEO","10","10","30770","29250"
"In post","2021","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","EO","10","10","24780","25230"
"In post","2021","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","G6/G7","60","60","57050","53170"
"In post","2021","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","SCS level","30","30","77090","70000"
"In post","2021","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","SEO/HEO","90","85","32970","32000"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","AA/AO","10","10","20740","21050"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","EO","35","30","25030","24920"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","G6/G7","25","20","53310","49040"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","SEO/HEO","70","65","32360","30220"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","AA/AO","45","40","20450","21050"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","EO","75","70","25090","24920"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","G6/G7","90","85","51910","48080"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","SEO/HEO","245","235","33020","30660"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","Outside London","EO","10","10","25970","26470"
"In post","2021","Charity Commission","Dorset and Somerset","Outside London","G6/G7","10","10","59630","59200"
"In post","2021","Charity Commission","Dorset and Somerset","Outside London","SEO/HEO","25","25","32780","31360"
"In post","2021","Charity Commission","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","East Wales","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","London","EO","5","5","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","London","G6/G7","25","25","55540","52270"
"In post","2021","Charity Commission","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","London","SEO/HEO","35","35","34140","37910"
"In post","2021","Charity Commission","Merseyside","Outside London","AA/AO","10","10","20170","20080"
"In post","2021","Charity Commission","Merseyside","Outside London","EO","90","85","24640","24440"
"In post","2021","Charity Commission","Merseyside","Outside London","G6/G7","30","30","54730","51560"
"In post","2021","Charity Commission","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Merseyside","Outside London","SEO/HEO","170","160","32880","29550"
"In post","2021","Companies House","East Wales","Outside London","AA/AO","395","340","21700","22490"
"In post","2021","Companies House","East Wales","Outside London","EO","265","245","28030","27460"
"In post","2021","Companies House","East Wales","Outside London","G6/G7","70","70","57350","56390"
"In post","2021","Companies House","East Wales","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Companies House","East Wales","Outside London","SEO/HEO","295","285","38770","38070"
"In post","2021","Companies House","Eastern Scotland","Outside London","AA/AO","20","20","21080","20870"
"In post","2021","Companies House","Eastern Scotland","Outside London","EO","15","15","25620","25100"
"In post","2021","Companies House","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Inner London - West","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Companies House","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Inner London - West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Outside London","AA/AO","10","10","22160","22490"
"In post","2021","Companies House","Northern Ireland","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Eastern Scotland","Outside London","G6/G7","30","30","63260","59140"
"In post","2021","Competition and Markets Authority","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Eastern Scotland","Outside London","SEO/HEO","15","15","37060","34870"
"In post","2021","Competition and Markets Authority","Inner London - East","London","AA/AO","25","25","23300","22860"
"In post","2021","Competition and Markets Authority","Inner London - East","London","EO","70","70","28600","28160"
"In post","2021","Competition and Markets Authority","Inner London - East","London","G6/G7","395","375","66620","64220"
"In post","2021","Competition and Markets Authority","Inner London - East","London","SCS level","110","105","109740","101590"
"In post","2021","Competition and Markets Authority","Inner London - East","London","SEO/HEO","185","180","37880","35660"
"In post","2021","Competition and Markets Authority","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","AA/AO","115","105","20270","20650"
"In post","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","EO","85","80","23350","22710"
"In post","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","G6/G7","15","10","55930","58000"
"In post","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","SEO/HEO","85","85","29340","27770"
"In post","2021","Crown Commercial Service","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Anglia","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","East Anglia","Outside London","EO","25","20","23700","22230"
"In post","2021","Crown Commercial Service","East Anglia","Outside London","G6/G7","25","25","52030","48240"
"In post","2021","Crown Commercial Service","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Anglia","Outside London","SEO/HEO","110","105","33270","33340"
"In post","2021","Crown Commercial Service","East Wales","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","East Wales","Outside London","EO","15","15","23790","22640"
"In post","2021","Crown Commercial Service","East Wales","Outside London","G6/G7","25","25","47690","47340"
"In post","2021","Crown Commercial Service","East Wales","Outside London","SEO/HEO","65","60","32000","31000"
"In post","2021","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Inner London - East","London","EO","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Inner London - East","London","G6/G7","25","25","57990","60000"
"In post","2021","Crown Commercial Service","Inner London - East","London","SCS level","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Inner London - East","London","SEO/HEO","25","25","37370","36200"
"In post","2021","Crown Commercial Service","Merseyside","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Merseyside","Outside London","EO","60","55","23220","22240"
"In post","2021","Crown Commercial Service","Merseyside","Outside London","G6/G7","115","110","52640","52550"
