"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","South East (England)","20","[c]","34380","33300"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","South West (England)","50","[c]","37820","36280"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Foreign, Commonwealth and Development Office","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Scottish Government","Scotland","10","[c]","26260","26530"
"Leaver CS","2021","65+","Security","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Defence","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Defence","South East (England)","15","[c]","26010","19560"
"Leaver CS","2021","65+","Security","Ministry of Defence","South West (England)","20","[c]","22780","19810"
"Leaver CS","2021","65+","Security","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","East Midlands (England)","45","[c]","23590","21010"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","East of England","45","[c]","27000","27570"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","London","45","[c]","31740","30730"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","North East (England)","100","[c]","24070","21010"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","North West (England)","155","[c]","24700","21010"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","Scotland","90","[c]","24850","26120"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","South East (England)","65","[c]","26140","27570"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","South West (England)","50","[c]","25250","25990"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","Wales","40","[c]","23620","21010"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","West Midlands (England)","70","[c]","24390","22110"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","Yorkshire and The Humber","70","[c]","28040","26890"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","East Midlands (England)","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","East of England","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","London","105","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","North East (England)","125","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","North West (England)","85","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","Scotland","80","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","Wales","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","West Midlands (England)","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","Yorkshire and The Humber","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","East of England","10","[c]","22830","21430"
"Leaver CS","2021","65+","Unknown","Home Office","London","70","[c]","31810","28680"
"Leaver CS","2021","65+","Unknown","Home Office","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","North West (England)","30","[c]","22320","21430"
"Leaver CS","2021","65+","Unknown","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","Yorkshire and The Humber","15","[c]","25220","21430"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","East Midlands (England)","20","[c]","25180","21580"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","East of England","20","[c]","24040","21830"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","London","10","[c]","36690","28950"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","Scotland","20","[c]","28630","21910"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","South East (England)","65","[c]","26130","21580"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","South West (England)","60","[c]","29950","25950"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","Unknown","10","[c]","43490","32550"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","Wales","10","[c]","22830","20720"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","West Midlands (England)","20","[c]","29890","29930"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","Yorkshire and The Humber","25","[c]","25980","21370"
"Leaver CS","2021","65+","Unknown","Scottish Government","Scotland","40","[c]","38970","35110"
"Leaver CS","2021","65+","Unknown","Welsh Government","Wales","20","[c]","39670","36500"
"Leaver CS","2021","Unknown","Finance","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
