"Status","Year","Disability","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Unknown","London","G7","105","[c]","55720","54700"
"New entrant CS","2021","Declared non-disabled","Unknown","London","HEO","190","[c]","34220","34550"
"New entrant CS","2021","Declared non-disabled","Unknown","London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","SEO","70","[c]","40920","40600"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","AA","175","[c]","20030","20060"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","AO","3930","[c]","21260","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","EO","6040","[c]","27790","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","G6","35","[c]","67510","66680"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","G7","150","[c]","53560","53000"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","HEO","280","[c]","31980","31990"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","SEO","190","[c]","39390","38540"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","AO","65","[c]","21720","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","EO","130","[c]","27650","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","HEO","30","[c]","32830","31990"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","EO","35","[c]","27320","26880"
"New entrant CS","2021","Undeclared","Operational Delivery","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","AA","35","[c]","19450","20600"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","AO","125","[c]","21120","20140"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","EO","40","[c]","24020","23140"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","HEO","35","[c]","30310","30350"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","SCS level","[c]","[c]","[c]","[c]"
