"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","110","[c]","37150","35080"
"Leaver CS","2021","65+","Greater Manchester","Outside London","Female","65","[c]","24950","21010"
"Leaver CS","2021","65+","Greater Manchester","Outside London","Male","70","[c]","30270","26000"
"Leaver CS","2021","65+","Hampshire and Isle of Wight","Outside London","Female","65","[c]","24190","21370"
"Leaver CS","2021","65+","Hampshire and Isle of Wight","Outside London","Male","100","[c]","31320","26320"
"Leaver CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Highlands and Islands","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - East","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - East","London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - West","London","Female","100","[c]","42350","32200"
"Leaver CS","2021","65+","Inner London - West","London","Male","115","[c]","44740","39690"
"Leaver CS","2021","65+","Kent","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kent","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lancashire","Outside London","Female","75","[c]","22750","21010"
"Leaver CS","2021","65+","Lancashire","Outside London","Male","50","[c]","29530","24830"
"Leaver CS","2021","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lincolnshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lincolnshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Merseyside","Outside London","Female","100","[c]","25170","21430"
"Leaver CS","2021","65+","Merseyside","Outside London","Male","55","[c]","25330","21430"
"Leaver CS","2021","65+","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Eastern Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Yorkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northumberland and Tyne and Wear","Outside London","Female","145","[c]","23350","21010"
"Leaver CS","2021","65+","Northumberland and Tyne and Wear","Outside London","Male","65","[c]","24590","21010"
"Leaver CS","2021","65+","Outer London - East and North East","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - East and North East","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - South","London","Female","35","[c]","28250","25120"
"Leaver CS","2021","65+","Outer London - South","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - West and North West","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - West and North West","London","Male","45","[c]","30890","29910"
"Leaver CS","2021","65+","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Shropshire and Staffordshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Shropshire and Staffordshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Yorkshire","Outside London","Female","55","[c]","29580","24800"
"Leaver CS","2021","65+","South Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Outside London","Female","50","[c]","26020","23660"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Central Scotland","Outside London","Female","65","[c]","24320","21180"
"Leaver CS","2021","65+","West Central Scotland","Outside London","Male","65","[c]","31580","27230"
"Leaver CS","2021","65+","West Midlands","Outside London","Female","80","[c]","26540","21010"
"Leaver CS","2021","65+","West Midlands","Outside London","Male","55","[c]","30760","26120"
"Leaver CS","2021","65+","West Wales and The Valleys","Outside London","Female","65","[c]","23180","21170"
"Leaver CS","2021","65+","West Wales and The Valleys","Outside London","Male","55","[c]","29380","22350"
"Leaver CS","2021","65+","West Yorkshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Yorkshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Northumberland and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Northumberland and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Devon","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Anglia","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Wales","Outside London","Female","75","[c]","26470","26290"
"Leaver Dept.","2021","20-29","East Wales","Outside London","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Eastern Scotland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Eastern Scotland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Essex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","105","[c]","26790","26910"
"Leaver Dept.","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","130","[c]","27150","27540"
"Leaver Dept.","2021","20-29","Greater Manchester","Outside London","Female","65","[c]","25680","24570"
"Leaver Dept.","2021","20-29","Greater Manchester","Outside London","Male","70","[c]","26520","25000"
"Leaver Dept.","2021","20-29","Hampshire and Isle of Wight","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Hampshire and Isle of Wight","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Inner London - East","London","Female","90","[c]","35520","33930"
"Leaver Dept.","2021","20-29","Inner London - East","London","Male","80","[c]","35390","31060"
"Leaver Dept.","2021","20-29","Inner London - East","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Inner London - West","London","Female","1065","[c]","35770","33550"
"Leaver Dept.","2021","20-29","Inner London - West","London","Male","830","[c]","36260","33610"
"Leaver Dept.","2021","20-29","Kent","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Kent","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Lancashire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Lancashire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Merseyside","Outside London","Female","55","[c]","24210","24110"
"Leaver Dept.","2021","20-29","Merseyside","Outside London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northumberland and Tyne and Wear","Outside London","Female","90","[c]","23330","21010"
"Leaver Dept.","2021","20-29","Northumberland and Tyne and Wear","Outside London","Male","50","[c]","24660","21010"
"Leaver Dept.","2021","20-29","Outer London - East and North East","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - East and North East","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - South","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - South","London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - West and North West","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - West and North West","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Shropshire and Staffordshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Shropshire and Staffordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Yorkshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Southern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Southern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Surrey, East and West Sussex","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Tees Valley and Durham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Tees Valley and Durham","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","270","[c]","32030","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","200","[c]","32580","32000"
"Leaver Dept.","2021","20-29","West Central Scotland","Outside London","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Central Scotland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands","Outside London","Female","60","[c]","23340","21010"
"Leaver Dept.","2021","20-29","West Midlands","Outside London","Male","50","[c]","23710","21220"
"Leaver Dept.","2021","20-29","West Wales and The Valleys","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Wales and The Valleys","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Yorkshire","Outside London","Female","60","[c]","25820","25890"
"Leaver Dept.","2021","20-29","West Yorkshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cheshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Devon","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Devon","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Dorset and Somerset","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Dorset and Somerset","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Anglia","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Anglia","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Wales","Outside London","Female","70","[c]","36910","32070"
"Leaver Dept.","2021","30-39","East Wales","Outside London","Male","70","[c]","35310","34280"
"Leaver Dept.","2021","30-39","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Eastern Scotland","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Eastern Scotland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Essex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","100","[c]","35970","34240"
"Leaver Dept.","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","90","[c]","36030","35600"
"Leaver Dept.","2021","30-39","Greater Manchester","Outside London","Female","75","[c]","28970","27160"
"Leaver Dept.","2021","30-39","Greater Manchester","Outside London","Male","75","[c]","27760","27570"
"Leaver Dept.","2021","30-39","Hampshire and Isle of Wight","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Hampshire and Isle of Wight","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Inner London - East","London","Female","65","[c]","44580","40600"
"Leaver Dept.","2021","30-39","Inner London - East","London","Male","65","[c]","48410","49500"
"Leaver Dept.","2021","30-39","Inner London - East","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Inner London - West","London","Female","760","[c]","47870","50700"
"Leaver Dept.","2021","30-39","Inner London - West","London","Male","695","[c]","47240","49600"
"Leaver Dept.","2021","30-39","Kent","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Kent","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lancashire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lancashire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Merseyside","Outside London","Female","60","[c]","27370","25150"
"Leaver Dept.","2021","30-39","Merseyside","Outside London","Male","50","[c]","26150","24880"
"Leaver Dept.","2021","30-39","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northumberland and Tyne and Wear","Outside London","Female","80","[c]","25510","24220"
"Leaver Dept.","2021","30-39","Northumberland and Tyne and Wear","Outside London","Male","65","[c]","28680","27570"
"Leaver Dept.","2021","30-39","Outer London - East and North East","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - East and North East","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - South","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - South","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - West and North West","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - West and North West","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Shropshire and Staffordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Shropshire and Staffordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Yorkshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Southern Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Southern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","80","[c]","40370","32040"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","85","[c]","39090","32160"
"Leaver Dept.","2021","30-39","West Central Scotland","Outside London","Female","50","[c]","26330","24930"
"Leaver Dept.","2021","30-39","West Central Scotland","Outside London","Male","45","[c]","27560","27480"
"Leaver Dept.","2021","30-39","West Midlands","Outside London","Female","85","[c]","27710","24250"
"Leaver Dept.","2021","30-39","West Midlands","Outside London","Male","70","[c]","27770","26200"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Outside London","Female","40","[c]","26350","26350"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Outside London","Male","35","[c]","27440","25770"
"Leaver Dept.","2021","30-39","West Yorkshire","Outside London","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
