"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Central Hampshire","Outside London","AA/AO","15","15","21240","21130"
"In post","2021","Human Resources","Central Hampshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","Outside London","SEO/HEO","20","20","36310","33300"
"In post","2021","Human Resources","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire West and Chester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","Outside London","AA/AO","45","45","22810","22430"
"In post","2021","Human Resources","City of Edinburgh","Outside London","EO","55","50","28930","29140"
"In post","2021","Human Resources","City of Edinburgh","Outside London","G6/G7","25","25","58930","55950"
"In post","2021","Human Resources","City of Edinburgh","Outside London","SEO/HEO","90","85","38590","36780"
"In post","2021","Human Resources","Clackmannanshire and Fife","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Coventry","Outside London","EO","10","10","25020","25000"
"In post","2021","Human Resources","Coventry","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","Outside London","SEO/HEO","20","20","35580","36500"
"In post","2021","Human Resources","Croydon","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Croydon","London","G6/G7","40","35","65840","64810"
"In post","2021","Human Resources","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","London","SEO/HEO","50","50","42970","42240"
"In post","2021","Human Resources","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Darlington","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Darlington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","Outside London","SEO/HEO","10","10","33790","36500"
"In post","2021","Human Resources","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon CC","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Devon CC","Outside London","EO","15","15","26700","25880"
"In post","2021","Human Resources","Devon CC","Outside London","G6/G7","20","20","51270","47960"
"In post","2021","Human Resources","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon CC","Outside London","SEO/HEO","55","50","34630","32820"
"In post","2021","Human Resources","Dorset CC","Outside London","AA/AO","10","10","21180","21020"
"In post","2021","Human Resources","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dorset CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dorset CC","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Dudley","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dudley","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dudley","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dumfries and Galloway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Durham CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Durham CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Durham CC","Outside London","SEO/HEO","20","20","37960","36770"
"In post","2021","Human Resources","Ealing","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ealing","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Kent","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Riding of Yorkshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Riding of Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Sussex CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Essex Haven Gateway","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex Haven Gateway","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Falkirk","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2021","Human Resources","Falkirk","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Falkirk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Falkirk","Outside London","SEO/HEO","25","25","38980","39500"
"In post","2021","Human Resources","Flintshire and Wrexham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Flintshire and Wrexham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Flintshire and Wrexham","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Glasgow City","Outside London","AA/AO","320","295","21350","21130"
"In post","2021","Human Resources","Glasgow City","Outside London","EO","65","60","27090","26670"
"In post","2021","Human Resources","Glasgow City","Outside London","G6/G7","10","10","54730","54410"
"In post","2021","Human Resources","Glasgow City","Outside London","SEO/HEO","70","70","34360","33300"
"In post","2021","Human Resources","Gloucestershire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North West","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester North West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South East","Outside London","AA/AO","110","100","21090","20920"
"In post","2021","Human Resources","Greater Manchester South East","Outside London","EO","20","20","26520","26670"
"In post","2021","Human Resources","Greater Manchester South East","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South East","Outside London","SEO/HEO","40","40","35450","33300"
"In post","2021","Human Resources","Greater Manchester South West","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South West","Outside London","EO","75","70","25330","25560"
"In post","2021","Human Resources","Greater Manchester South West","Outside London","G6/G7","60","60","54420","52580"
"In post","2021","Human Resources","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Greater Manchester South West","Outside London","SEO/HEO","125","120","35390","37300"
"In post","2021","Human Resources","Hackney and Newham","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hackney and Newham","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Hackney and Newham","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hackney and Newham","London","SEO/HEO","25","25","40780","39800"
"In post","2021","Human Resources","Haringey and Islington","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Haringey and Islington","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Harrow and Hillingdon","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Hartlepool and Stockton-on-Tees","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Heart of Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, County of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hertfordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hertfordshire","Outside London","SEO/HEO","15","10","39600","37640"
"In post","2021","Human Resources","Hounslow and Richmond upon Thames","London","AA/AO","[c]","[c]","[c]","[c]"
