"Status","Year","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Property","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Cabinet Office","40","[c]","27000","23850"
"Leaver CS","2021","Unknown","Security","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Ministry of Defence","60","[c]","27240","24970"
"Leaver CS","2021","Unknown","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Charity Commission","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","80","[c]","40760","36870"
"Leaver CS","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Transport","35","[c]","40530","34700"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","830","[c]","27260","27570"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","150","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","1340","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","140","[c]","27060","24880"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","315","[c]","33990","31970"
"Leaver CS","2021","Unknown","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Government","145","[c]","37900","30650"
"Leaver CS","2021","Unknown","Unknown","Welsh Government","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Chancellor's other departments","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Competition and Markets Authority","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Department for Environment, Food and Rural Affairs","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","HM Treasury","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Ministry of Housing, Communities and Local Government","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Office for Standards in Education","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","United Kingdom Statistics Authority","35","[c]","31550","29540"
"Leaver CS","2021","White","Analysis","Water Services Regulation Authority","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Cabinet Office","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Ministry of Defence","70","[c]","36820","35050"
"Leaver CS","2021","White","Commercial","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Ministry of Justice","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Other Cabinet Office Agencies","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","UK Export Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Cabinet Office","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Ministry of Defence","45","[c]","32240","28090"
"Leaver CS","2021","White","Communications","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Cabinet Office","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Cabinet Office","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Department for Transport","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","HM Land Registry","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Ministry of Defence","45","[c]","34230","32850"
"Leaver CS","2021","White","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","National Crime Agency","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Scottish Government","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","United Kingdom Statistics Authority","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Ministry of Defence","85","[c]","37170","33660"
"Leaver CS","2021","White","Finance","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Cabinet Office","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Chancellor's other departments","[c]","[c]","[c]","[c]"
