"Status","Year","Age","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","East of England","West Essex","EO","40","40","27340","29290"
"In post","2021","20-29","East of England","West Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","East of England","West Essex","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","London","Barking & Dagenham and Havering","AA/AO","15","15","23820","25110"
"In post","2021","20-29","London","Barking & Dagenham and Havering","EO","60","60","30950","31060"
"In post","2021","20-29","London","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Barking & Dagenham and Havering","Unknown","10","10","30160","26810"
"In post","2021","20-29","London","Barnet","AA/AO","75","70","23990","23530"
"In post","2021","20-29","London","Barnet","EO","115","115","28920","27720"
"In post","2021","20-29","London","Barnet","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","London","Barnet","SEO/HEO","120","115","35180","32880"
"In post","2021","20-29","London","Barnet","Unknown","15","15","27880","26810"
"In post","2021","20-29","London","Bexley and Greenwich","AA/AO","205","205","28730","30150"
"In post","2021","20-29","London","Bexley and Greenwich","EO","85","85","31660","31060"
"In post","2021","20-29","London","Bexley and Greenwich","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","London","Bexley and Greenwich","Unknown","30","30","28700","26810"
"In post","2021","20-29","London","Brent","AA/AO","15","15","23590","22680"
"In post","2021","20-29","London","Brent","EO","70","70","30590","31060"
"In post","2021","20-29","London","Brent","SEO/HEO","10","10","33710","33910"
"In post","2021","20-29","London","Brent","Unknown","15","15","27670","26810"
"In post","2021","20-29","London","Bromley","AA/AO","20","20","22330","21300"
"In post","2021","20-29","London","Bromley","EO","35","35","30880","31060"
"In post","2021","20-29","London","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Camden and City of London","AA/AO","170","170","22670","22680"
"In post","2021","20-29","London","Camden and City of London","EO","185","185","29150","29570"
"In post","2021","20-29","London","Camden and City of London","G6/G7","50","50","57160","58980"
"In post","2021","20-29","London","Camden and City of London","SEO/HEO","170","170","36990","36160"
"In post","2021","20-29","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Croydon","AA/AO","275","270","23930","24120"
"In post","2021","20-29","London","Croydon","EO","415","415","29230","28950"
"In post","2021","20-29","London","Croydon","G6/G7","70","70","58740","59160"
"In post","2021","20-29","London","Croydon","SEO/HEO","465","465","36790","36160"
"In post","2021","20-29","London","Croydon","Unknown","20","20","30510","26810"
"In post","2021","20-29","London","Ealing","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","London","Ealing","EO","60","60","31060","31060"
"In post","2021","20-29","London","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Ealing","Unknown","10","10","30970","28510"
"In post","2021","20-29","London","Enfield","AA/AO","10","10","22590","25110"
"In post","2021","20-29","London","Enfield","EO","55","55","31060","31060"
"In post","2021","20-29","London","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Enfield","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","London","Hackney and Newham","AA/AO","35","35","24680","25110"
"In post","2021","20-29","London","Hackney and Newham","EO","195","195","30640","31060"
"In post","2021","20-29","London","Hackney and Newham","G6/G7","20","20","57840","59160"
"In post","2021","20-29","London","Hackney and Newham","SEO/HEO","55","55","36410","36160"
"In post","2021","20-29","London","Hackney and Newham","Unknown","35","35","27530","26810"
"In post","2021","20-29","London","Haringey and Islington","AA/AO","165","165","27820","25450"
"In post","2021","20-29","London","Haringey and Islington","EO","90","90","30370","31060"
"In post","2021","20-29","London","Haringey and Islington","SEO/HEO","10","10","31570","30850"
"In post","2021","20-29","London","Haringey and Islington","Unknown","30","30","28000","26810"
"In post","2021","20-29","London","Harrow and Hillingdon","AA/AO","85","85","25350","25630"
"In post","2021","20-29","London","Harrow and Hillingdon","EO","200","195","29140","28810"
"In post","2021","20-29","London","Harrow and Hillingdon","SEO/HEO","25","25","37600","36650"
"In post","2021","20-29","London","Harrow and Hillingdon","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","London","Hounslow and Richmond upon Thames","AA/AO","220","215","27940","30720"
"In post","2021","20-29","London","Hounslow and Richmond upon Thames","EO","230","230","29410","29250"
"In post","2021","20-29","London","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Hounslow and Richmond upon Thames","SEO/HEO","85","85","33810","35070"
"In post","2021","20-29","London","Hounslow and Richmond upon Thames","Unknown","15","15","27820","26810"
"In post","2021","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","115","115","30590","31550"
"In post","2021","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","EO","55","55","31450","31060"
"In post","2021","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","20","20","29720","27730"
"In post","2021","20-29","London","Lambeth","AA/AO","125","125","27230","25110"
"In post","2021","20-29","London","Lambeth","EO","390","385","31590","31060"
"In post","2021","20-29","London","Lambeth","G6/G7","20","20","53960","52860"
"In post","2021","20-29","London","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Lambeth","SEO/HEO","285","275","36600","36330"
"In post","2021","20-29","London","Lambeth","Unknown","15","15","28880","26810"
"In post","2021","20-29","London","Lewisham and Southwark","AA/AO","45","45","23310","25110"
"In post","2021","20-29","London","Lewisham and Southwark","EO","110","110","29830","31060"
"In post","2021","20-29","London","Lewisham and Southwark","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","London","Lewisham and Southwark","Unknown","50","45","28290","26810"
"In post","2021","20-29","London","Merton, Kingston upon Thames and Sutton","AA/AO","25","25","23240","22680"
"In post","2021","20-29","London","Merton, Kingston upon Thames and Sutton","EO","60","60","31500","31060"
"In post","2021","20-29","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Merton, Kingston upon Thames and Sutton","Unknown","10","10","29130","27730"
"In post","2021","20-29","London","Redbridge and Waltham Forest","AA/AO","65","65","23420","25110"
"In post","2021","20-29","London","Redbridge and Waltham Forest","EO","110","110","30770","31060"
"In post","2021","20-29","London","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Redbridge and Waltham Forest","Unknown","15","15","29720","27270"
"In post","2021","20-29","London","Tower Hamlets","AA/AO","140","140","22950","22680"
"In post","2021","20-29","London","Tower Hamlets","EO","350","350","28120","27500"
"In post","2021","20-29","London","Tower Hamlets","G6/G7","215","215","55670","54700"
"In post","2021","20-29","London","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Tower Hamlets","SEO/HEO","630","625","36020","35210"
"In post","2021","20-29","London","Tower Hamlets","Unknown","15","15","28220","27270"
"In post","2021","20-29","London","Wandsworth","AA/AO","145","145","30650","30220"
"In post","2021","20-29","London","Wandsworth","EO","35","35","32420","31060"
"In post","2021","20-29","London","Wandsworth","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","London","Wandsworth","Unknown","10","10","29230","26810"
"In post","2021","20-29","London","Westminster","AA/AO","700","690","24180","24370"
"In post","2021","20-29","London","Westminster","EO","2555","2540","28280","27850"
"In post","2021","20-29","London","Westminster","G6/G7","3020","3010","55160","53760"
"In post","2021","20-29","London","Westminster","SCS level","35","35","69770","71000"
"In post","2021","20-29","London","Westminster","SEO/HEO","9195","9170","35560","34550"
"In post","2021","20-29","London","Westminster","Unknown","15","15","34680","30310"
"In post","2021","20-29","North East (England)","Darlington","AA/AO","15","10","20420","18880"
"In post","2021","20-29","North East (England)","Darlington","EO","35","35","25390","25000"
"In post","2021","20-29","North East (England)","Darlington","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","North East (England)","Darlington","SEO/HEO","45","45","32990","30140"
"In post","2021","20-29","North East (England)","Darlington","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","North East (England)","Durham CC","AA/AO","660","630","22290","21430"
"In post","2021","20-29","North East (England)","Durham CC","EO","145","145","26890","27130"
"In post","2021","20-29","North East (England)","Durham CC","SEO/HEO","35","35","32310","30820"
"In post","2021","20-29","North East (England)","Durham CC","Unknown","25","25","25360","22920"
"In post","2021","20-29","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","100","100","22830","22850"
"In post","2021","20-29","North East (England)","Hartlepool and Stockton-on-Tees","EO","50","50","27560","27570"
"In post","2021","20-29","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","North East (England)","Northumberland","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","North East (England)","Northumberland","EO","15","15","26940","27570"
"In post","2021","20-29","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North East (England)","South Teesside","AA/AO","70","70","20650","21010"
"In post","2021","20-29","North East (England)","South Teesside","EO","20","20","27200","27570"
"In post","2021","20-29","North East (England)","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North East (England)","South Teesside","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","North East (England)","South Teesside","Unknown","10","10","22940","22920"
"In post","2021","20-29","North East (England)","Sunderland","AA/AO","200","180","20320","20140"
"In post","2021","20-29","North East (England)","Sunderland","EO","175","170","26870","27570"
"In post","2021","20-29","North East (England)","Sunderland","SEO/HEO","20","20","31520","31810"
"In post","2021","20-29","North East (England)","Sunderland","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","North East (England)","Tyneside","AA/AO","960","935","20580","21010"
"In post","2021","20-29","North East (England)","Tyneside","EO","725","715","25790","25560"
"In post","2021","20-29","North East (England)","Tyneside","G6/G7","45","45","51610","52580"
"In post","2021","20-29","North East (England)","Tyneside","SEO/HEO","490","485","32560","31810"
"In post","2021","20-29","North East (England)","Tyneside","Unknown","40","40","24520","22920"
"In post","2021","20-29","North West (England)","Blackburn with Darwen","AA/AO","15","15","21410","21010"
"In post","2021","20-29","North West (England)","Blackburn with Darwen","EO","30","30","27570","27570"
"In post","2021","20-29","North West (England)","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North West (England)","Blackburn with Darwen","Unknown","10","10","24350","22920"
"In post","2021","20-29","North West (England)","Blackpool","AA/AO","310","305","21010","21010"
"In post","2021","20-29","North West (England)","Blackpool","EO","215","210","27530","27570"
"In post","2021","20-29","North West (England)","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North West (England)","Blackpool","SEO/HEO","45","45","32420","31990"
"In post","2021","20-29","North West (England)","Blackpool","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","North West (England)","Cheshire East","AA/AO","75","75","23070","22850"
"In post","2021","20-29","North West (England)","Cheshire East","EO","30","25","26750","27570"
"In post","2021","20-29","North West (England)","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North West (England)","Cheshire East","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","North West (England)","Cheshire East","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","North West (England)","Cheshire West and Chester","AA/AO","40","40","20960","21010"
"In post","2021","20-29","North West (England)","Cheshire West and Chester","EO","20","20","27450","27570"
"In post","2021","20-29","North West (England)","Cheshire West and Chester","Unknown","10","10","23430","22920"
"In post","2021","20-29","North West (England)","Chorley and West Lancashire","AA/AO","160","160","23950","24120"
"In post","2021","20-29","North West (England)","Chorley and West Lancashire","EO","30","30","27630","26850"
"In post","2021","20-29","North West (England)","Chorley and West Lancashire","SEO/HEO","10","10","30990","29400"
"In post","2021","20-29","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North West (England)","East Cumbria","AA/AO","45","45","20930","21050"
"In post","2021","20-29","North West (England)","East Cumbria","EO","10","10","25720","25630"
"In post","2021","20-29","North West (England)","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North West (England)","East Cumbria","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","North West (England)","East Lancashire","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","North West (England)","East Lancashire","EO","20","15","27040","27570"
"In post","2021","20-29","North West (England)","East Lancashire","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","North West (England)","East Merseyside","AA/AO","20","20","21010","21010"
"In post","2021","20-29","North West (England)","East Merseyside","EO","45","45","27570","27570"
"In post","2021","20-29","North West (England)","East Merseyside","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","North West (England)","East Merseyside","Unknown","15","15","23560","22920"
"In post","2021","20-29","North West (England)","Greater Manchester North East","AA/AO","60","60","22900","21650"
"In post","2021","20-29","North West (England)","Greater Manchester North East","EO","95","95","27470","27570"
"In post","2021","20-29","North West (England)","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North West (England)","Greater Manchester North East","Unknown","20","20","26440","23840"
