"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Legal","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Merseyside","EO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Merseyside","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Merseyside","G7","110","105","53890","55610"
"In post","2021","Attorney General's Departments","Legal","Merseyside","HEO","20","20","37410","38000"
"In post","2021","Attorney General's Departments","Legal","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North Yorkshire","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North Yorkshire","G7","155","140","58070","55610"
"In post","2021","Attorney General's Departments","Legal","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","G7","85","80","53620","55610"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","HEO","15","10","36890","38000"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - East and North East","G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - South","G7","15","15","62640","62140"
"In post","2021","Attorney General's Departments","Legal","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Shropshire and Staffordshire","G7","30","30","53790","52410"
"In post","2021","Attorney General's Departments","Legal","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","G7","35","30","54910","55610"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","HEO","15","15","36760","38000"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","G7","65","60","58790","62120"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","HEO","15","10","38900","40000"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","G7","35","35","54270","55610"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Midlands","EO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Midlands","G6","15","15","75210","70350"
"In post","2021","Attorney General's Departments","Legal","West Midlands","G7","185","170","54310","55300"
"In post","2021","Attorney General's Departments","Legal","West Midlands","HEO","30","30","37190","38000"
"In post","2021","Attorney General's Departments","Legal","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","G7","30","25","55070","54200"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","G6","20","20","68600","63590"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","G7","155","145","53670","54870"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","HEO","35","30","37030","38000"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","SCS level","10","10","88100","84740"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","AO","35","30","23150","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","EO","30","25","28870","29620"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","30","25","23270","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","20","20","28480","27600"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cheshire","EO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","AO","10","10","22550","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cumbria","AO","15","10","22150","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","AO","60","55","21330","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","EO","45","40","27030","27350"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","HEO","10","10","31310","31180"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","SEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon","AO","15","15","20930","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon","EO","20","20","27050","27350"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Anglia","AO","40","35","21420","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","East Anglia","EO","20","20","27850","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Anglia","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Wales","AO","60","55","21910","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","East Wales","EO","40","40","27590","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Wales","HEO","10","10","32140","32420"
"In post","2021","Attorney General's Departments","Operational Delivery","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","AO","20","20","21930","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","EO","15","15","27700","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Essex","AO","40","35","22800","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Essex","EO","40","35","29250","30110"
"In post","2021","Attorney General's Departments","Operational Delivery","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Essex","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","30","30","21880","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","25","27230","27610"
"In post","2021","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
