"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Bridgend and Neath Port Talbot","EO","95","90","28300","27570"
"In post","2021","50-59","Bridgend and Neath Port Talbot","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Bridgend and Neath Port Talbot","SEO/HEO","40","35","35320","34290"
"In post","2021","50-59","Bridgend and Neath Port Talbot","Unknown","10","10","32520","34340"
"In post","2021","50-59","Brighton and Hove","AA/AO","35","35","20620","20880"
"In post","2021","50-59","Brighton and Hove","EO","95","90","27730","27570"
"In post","2021","50-59","Brighton and Hove","G6/G7","30","30","60610","62120"
"In post","2021","50-59","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Brighton and Hove","SEO/HEO","25","25","37270","35290"
"In post","2021","50-59","Brighton and Hove","Unknown","25","20","33330","28750"
"In post","2021","50-59","Bristol, City of","AA/AO","335","305","21590","21010"
"In post","2021","50-59","Bristol, City of","EO","375","350","27050","27570"
"In post","2021","50-59","Bristol, City of","G6/G7","430","410","58260","57840"
"In post","2021","50-59","Bristol, City of","SCS level","35","35","100650","94300"
"In post","2021","50-59","Bristol, City of","SEO/HEO","525","500","37060","36520"
"In post","2021","50-59","Bristol, City of","Unknown","25","20","33630","32690"
"In post","2021","50-59","Bromley","AA/AO","55","50","22770","22910"
"In post","2021","50-59","Bromley","EO","95","90","31200","31060"
"In post","2021","50-59","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Bromley","SEO/HEO","25","25","39950","38450"
"In post","2021","50-59","Bromley","Unknown","10","10","29440","27630"
"In post","2021","50-59","Buckinghamshire CC","AA/AO","140","135","25130","23130"
"In post","2021","50-59","Buckinghamshire CC","EO","160","155","29010","28670"
"In post","2021","50-59","Buckinghamshire CC","G6/G7","30","30","63830","59540"
"In post","2021","50-59","Buckinghamshire CC","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Buckinghamshire CC","SEO/HEO","160","155","40000","38310"
"In post","2021","50-59","Buckinghamshire CC","Unknown","20","20","32610","34360"
"In post","2021","50-59","Caithness and Sutherland and Ross and Cromarty","AA/AO","30","25","24040","22520"
"In post","2021","50-59","Caithness and Sutherland and Ross and Cromarty","EO","30","30","30790","29120"
"In post","2021","50-59","Caithness and Sutherland and Ross and Cromarty","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","15","15","39270","36180"
"In post","2021","50-59","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Calderdale and Kirklees","AA/AO","75","65","20500","21010"
"In post","2021","50-59","Calderdale and Kirklees","EO","195","180","27210","27570"
"In post","2021","50-59","Calderdale and Kirklees","G6/G7","10","10","57340","55930"
"In post","2021","50-59","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Calderdale and Kirklees","SEO/HEO","40","40","34880","34290"
"In post","2021","50-59","Calderdale and Kirklees","Unknown","30","30","29310","28200"
"In post","2021","50-59","Cambridgeshire CC","AA/AO","290","275","25380","22080"
"In post","2021","50-59","Cambridgeshire CC","EO","230","220","28480","27570"
"In post","2021","50-59","Cambridgeshire CC","G6/G7","130","130","61790","59290"
"In post","2021","50-59","Cambridgeshire CC","SCS level","25","25","112530","111970"
"In post","2021","50-59","Cambridgeshire CC","SEO/HEO","355","345","38270","36460"
"In post","2021","50-59","Cambridgeshire CC","Unknown","20","20","31630","30100"
"In post","2021","50-59","Camden and City of London","AA/AO","275","260","24040","23500"
"In post","2021","50-59","Camden and City of London","EO","245","235","30500","30320"
"In post","2021","50-59","Camden and City of London","G6/G7","155","150","69090","60700"
"In post","2021","50-59","Camden and City of London","SCS level","15","15","112300","104500"
"In post","2021","50-59","Camden and City of London","SEO/HEO","400","395","39520","39450"
"In post","2021","50-59","Camden and City of London","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Cardiff and Vale of Glamorgan","AA/AO","880","770","21600","21440"
"In post","2021","50-59","Cardiff and Vale of Glamorgan","EO","805","750","27260","27570"
"In post","2021","50-59","Cardiff and Vale of Glamorgan","G6/G7","440","430","61640","60830"
"In post","2021","50-59","Cardiff and Vale of Glamorgan","SCS level","75","75","89360","81760"
"In post","2021","50-59","Cardiff and Vale of Glamorgan","SEO/HEO","955","925","37700","37410"
"In post","2021","50-59","Cardiff and Vale of Glamorgan","Unknown","60","55","31840","32690"
"In post","2021","50-59","Causeway Coast and Glens","AA/AO","30","30","20380","20310"
"In post","2021","50-59","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Central Bedfordshire","AA/AO","45","45","20980","20920"
"In post","2021","50-59","Central Bedfordshire","EO","50","45","27540","26930"
"In post","2021","50-59","Central Bedfordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","50-59","Central Bedfordshire","SEO/HEO","60","55","37090","36300"
"In post","2021","50-59","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Central Hampshire","AA/AO","245","240","23070","21130"
"In post","2021","50-59","Central Hampshire","EO","215","205","27490","26670"
"In post","2021","50-59","Central Hampshire","G6/G7","325","320","54900","54540"
"In post","2021","50-59","Central Hampshire","SCS level","10","10","82540","73900"
"In post","2021","50-59","Central Hampshire","SEO/HEO","430","420","37290","37320"
"In post","2021","50-59","Central Hampshire","Unknown","15","10","37430","37170"
"In post","2021","50-59","Central Valleys","AA/AO","115","100","21240","21010"
"In post","2021","50-59","Central Valleys","EO","170","155","27640","27570"
"In post","2021","50-59","Central Valleys","G6/G7","85","80","62990","60830"
"In post","2021","50-59","Central Valleys","SCS level","10","10","90800","87800"
"In post","2021","50-59","Central Valleys","SEO/HEO","180","170","40890","37410"
"In post","2021","50-59","Central Valleys","Unknown","15","15","33240","30080"
"In post","2021","50-59","Cheshire East","AA/AO","75","65","24330","21300"
"In post","2021","50-59","Cheshire East","EO","80","75","27820","27570"
"In post","2021","50-59","Cheshire East","G6/G7","15","15","60010","58850"
"In post","2021","50-59","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cheshire East","SEO/HEO","50","45","40350","38160"
"In post","2021","50-59","Cheshire East","Unknown","20","20","29580","29150"
"In post","2021","50-59","Cheshire West and Chester","AA/AO","45","40","20370","21010"
"In post","2021","50-59","Cheshire West and Chester","EO","80","75","27120","27570"
"In post","2021","50-59","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cheshire West and Chester","SEO/HEO","20","15","34320","33230"
"In post","2021","50-59","Cheshire West and Chester","Unknown","20","20","28980","28200"
"In post","2021","50-59","Chorley and West Lancashire","AA/AO","195","175","26560","26580"
"In post","2021","50-59","Chorley and West Lancashire","EO","105","95","30090","27570"
"In post","2021","50-59","Chorley and West Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Chorley and West Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chorley and West Lancashire","SEO/HEO","60","60","41400","38160"
"In post","2021","50-59","Chorley and West Lancashire","Unknown","10","10","32770","37850"
"In post","2021","50-59","City of Edinburgh","AA/AO","715","675","22450","22230"
"In post","2021","50-59","City of Edinburgh","EO","665","630","29370","29190"
"In post","2021","50-59","City of Edinburgh","G6/G7","705","680","64230","61010"
"In post","2021","50-59","City of Edinburgh","SCS level","95","95","92330","83230"
"In post","2021","50-59","City of Edinburgh","SEO/HEO","1150","1110","40330","39110"
"In post","2021","50-59","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Clackmannanshire and Fife","AA/AO","175","165","22330","21010"
"In post","2021","50-59","Clackmannanshire and Fife","EO","240","230","29510","27570"
"In post","2021","50-59","Clackmannanshire and Fife","G6/G7","20","20","61780","59430"
"In post","2021","50-59","Clackmannanshire and Fife","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Clackmannanshire and Fife","SEO/HEO","110","110","38190","37810"
"In post","2021","50-59","Clackmannanshire and Fife","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Conwy and Denbighshire","AA/AO","30","30","21120","21010"
"In post","2021","50-59","Conwy and Denbighshire","EO","65","60","27640","27570"
"In post","2021","50-59","Conwy and Denbighshire","G6/G7","35","35","62590","60830"
"In post","2021","50-59","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Conwy and Denbighshire","SEO/HEO","95","90","41100","37410"
"In post","2021","50-59","Conwy and Denbighshire","Unknown","15","15","31640","29200"
"In post","2021","50-59","Cornwall and Isles of Scilly","AA/AO","255","230","20710","21010"
"In post","2021","50-59","Cornwall and Isles of Scilly","EO","250","230","27160","27570"
"In post","2021","50-59","Cornwall and Isles of Scilly","G6/G7","20","20","55540","53360"
"In post","2021","50-59","Cornwall and Isles of Scilly","SEO/HEO","105","100","35710","33640"
"In post","2021","50-59","Cornwall and Isles of Scilly","Unknown","20","20","28840","25220"
"In post","2021","50-59","Coventry","AA/AO","80","70","20750","21010"
"In post","2021","50-59","Coventry","EO","165","150","27540","27130"
"In post","2021","50-59","Coventry","G6/G7","135","135","55910","51140"
"In post","2021","50-59","Coventry","SCS level","20","20","92640","85720"
"In post","2021","50-59","Coventry","SEO/HEO","230","220","35990","33840"
"In post","2021","50-59","Coventry","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Croydon","AA/AO","535","490","24740","25630"
"In post","2021","50-59","Croydon","EO","860","815","29860","29370"
"In post","2021","50-59","Croydon","G6/G7","575","565","64420","61960"
"In post","2021","50-59","Croydon","SCS level","35","35","94290","85490"
"In post","2021","50-59","Croydon","SEO/HEO","1140","1105","40010","39800"
"In post","2021","50-59","Croydon","Unknown","30","30","38880","41060"
"In post","2021","50-59","Darlington","AA/AO","25","25","21560","21000"
"In post","2021","50-59","Darlington","EO","60","50","26720","26000"
"In post","2021","50-59","Darlington","G6/G7","75","70","54710","50630"
"In post","2021","50-59","Darlington","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","Darlington","SEO/HEO","160","155","34750","36500"
"In post","2021","50-59","Darlington","Unknown","15","10","30360","28200"
"In post","2021","50-59","Derby","AA/AO","160","140","20970","21010"
"In post","2021","50-59","Derby","EO","95","85","27220","27570"
"In post","2021","50-59","Derby","G6/G7","10","10","71570","80160"
"In post","2021","50-59","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Derby","SEO/HEO","20","20","37420","36770"
"In post","2021","50-59","Derby","Unknown","30","30","32060","32700"
"In post","2021","50-59","Derry City and Strabane","AA/AO","5","5","[c]","[c]"
"In post","2021","50-59","Devon CC","AA/AO","560","495","22150","21010"
"In post","2021","50-59","Devon CC","EO","420","390","27160","27570"
"In post","2021","50-59","Devon CC","G6/G7","255","245","55150","52460"
"In post","2021","50-59","Devon CC","SCS level","10","10","105940","103460"
"In post","2021","50-59","Devon CC","SEO/HEO","415","400","38220","38160"
"In post","2021","50-59","Devon CC","Unknown","25","20","37810","37170"
"In post","2021","50-59","Dorset CC","AA/AO","285","275","23970","21710"
"In post","2021","50-59","Dorset CC","EO","230","215","28240","27130"
"In post","2021","50-59","Dorset CC","G6/G7","30","30","62950","63450"
"In post","2021","50-59","Dorset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Dorset CC","SEO/HEO","205","195","38190","36460"
"In post","2021","50-59","Dorset CC","Unknown","15","15","31050","33360"
"In post","2021","50-59","Dudley","AA/AO","165","135","20650","21010"
"In post","2021","50-59","Dudley","EO","160","145","27300","27570"
"In post","2021","50-59","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Dudley","SEO/HEO","35","35","34550","34290"
"In post","2021","50-59","Dudley","Unknown","10","10","32590","36810"
"In post","2021","50-59","Dumfries and Galloway","AA/AO","70","65","23920","22920"
"In post","2021","50-59","Dumfries and Galloway","EO","70","70","30910","30550"
"In post","2021","50-59","Dumfries and Galloway","G6/G7","10","10","[c]","[c]"
"In post","2021","50-59","Dumfries and Galloway","SEO/HEO","40","40","38200","37530"
"In post","2021","50-59","Durham CC","AA/AO","905","790","24250","21430"
"In post","2021","50-59","Durham CC","EO","430","395","27910","27380"
"In post","2021","50-59","Durham CC","G6/G7","50","50","60410","56750"
"In post","2021","50-59","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Durham CC","SEO/HEO","320","305","37920","36710"
"In post","2021","50-59","Durham CC","Unknown","30","30","31710","28200"
"In post","2021","50-59","Ealing","AA/AO","30","25","24640","25110"
"In post","2021","50-59","Ealing","EO","120","115","31310","31060"
"In post","2021","50-59","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ealing","SEO/HEO","25","25","38400","38360"
"In post","2021","50-59","Ealing","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","East Ayrshire and North Ayrshire mainland","AA/AO","125","105","22350","21010"
"In post","2021","50-59","East Ayrshire and North Ayrshire mainland","EO","160","145","25940","27570"
"In post","2021","50-59","East Ayrshire and North Ayrshire mainland","G6/G7","10","10","[c]","[c]"
"In post","2021","50-59","East Ayrshire and North Ayrshire mainland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Ayrshire and North Ayrshire mainland","SEO/HEO","75","75","33820","32690"
"In post","2021","50-59","East Cumbria","AA/AO","115","105","21870","21050"
"In post","2021","50-59","East Cumbria","EO","130","120","25060","25560"
"In post","2021","50-59","East Cumbria","G6/G7","25","25","55190","54520"
"In post","2021","50-59","East Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Cumbria","SEO/HEO","65","60","34790","33240"
"In post","2021","50-59","East Cumbria","Unknown","20","20","27610","28200"
"In post","2021","50-59","East Derbyshire","AA/AO","55","45","20320","20180"
"In post","2021","50-59","East Derbyshire","EO","75","65","27240","27570"
"In post","2021","50-59","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Derbyshire","SEO/HEO","15","15","34880","34290"
"In post","2021","50-59","East Derbyshire","Unknown","15","15","31090","29200"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","450","430","27810","22220"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","250","245","32010","29260"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","25","25","62720","57540"
