"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chancellor's other departments","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","West Central Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Inner London - West","Heterosexual / straight","35","35","42730","37910"
"In post","2021","Charity Commission","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Inner London - West","Unknown","30","30","42290","37910"
"In post","2021","Charity Commission","North West (England)","Merseyside","Heterosexual / straight","170","160","32590","29160"
"In post","2021","Charity Commission","North West (England)","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Merseyside","Unknown","115","110","33170","29320"
"In post","2021","Charity Commission","South West (England)","Dorset and Somerset","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Dorset and Somerset","Unknown","25","25","[c]","[c]"
"In post","2021","Charity Commission","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Inner London - East","Heterosexual / straight","635","615","60050","56360"
"In post","2021","Competition and Markets Authority","London","Inner London - East","LGBO","50","50","57990","56110"
"In post","2021","Competition and Markets Authority","London","Inner London - East","Undeclared","55","55","60970","58010"
"In post","2021","Competition and Markets Authority","London","Inner London - East","Unknown","45","45","74880","72430"
"In post","2021","Competition and Markets Authority","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Eastern Scotland","Heterosexual / straight","45","45","56740","55860"
"In post","2021","Competition and Markets Authority","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","80","75","35490","34500"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","80","80","27070","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","Unknown","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","Unknown","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","Heterosexual / straight","75","70","35660","34160"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","Undeclared","10","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","Unknown","60","60","27720","24560"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Essex","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Essex","Unknown","10","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - East","Heterosexual / straight","130","125","44030","43070"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - East","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - East","Unknown","105","100","41670","41960"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - West","Heterosexual / straight","3635","3550","49840","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - West","LGBO","450","445","48380","46050"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - West","Undeclared","540","530","49780","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - West","Unknown","585","575","44880","40050"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - South","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - South","Unknown","35","30","31640","29150"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","Heterosexual / straight","50","50","43210","40220"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","Unknown","35","35","42000","41650"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","110","105","32460","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland and Tyne and Wear","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland and Tyne and Wear","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland and Tyne and Wear","Unknown","65","60","27220","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","Heterosexual / straight","205","195","33950","34270"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","Undeclared","25","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","Unknown","115","110","29790","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","Unknown","25","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","Heterosexual / straight","30","25","[c]","[c]"
