"Status","Year","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Legal","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G7","Heterosexual / straight","35","[c]","54780","52850"
"Leaver Dept.","2021","Legal","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","AA/AO","AA","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","AA/AO","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","AA/AO","AA","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","AA/AO","AO","Heterosexual / straight","390","[c]","20710","20020"
"Leaver Dept.","2021","No function","AA/AO","AO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","AA/AO","AO","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","AA/AO","AO","Unknown","155","[c]","21070","20470"
"Leaver Dept.","2021","No function","EO","EO","Heterosexual / straight","290","[c]","25570","26410"
"Leaver Dept.","2021","No function","EO","EO","LGBO","40","[c]","25890","26000"
"Leaver Dept.","2021","No function","EO","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","EO","EO","Unknown","150","[c]","26900","26460"
"Leaver Dept.","2021","No function","G6/G7","G6","Heterosexual / straight","105","[c]","64200","63700"
"Leaver Dept.","2021","No function","G6/G7","G6","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","G6/G7","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","G6/G7","G6","Unknown","55","[c]","64920","64290"
"Leaver Dept.","2021","No function","G6/G7","G7","Heterosexual / straight","335","[c]","53470","53380"
"Leaver Dept.","2021","No function","G6/G7","G7","LGBO","50","[c]","53260","53330"
"Leaver Dept.","2021","No function","G6/G7","G7","Undeclared","50","[c]","54620","53600"
"Leaver Dept.","2021","No function","G6/G7","G7","Unknown","215","[c]","53670","53350"
"Leaver Dept.","2021","No function","SCS level","SCS level","Heterosexual / straight","85","[c]","90120","78550"
"Leaver Dept.","2021","No function","SCS level","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","SCS level","SCS level","Unknown","40","[c]","85560","76380"
"Leaver Dept.","2021","No function","SEO/HEO","HEO","Heterosexual / straight","575","[c]","32670","32560"
"Leaver Dept.","2021","No function","SEO/HEO","HEO","LGBO","80","[c]","32180","32000"
"Leaver Dept.","2021","No function","SEO/HEO","HEO","Undeclared","70","[c]","32750","32220"
"Leaver Dept.","2021","No function","SEO/HEO","HEO","Unknown","645","[c]","31850","32000"
"Leaver Dept.","2021","No function","SEO/HEO","SEO","Heterosexual / straight","215","[c]","39400","39080"
"Leaver Dept.","2021","No function","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","SEO/HEO","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","SEO/HEO","SEO","Unknown","135","[c]","40080","39250"
"Leaver Dept.","2021","No function","Unknown","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","EO","Heterosexual / straight","65","[c]","23560","23520"
"Leaver Dept.","2021","Project Delivery","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","Heterosexual / straight","65","[c]","54320","54130"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","Heterosexual / straight","120","[c]","30890","31670"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","Heterosexual / straight","65","[c]","39900","40230"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","AO","Heterosexual / straight","360","[c]","21480","21010"
"Leaver Dept.","2021","Unknown","AA/AO","AO","LGBO","35","[c]","21450","21010"
"Leaver Dept.","2021","Unknown","AA/AO","AO","Undeclared","40","[c]","21260","21010"
"Leaver Dept.","2021","Unknown","AA/AO","AO","Unknown","810","[c]","21090","21010"
"Leaver Dept.","2021","Unknown","EO","EO","Heterosexual / straight","800","[c]","27370","27570"
"Leaver Dept.","2021","Unknown","EO","EO","LGBO","55","[c]","27320","27570"
"Leaver Dept.","2021","Unknown","EO","EO","Undeclared","80","[c]","27720","27570"
"Leaver Dept.","2021","Unknown","EO","EO","Unknown","555","[c]","27970","27570"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Heterosexual / straight","95","[c]","66420","66560"
"Leaver Dept.","2021","Unknown","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Heterosexual / straight","230","[c]","54960","55640"
"Leaver Dept.","2021","Unknown","G6/G7","G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Unknown","270","[c]","53950","54070"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","Heterosexual / straight","45","[c]","91330","79910"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","Heterosexual / straight","440","[c]","33100","33300"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","LGBO","35","[c]","33870","34110"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","Undeclared","40","[c]","33190","33500"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","Unknown","525","[c]","33130","33180"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","Heterosexual / straight","290","[c]","40370","40640"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","Undeclared","40","[c]","40960","40990"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","Unknown","235","[c]","40030","40220"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","100","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","AO","Heterosexual / straight","50","[c]","22040","21980"
"New entrant CS","2021","Analysis","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","AA/AO","AO","Unknown","45","[c]","20330","19130"
"New entrant CS","2021","Analysis","EO","EO","Heterosexual / straight","115","[c]","26600","26410"
"New entrant CS","2021","Analysis","EO","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","EO","EO","Unknown","55","[c]","26200","26050"
"New entrant CS","2021","Analysis","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","G6","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","G7","Heterosexual / straight","40","[c]","56010","53450"
"New entrant CS","2021","Analysis","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","G6/G7","G7","Unknown","40","[c]","52960","53360"
"New entrant CS","2021","Analysis","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","HEO","Heterosexual / straight","400","[c]","32320","32540"
"New entrant CS","2021","Analysis","SEO/HEO","HEO","LGBO","55","[c]","32070","31810"
"New entrant CS","2021","Analysis","SEO/HEO","HEO","Undeclared","35","[c]","33320","32540"
"New entrant CS","2021","Analysis","SEO/HEO","HEO","Unknown","155","[c]","32430","31810"
"New entrant CS","2021","Analysis","SEO/HEO","SEO","Heterosexual / straight","80","[c]","39570","39450"
"New entrant CS","2021","Analysis","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","SEO/HEO","SEO","Unknown","35","[c]","39220","37280"
"New entrant CS","2021","Commercial","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","AO","Heterosexual / straight","45","[c]","21570","20920"
"New entrant CS","2021","Commercial","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","EO","Heterosexual / straight","65","[c]","26010","26350"
"New entrant CS","2021","Commercial","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","G6","Unknown","50","[c]","86930","90000"
"New entrant CS","2021","Commercial","G6/G7","G7","Heterosexual / straight","40","[c]","57330","55800"
"New entrant CS","2021","Commercial","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS level","SCS level","Unknown","160","[c]","81760","71000"
"New entrant CS","2021","Commercial","SEO/HEO","HEO","Heterosexual / straight","70","[c]","32290","33000"
"New entrant CS","2021","Commercial","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","SEO","Heterosexual / straight","100","[c]","40940","40000"
"New entrant CS","2021","Commercial","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","SEO","Unknown","55","[c]","39890","40650"
"New entrant CS","2021","Commercial","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","EO","Heterosexual / straight","270","[c]","25590","25560"
"New entrant CS","2021","Communications","EO","EO","LGBO","35","[c]","25370","25560"
"New entrant CS","2021","Communications","EO","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","EO","Unknown","450","[c]","25720","25560"
"New entrant CS","2021","Communications","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","HEO","Heterosexual / straight","140","[c]","32610","31810"
"New entrant CS","2021","Communications","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","HEO","Unknown","120","[c]","32570","31810"
"New entrant CS","2021","Communications","SEO/HEO","SEO","Heterosexual / straight","45","[c]","42330","41630"
"New entrant CS","2021","Communications","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","SEO","Unknown","35","[c]","40720","40600"
"New entrant CS","2021","Counter Fraud","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","EO","Heterosexual / straight","50","[c]","26160","25560"
"New entrant CS","2021","Counter Fraud","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","EO","Unknown","45","[c]","26370","25560"
"New entrant CS","2021","Counter Fraud","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","HEO","Unknown","30","[c]","32430","31810"
"New entrant CS","2021","Counter Fraud","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","AA/AO","AO","Heterosexual / straight","235","[c]","20410","20140"
"New entrant CS","2021","Debt","AA/AO","AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Debt","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","AA/AO","AO","Unknown","660","[c]","20290","20140"
"New entrant CS","2021","Debt","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
