"Status","Year","Ethnicity","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","Department for Transport","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","Outside London","HEO","40","[c]","33990","33350"
"Leaver CS","2021","White","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","London","AO","45","[c]","24870","25110"
"Leaver CS","2021","White","Department for Work and Pensions","London","EO","60","[c]","30970","31060"
"Leaver CS","2021","White","Department for Work and Pensions","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","Outside London","AO","1350","[c]","20900","21010"
"Leaver CS","2021","White","Department for Work and Pensions","Outside London","EO","1095","[c]","27460","27570"
"Leaver CS","2021","White","Department for Work and Pensions","Outside London","G6","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","Outside London","G7","70","[c]","53320","51960"
"Leaver CS","2021","White","Department for Work and Pensions","Outside London","HEO","175","[c]","33420","33450"
"Leaver CS","2021","White","Department for Work and Pensions","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","Outside London","SEO","100","[c]","40850","39500"
"Leaver CS","2021","White","Department for Work and Pensions","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","London","EO","30","[c]","26780","26880"
"Leaver CS","2021","White","Department of Health and Social Care","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","London","G7","50","[c]","53750","53410"
"Leaver CS","2021","White","Department of Health and Social Care","London","HEO","50","[c]","32680","32650"
"Leaver CS","2021","White","Department of Health and Social Care","London","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","London","SEO","50","[c]","40450","40470"
"Leaver CS","2021","White","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","Outside London","AO","70","[c]","20600","20150"
"Leaver CS","2021","White","Department of Health and Social Care","Outside London","EO","30","[c]","24600","23850"
"Leaver CS","2021","White","Department of Health and Social Care","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","Outside London","G7","45","[c]","52590","51670"
"Leaver CS","2021","White","Department of Health and Social Care","Outside London","HEO","60","[c]","31510","30550"
"Leaver CS","2021","White","Department of Health and Social Care","Outside London","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Department of Health and Social Care","Outside London","SEO","60","[c]","40080","40170"
"Leaver CS","2021","White","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","ESTYN","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Food Standards Agency","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Overseas","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Foreign, Commonwealth and Development Office","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","Outside London","AO","45","[c]","22360","22350"
"Leaver CS","2021","White","HM Land Registry","Outside London","EO","70","[c]","27180","27130"
"Leaver CS","2021","White","HM Land Registry","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","Outside London","HEO","45","[c]","34260","33840"
"Leaver CS","2021","White","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Land Registry","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","London","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","London","EO","55","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","London","G6","30","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","London","G7","40","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","London","HEO","55","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","London","SEO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Outside London","AA","95","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Outside London","AO","1400","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Outside London","EO","820","[c]","25620","25860"
"Leaver CS","2021","White","HM Revenue and Customs","Outside London","G6","55","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Outside London","G7","130","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Outside London","HEO","490","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Outside London","SEO","260","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","HM Treasury","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","London","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","London","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","London","EO","70","[c]","29000","28670"
"Leaver CS","2021","White","Home Office","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","London","G7","40","[c]","58650","57460"
"Leaver CS","2021","White","Home Office","London","HEO","50","[c]","35910","36040"
"Leaver CS","2021","White","Home Office","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","London","SEO","50","[c]","42860","41970"
"Leaver CS","2021","White","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Outside London","AA","45","[c]","17840","17640"
"Leaver CS","2021","White","Home Office","Outside London","AO","220","[c]","21250","21010"
"Leaver CS","2021","White","Home Office","Outside London","EO","225","[c]","25680","25080"
"Leaver CS","2021","White","Home Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Outside London","HEO","50","[c]","31850","31720"
"Leaver CS","2021","White","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
