"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","East of England","Essex Haven Gateway","HEO","30","25","53200","54300"
"In post","2021","Security","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Essex Haven Gateway","SEO","10","10","[c]","[c]"
"In post","2021","Security","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Hertfordshire","AA","30","30","22650","22650"
"In post","2021","Security","East of England","Hertfordshire","AO","5","5","[c]","[c]"
"In post","2021","Security","East of England","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Hertfordshire","HEO","5","5","[c]","[c]"
"In post","2021","Security","East of England","Hertfordshire","SEO","5","5","[c]","[c]"
"In post","2021","Security","East of England","North and West Norfolk","AA","15","15","19560","19560"
"In post","2021","Security","East of England","North and West Norfolk","AO","60","60","32540","39070"
"In post","2021","Security","East of England","North and West Norfolk","EO","10","10","35270","41770"
"In post","2021","Security","East of England","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Peterborough","AA","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Peterborough","EO","5","5","[c]","[c]"
"In post","2021","Security","East of England","Peterborough","HEO","15","15","31200","29400"
"In post","2021","Security","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Southend-on-Sea","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Southend-on-Sea","EO","5","5","[c]","[c]"
"In post","2021","Security","East of England","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Suffolk","AA","35","35","19370","19560"
"In post","2021","Security","East of England","Suffolk","AO","20","20","28170","22870"
"In post","2021","Security","East of England","Suffolk","EO","5","5","[c]","[c]"
"In post","2021","Security","East of England","Suffolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Suffolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Camden and City of London","AO","30","25","38030","41580"
"In post","2021","Security","London","Camden and City of London","EO","10","10","[c]","[c]"
"In post","2021","Security","London","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Camden and City of London","HEO","5","5","[c]","[c]"
"In post","2021","Security","London","Camden and City of London","SEO","5","5","[c]","[c]"
"In post","2021","Security","London","Croydon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Croydon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Croydon","HEO","15","15","33720","33900"
"In post","2021","Security","London","Croydon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Harrow and Hillingdon","AA","10","10","22480","22900"
"In post","2021","Security","London","Harrow and Hillingdon","AO","5","5","[c]","[c]"
"In post","2021","Security","London","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Hounslow and Richmond upon Thames","AA","15","15","21100","21150"
"In post","2021","Security","London","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Kensington & Chelsea and Hammersmith & Fulham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Lambeth","AO","10","10","24220","24220"
"In post","2021","Security","London","Lambeth","EO","15","10","33240","32260"
"In post","2021","Security","London","Lambeth","HEO","10","10","[c]","[c]"
"In post","2021","Security","London","Lambeth","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Lewisham and Southwark","Unknown","5","5","[c]","[c]"
"In post","2021","Security","London","Tower Hamlets","AA","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Tower Hamlets","G7","5","5","[c]","[c]"
"In post","2021","Security","London","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Wandsworth","AA","5","5","[c]","[c]"
"In post","2021","Security","London","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Westminster","AA","90","90","22150","22650"
"In post","2021","Security","London","Westminster","AO","125","125","31080","29370"
"In post","2021","Security","London","Westminster","EO","110","110","30750","30170"
"In post","2021","Security","London","Westminster","G6","55","55","71310","69800"
"In post","2021","Security","London","Westminster","G7","130","125","58170","56730"
"In post","2021","Security","London","Westminster","HEO","195","190","36250","35590"
"In post","2021","Security","London","Westminster","SCS level","30","30","86030","78810"
"In post","2021","Security","London","Westminster","SEO","150","145","47870","45200"
"In post","2021","Security","London","Westminster","Unknown","5","5","[c]","[c]"
"In post","2021","Security","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Darlington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Darlington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Darlington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Durham CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Durham CC","EO","5","5","[c]","[c]"
"In post","2021","Security","North East (England)","Durham CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Durham CC","HEO","20","20","32650","31640"
"In post","2021","Security","North East (England)","Durham CC","SEO","5","5","[c]","[c]"
"In post","2021","Security","North East (England)","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Northumberland","AA","10","10","19700","19560"
"In post","2021","Security","North East (England)","Northumberland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Sunderland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","AA","5","5","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","G7","10","10","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","SEO","10","10","[c]","[c]"
"In post","2021","Security","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Blackpool","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Cheshire East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Chorley and West Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","East Cumbria","AA","30","25","19670","19560"
"In post","2021","Security","North West (England)","East Cumbria","AO","15","15","33510","39070"
"In post","2021","Security","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester North East","AA","5","5","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South East","AA","10","10","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South West","HEO","10","10","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Greater Manchester South West","SEO","10","10","39660","38630"
"In post","2021","Security","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Lancaster and Wyre","AA","5","5","[c]","[c]"
"In post","2021","Security","North West (England)","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
