"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","HEO","Heterosexual / straight","60","[c]","33080","33090"
"Leaver Dept.","2021","White","Analysis","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","AO","Heterosexual / straight","30","[c]","20820","20800"
"Leaver Dept.","2021","White","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","EO","Heterosexual / straight","40","[c]","26200","26350"
"Leaver Dept.","2021","White","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","G7","Heterosexual / straight","45","[c]","55500","55930"
"Leaver Dept.","2021","White","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","HEO","Heterosexual / straight","80","[c]","31820","31930"
"Leaver Dept.","2021","White","Human Resources","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","SEO","Heterosexual / straight","35","[c]","42330","41210"
"Leaver Dept.","2021","White","Human Resources","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","G7","Heterosexual / straight","30","[c]","54800","52990"
"Leaver Dept.","2021","White","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","AA","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","AO","Heterosexual / straight","265","[c]","20590","20020"
"Leaver Dept.","2021","White","No function","AO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","AO","Undeclared","15","[c]","[c]","[c]"
