"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Education and Skills Funding Agency","Operational Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Operational Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Operational Delivery","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Operational Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Policy","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Unknown","Scotland","Outside London","20","[c]","63420","69160"
"Leaver CS","2021","ESTYN","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Inspector of Education and Training","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Commercial","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Digital, Data and Technology","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Legal","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Property","South East (England)","Outside London","15","[c]","37370","36350"
"Leaver CS","2021","FCDO Services","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Security","South East (England)","Outside London","15","[c]","38350","30630"
"Leaver CS","2021","Food Standards Agency","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Unknown","Scotland","Outside London","10","[c]","38090","35900"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Unknown","London","London","40","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Unknown","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Unknown","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","London","10","[c]","50550","54030"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","London","45","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Unknown","Scotland","Outside London","65","[c]","30150","28120"
"Leaver CS","2021","Government Actuary's Department","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Actuary's Department","Other","London","London","15","[c]","40870","27540"
"Leaver CS","2021","Government Actuary's Department","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Internal Audit","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Operational Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Operational Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Legal","London","London","75","[c]","63870","64030"
"Leaver CS","2021","Government Legal Department","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Other","London","London","20","[c]","27910","26680"
"Leaver CS","2021","Government Legal Department","Unknown","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Unknown","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Digital, Data and Technology","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","North West (England)","Outside London","30","[c]","39830","29940"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Operational Delivery","Yorkshire and The Humber","Outside London","10","[c]","34620","40340"
"Leaver CS","2021","Health and Safety Executive","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Policy","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Science and Engineering","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Finance","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","London","London","20","[c]","41350","43960"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","South East (England)","Outside London","15","[c]","43310","44870"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Legal","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","East Midlands (England)","Outside London","120","[c]","19730","18890"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","East of England","Outside London","80","[c]","20490","19750"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","London","London","280","[c]","25100","22680"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","North East (England)","Outside London","50","[c]","19530","19570"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","North West (England)","Outside London","150","[c]","20760","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","Scotland","Outside London","10","[c]","20200","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","South East (England)","Outside London","110","[c]","20940","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","South West (England)","Outside London","85","[c]","19890","19570"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","Wales","Outside London","70","[c]","20240","19830"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","West Midlands (England)","Outside London","175","[c]","20080","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Operational Delivery","Yorkshire and The Humber","Outside London","105","[c]","19820","19570"
"Leaver CS","2021","HM Courts and Tribunals Service","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Project Delivery","London","London","10","[c]","42990","37110"
"Leaver CS","2021","HM Courts and Tribunals Service","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","South West (England)","Outside London","25","[c]","31480","31740"
"Leaver CS","2021","HM Land Registry","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Operational Delivery","East Midlands (England)","Outside London","25","[c]","25620","22350"
"Leaver CS","2021","HM Land Registry","Operational Delivery","East of England","Outside London","10","[c]","29340","27130"
"Leaver CS","2021","HM Land Registry","Operational Delivery","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Operational Delivery","North East (England)","Outside London","25","[c]","25570","22350"
"Leaver CS","2021","HM Land Registry","Operational Delivery","North West (England)","Outside London","40","[c]","27260","27130"
"Leaver CS","2021","HM Land Registry","Operational Delivery","South West (England)","Outside London","35","[c]","30290","27130"
"Leaver CS","2021","HM Land Registry","Operational Delivery","Wales","Outside London","20","[c]","25400","24480"
"Leaver CS","2021","HM Land Registry","Operational Delivery","West Midlands (England)","Outside London","20","[c]","26080","27130"
"Leaver CS","2021","HM Land Registry","Operational Delivery","Yorkshire and The Humber","Outside London","20","[c]","29280","27130"
"Leaver CS","2021","HM Land Registry","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Operational Delivery","East Midlands (England)","Outside London","370","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Operational Delivery","East of England","Outside London","430","[c]","30310","29440"
"Leaver CS","2021","HM Prison and Probation Service","Operational Delivery","London","London","385","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Operational Delivery","North East (England)","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Operational Delivery","North West (England)","Outside London","425","[c]","38650","34340"
"Leaver CS","2021","HM Prison and Probation Service","Operational Delivery","South East (England)","Outside London","595","[c]","27920","30160"
"Leaver CS","2021","HM Prison and Probation Service","Operational Delivery","South West (England)","Outside London","280","[c]","[c]","[c]"
