"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","North West (England)","Lancashire","G7","15","15","50730","49700"
"In post","2021","Cabinet Office","North West (England)","Lancashire","HEO","10","10","29440","28000"
"In post","2021","Cabinet Office","North West (England)","Lancashire","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Lancashire","SEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Merseyside","AO","15","15","21290","21260"
"In post","2021","Cabinet Office","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Merseyside","G6","20","20","74450","71330"
"In post","2021","Cabinet Office","North West (England)","Merseyside","G7","35","35","51680","49700"
"In post","2021","Cabinet Office","North West (England)","Merseyside","HEO","35","35","30990","32000"
"In post","2021","Cabinet Office","North West (England)","Merseyside","SCS level","10","10","91270","80400"
"In post","2021","Cabinet Office","North West (England)","Merseyside","SEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Northern Ireland","AO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Eastern Scotland","HEO","20","20","29790","29250"
"In post","2021","Cabinet Office","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Southern Scotland","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Southern Scotland","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Southern Scotland","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","West Central Scotland","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","West Central Scotland","HEO","10","10","31050","32000"
"In post","2021","Cabinet Office","Scotland","West Central Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","35","30","20900","20920"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","26570","26670"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","55","50","33510","33300"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","G6","15","15","77090","72030"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","G7","20","20","53420","53320"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","HEO","30","30","32440","33300"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","SCS level","15","15","76490","69200"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Dorset and Somerset","HEO","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","5","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","30","30","74410","73310"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","45","45","52560","53320"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","45","45","30860","32000"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","30","30","95360","80810"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","15","38610","38890"
"In post","2021","Cabinet Office","Unknown","Unknown","AO","20","20","21040","20800"
"In post","2021","Cabinet Office","Unknown","Unknown","EO","25","25","26220","27500"
"In post","2021","Cabinet Office","Unknown","Unknown","G6","20","20","67520","64500"
"In post","2021","Cabinet Office","Unknown","Unknown","G7","55","55","53510","54700"
"In post","2021","Cabinet Office","Unknown","Unknown","HEO","425","425","30950","32000"
"In post","2021","Cabinet Office","Unknown","Unknown","SCS level","20","20","95890","76390"
"In post","2021","Cabinet Office","Unknown","Unknown","SEO","30","30","39750","40060"
"In post","2021","Cabinet Office","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","East Wales","G7","15","15","51480","49700"
"In post","2021","Cabinet Office","Wales","East Wales","HEO","40","40","29410","29250"
"In post","2021","Cabinet Office","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","West Midlands","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","West Midlands","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","West Midlands","HEO","10","10","30100","29250"
"In post","2021","Cabinet Office","West Midlands (England)","West Midlands","SCS level","10","10","97450","74000"
"In post","2021","Cabinet Office","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","AO","170","160","20910","20920"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","EO","90","85","26700","26670"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","G7","20","15","58940","54540"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","HEO","125","120","33660","33300"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","SEO","40","40","40560","40580"
"In post","2021","Cabinet Office","Yorkshire and The Humber","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","South Yorkshire","G6","10","10","72530","69280"
"In post","2021","Cabinet Office","Yorkshire and The Humber","South Yorkshire","G7","35","35","50450","49700"
"In post","2021","Cabinet Office","Yorkshire and The Humber","South Yorkshire","HEO","25","25","31490","32000"
"In post","2021","Cabinet Office","Yorkshire and The Humber","South Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","South Yorkshire","SEO","15","15","38470","38420"
"In post","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","EO","10","10","24780","25230"
"In post","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","G6","15","15","68060","64500"
"In post","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","G7","45","40","52700","51190"
"In post","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","HEO","65","65","30850","32000"
"In post","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","SCS level","30","30","77090","70000"
"In post","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","SEO","25","20","39050","38890"
"In post","2021","Chancellor's other departments","London","Inner London - West","AA","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","London","Inner London - West","AO","15","15","23140","23030"
