"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Wales","SEO","Male","25","25","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","EO","Female","20","15","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","EO","Male","15","15","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","G6","Female","10","5","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","G7","Female","15","15","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","G7","Male","5","5","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","HEO","Female","20","20","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","HEO","Male","15","15","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","SEO","Female","30","25","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","SEO","Male","10","10","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","AO","Female","5","5","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","EO","Female","10","10","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","EO","Male","5","5","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","G6","Female","10","10","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","G7","Female","15","15","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","G7","Male","10","10","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","HEO","Female","10","10","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","HEO","Male","15","15","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","SEO","Female","15","15","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","SEO","Male","20","20","[c]","[c]"
"In post","2021","Corporate Finance","East of England","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","EO","Male","5","5","[c]","[c]"
"In post","2021","Corporate Finance","London","G6","Female","5","5","[c]","[c]"
"In post","2021","Corporate Finance","London","G6","Male","5","5","[c]","[c]"
"In post","2021","Corporate Finance","London","G7","Female","10","10","[c]","[c]"
"In post","2021","Corporate Finance","London","G7","Male","15","15","[c]","[c]"
"In post","2021","Corporate Finance","London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","HEO","Male","5","5","[c]","[c]"
"In post","2021","Corporate Finance","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Corporate Finance","London","SEO","Female","5","5","[c]","[c]"
"In post","2021","Corporate Finance","London","SEO","Male","5","5","[c]","[c]"
"In post","2021","Corporate Finance","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","G7","Male","5","5","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","HEO","Female","5","5","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","G7","Female","5","5","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","HEO","Female","5","5","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","HEO","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","EO","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East of England","EO","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East of England","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","HEO","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East of England","HEO","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","EO","Female","40","35","28070","28650"
"In post","2021","Counter Fraud","London","EO","Male","25","25","[c]","[c]"
"In post","2021","Counter Fraud","London","G6","Female","15","10","[c]","[c]"
"In post","2021","Counter Fraud","London","G6","Male","25","25","[c]","[c]"
"In post","2021","Counter Fraud","London","G7","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","London","G7","Male","40","40","58370","58470"
"In post","2021","Counter Fraud","London","HEO","Female","50","50","34410","33100"
"In post","2021","Counter Fraud","London","HEO","Male","65","65","35020","34470"
"In post","2021","Counter Fraud","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","SEO","Female","35","35","41730","41080"
"In post","2021","Counter Fraud","London","SEO","Male","80","75","42240","41240"
"In post","2021","Counter Fraud","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","EO","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","EO","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
