"Status","Year","Age","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Declared disabled","Undeclared","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","HM Revenue and Customs","10","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Home Office","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Ministry of Defence","20","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Ministry of Justice","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Department for Business, Energy and Industrial Strategy","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","HM Revenue and Customs","20","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Scottish Government","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Attorney General's Departments","10","10","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Cabinet Office","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Department for Business, Energy and Industrial Strategy","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Department for Education","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Department for Environment, Food and Rural Affairs","25","20","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Department for Transport","55","40","25580","26780"
"In post","2021","65+","Declared disabled","White","Department for Work and Pensions","465","320","25680","26120"
"In post","2021","65+","Declared disabled","White","Department of Health and Social Care","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","White","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Foreign, Commonwealth and Development Office","15","15","[c]","[c]"
"In post","2021","65+","Declared disabled","White","HM Land Registry","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","White","HM Revenue and Customs","160","115","29120","25630"
"In post","2021","65+","Declared disabled","White","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Home Office","70","50","24290","22210"
"In post","2021","65+","Declared disabled","White","Ministry of Defence","185","160","29450","26670"
"In post","2021","65+","Declared disabled","White","Ministry of Housing, Communities and Local Government","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Ministry of Justice","235","185","26390","22260"
"In post","2021","65+","Declared disabled","White","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Office for Standards in Education","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Scottish Government","20","15","[c]","[c]"
"In post","2021","65+","Declared disabled","White","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","White","United Kingdom Statistics Authority","30","20","[c]","[c]"
"In post","2021","65+","Declared disabled","White","Welsh Government","15","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Attorney General's Departments","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Department for Business, Energy and Industrial Strategy","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Department for Transport","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Department for Work and Pensions","155","105","27650","26340"
"In post","2021","65+","Declared non-disabled","Asian","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","HM Land Registry","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","HM Revenue and Customs","60","45","29770","25630"
"In post","2021","65+","Declared non-disabled","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Home Office","130","100","27700","25630"
"In post","2021","65+","Declared non-disabled","Asian","Ministry of Defence","35","30","33100","29200"
"In post","2021","65+","Declared non-disabled","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Ministry of Justice","45","35","26270","23500"
"In post","2021","65+","Declared non-disabled","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","United Kingdom Statistics Authority","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Black","Attorney General's Departments","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Black","Charity Commission","[c]","[c]","[c]","[c]"
