"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","HM Land Registry","London","SEO","10","10","44650","42100"
"In post","2021","30-39","HM Land Registry","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","Outside London","AO","400","380","22360","22350"
"In post","2021","30-39","HM Land Registry","Outside London","EO","210","190","27400","27130"
"In post","2021","30-39","HM Land Registry","Outside London","G6","5","5","[c]","[c]"
"In post","2021","30-39","HM Land Registry","Outside London","G7","40","35","58100","60520"
"In post","2021","30-39","HM Land Registry","Outside London","HEO","100","95","35310","33840"
"In post","2021","30-39","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","Outside London","SEO","80","80","41730","43160"
"In post","2021","30-39","HM Revenue and Customs","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Revenue and Customs","London","AO","75","70","24380","24120"
"In post","2021","30-39","HM Revenue and Customs","London","EO","270","265","29560","29570"
"In post","2021","30-39","HM Revenue and Customs","London","G6","170","165","70210","71290"
"In post","2021","30-39","HM Revenue and Customs","London","G7","400","390","58150","59160"
"In post","2021","30-39","HM Revenue and Customs","London","HEO","365","360","36060","36160"
"In post","2021","30-39","HM Revenue and Customs","London","SCS level","40","40","77650","78000"
"In post","2021","30-39","HM Revenue and Customs","London","SEO","195","190","41750","41760"
"In post","2021","30-39","HM Revenue and Customs","Outside London","AA","70","55","20000","20070"
"In post","2021","30-39","HM Revenue and Customs","Outside London","AO","3500","3120","20270","20140"
"In post","2021","30-39","HM Revenue and Customs","Outside London","EO","3235","3095","25330","25560"
"In post","2021","30-39","HM Revenue and Customs","Outside London","G6","175","170","62670","64670"
"In post","2021","30-39","HM Revenue and Customs","Outside London","G7","990","970","51700","52580"
"In post","2021","30-39","HM Revenue and Customs","Outside London","HEO","3300","3215","31570","31810"
"In post","2021","30-39","HM Revenue and Customs","Outside London","SCS level","25","25","84240","75890"
"In post","2021","30-39","HM Revenue and Customs","Outside London","SEO","1175","1155","38110","38630"
"In post","2021","30-39","HM Treasury","London","AO","5","5","[c]","[c]"
"In post","2021","30-39","HM Treasury","London","EO","25","25","27840","27500"
"In post","2021","30-39","HM Treasury","London","G6","200","200","65750","63410"
"In post","2021","30-39","HM Treasury","London","G7","250","240","55860","54210"
"In post","2021","30-39","HM Treasury","London","HEO","115","115","36610","36080"
"In post","2021","30-39","HM Treasury","London","SCS level","75","75","76840","73870"
"In post","2021","30-39","HM Treasury","London","SEO","10","10","43400","41980"
"In post","2021","30-39","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Outside London","EO","5","5","[c]","[c]"
"In post","2021","30-39","HM Treasury","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Outside London","G7","15","15","50930","49750"
"In post","2021","30-39","HM Treasury","Outside London","HEO","15","15","32400","30730"
"In post","2021","30-39","HM Treasury","Outside London","SEO","15","15","40210","39200"
"In post","2021","30-39","Home Office","London","AA","40","30","22210","22210"
"In post","2021","30-39","Home Office","London","AO","240","220","25590","25630"
"In post","2021","30-39","Home Office","London","EO","835","785","29020","28850"
"In post","2021","30-39","Home Office","London","G6","210","205","69500","68720"
"In post","2021","30-39","Home Office","London","G7","600","585","58280","57460"
"In post","2021","30-39","Home Office","London","HEO","535","520","35350","35070"
"In post","2021","30-39","Home Office","London","SCS level","35","35","81430","78360"
"In post","2021","30-39","Home Office","London","SEO","580","570","42590","41970"
"In post","2021","30-39","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Outside London","AA","90","75","18000","17990"
"In post","2021","30-39","Home Office","Outside London","AO","1400","1240","21480","21430"
"In post","2021","30-39","Home Office","Outside London","EO","2625","2470","25350","25040"
"In post","2021","30-39","Home Office","Outside London","G6","20","20","64540","63390"
"In post","2021","30-39","Home Office","Outside London","G7","130","125","53160","52070"
"In post","2021","30-39","Home Office","Outside London","HEO","805","775","31160","30830"
"In post","2021","30-39","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Outside London","SEO","335","325","38100","37460"
"In post","2021","30-39","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Overseas","EO","20","20","26310","25350"
"In post","2021","30-39","Home Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Overseas","Unknown","75","75","[c]","[c]"
"In post","2021","30-39","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","London","AA","25","25","22100","22650"
"In post","2021","30-39","Ministry of Defence","London","AO","65","65","28340","25640"
"In post","2021","30-39","Ministry of Defence","London","EO","95","90","28810","29250"
"In post","2021","30-39","Ministry of Defence","London","G6","55","55","70330","69800"
"In post","2021","30-39","Ministry of Defence","London","G7","150","150","59830","59730"
"In post","2021","30-39","Ministry of Defence","London","HEO","130","125","36920","37640"
"In post","2021","30-39","Ministry of Defence","London","SCS level","25","25","79880","76050"
"In post","2021","30-39","Ministry of Defence","London","SEO","235","230","45480","45200"
"In post","2021","30-39","Ministry of Defence","London","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Outside London","AA","495","480","19370","19560"
"In post","2021","30-39","Ministry of Defence","Outside London","AO","1620","1540","25540","21130"
"In post","2021","30-39","Ministry of Defence","Outside London","EO","1475","1400","26570","26670"
"In post","2021","30-39","Ministry of Defence","Outside London","G6","80","80","67490","65890"
"In post","2021","30-39","Ministry of Defence","Outside London","G7","985","955","51520","50150"
"In post","2021","30-39","Ministry of Defence","Outside London","HEO","2085","2000","32330","33290"
"In post","2021","30-39","Ministry of Defence","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Outside London","SEO","1885","1830","40170","40580"
"In post","2021","30-39","Ministry of Defence","Outside London","Unknown","475","465","39910","39860"
"In post","2021","30-39","Ministry of Defence","Overseas","AO","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Overseas","EO","20","20","28150","26670"
"In post","2021","30-39","Ministry of Defence","Overseas","G6","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Overseas","G7","20","20","58980","54540"
"In post","2021","30-39","Ministry of Defence","Overseas","HEO","80","80","39710","39380"
"In post","2021","30-39","Ministry of Defence","Overseas","SEO","35","35","42970","40650"
"In post","2021","30-39","Ministry of Defence","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Unknown","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","Unknown","Unknown","415","415","37290","34160"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","London","EO","25","25","28990","27850"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","London","G6","95","95","64150","63470"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","London","G7","220","215","53870","53130"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","London","HEO","70","70","33710","33210"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","London","SCS level","30","30","76400","72400"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","London","SEO","75","75","40510","39600"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","Outside London","AO","40","35","21850","21270"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","Outside London","EO","40","35","25970","26050"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","Outside London","G6","30","30","61690","58810"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","Outside London","G7","75","70","48290","48200"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","Outside London","HEO","80","75","31690","31380"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","Outside London","SEO","75","75","38210","37160"
"In post","2021","30-39","Ministry of Justice","London","AA","170","165","22650","23790"
"In post","2021","30-39","Ministry of Justice","London","AO","985","930","28800","30220"
"In post","2021","30-39","Ministry of Justice","London","EO","475","460","29580","27070"
"In post","2021","30-39","Ministry of Justice","London","G6","25","20","72630","70970"
"In post","2021","30-39","Ministry of Justice","London","G7","455","440","59460","58130"
"In post","2021","30-39","Ministry of Justice","London","HEO","450","440","33440","31600"
"In post","2021","30-39","Ministry of Justice","London","SCS level","40","40","80020","76510"
"In post","2021","30-39","Ministry of Justice","London","SEO","500","490","42330","40480"
"In post","2021","30-39","Ministry of Justice","London","Unknown","380","365","32540","34100"
"In post","2021","30-39","Ministry of Justice","Outside London","AA","930","880","20460","20600"
"In post","2021","30-39","Ministry of Justice","Outside London","AO","6940","6490","24810","24920"
