"Status","Year","Disability","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Outer London - East and North East","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outer London - South","London","Heterosexual / straight","45","[c]","32230","31060"
"New entrant CS","2021","Declared disabled","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outer London - South","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outer London - West and North West","London","Heterosexual / straight","70","[c]","29800","31060"
"New entrant CS","2021","Declared disabled","Outer London - West and North West","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outer London - West and North West","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Shropshire and Staffordshire","Outside London","Heterosexual / straight","75","[c]","26030","27570"
"New entrant CS","2021","Declared disabled","Shropshire and Staffordshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South Yorkshire","Outside London","Heterosexual / straight","70","[c]","26560","24120"
"New entrant CS","2021","Declared disabled","South Yorkshire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South Yorkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Southern Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Surrey, East and West Sussex","Outside London","Heterosexual / straight","65","[c]","27440","27570"
"New entrant CS","2021","Declared disabled","Surrey, East and West Sussex","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Surrey, East and West Sussex","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tees Valley and Durham","Outside London","Heterosexual / straight","40","[c]","23430","21010"
"New entrant CS","2021","Declared disabled","Tees Valley and Durham","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","45","[c]","29270","27570"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Central Scotland","Outside London","Heterosexual / straight","75","[c]","24330","20920"
"New entrant CS","2021","Declared disabled","West Central Scotland","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Central Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands","Outside London","Heterosexual / straight","100","[c]","27830","27570"
"New entrant CS","2021","Declared disabled","West Midlands","Outside London","LGBO","30","[c]","25930","27570"
"New entrant CS","2021","Declared disabled","West Midlands","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Wales and The Valleys","Outside London","Heterosexual / straight","45","[c]","23230","21050"
"New entrant CS","2021","Declared disabled","West Wales and The Valleys","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Yorkshire","Outside London","Heterosexual / straight","120","[c]","27380","27570"
"New entrant CS","2021","Declared disabled","West Yorkshire","Outside London","LGBO","35","[c]","25310","27570"
"New entrant CS","2021","Declared disabled","West Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","460","[c]","27530","27570"
"New entrant CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","665","[c]","28720","27570"
"New entrant CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","50","[c]","27940","27570"
"New entrant CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","30","[c]","28660","27570"
"New entrant CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cheshire","Outside London","Heterosexual / straight","280","[c]","26860","27570"
"New entrant CS","2021","Declared non-disabled","Cheshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cheshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","110","[c]","25640","27570"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cumbria","Outside London","Heterosexual / straight","75","[c]","27950","23540"
"New entrant CS","2021","Declared non-disabled","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cumbria","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","625","[c]","27150","26680"
"New entrant CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","LGBO","35","[c]","28480","27570"
"New entrant CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Undeclared","30","[c]","28120","27570"
"New entrant CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Devon","Outside London","Heterosexual / straight","460","[c]","24450","21050"
"New entrant CS","2021","Declared non-disabled","Devon","Outside London","LGBO","35","[c]","24040","22850"
"New entrant CS","2021","Declared non-disabled","Devon","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Devon","Outside London","Unknown","125","[c]","33860","30930"
"New entrant CS","2021","Declared non-disabled","Dorset and Somerset","Outside London","Heterosexual / straight","270","[c]","25620","26240"
"New entrant CS","2021","Declared non-disabled","Dorset and Somerset","Outside London","LGBO","30","[c]","25080","25850"
"New entrant CS","2021","Declared non-disabled","Dorset and Somerset","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Dorset and Somerset","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Anglia","Outside London","Heterosexual / straight","795","[c]","26890","27570"
"New entrant CS","2021","Declared non-disabled","East Anglia","Outside London","LGBO","55","[c]","25120","24920"
"New entrant CS","2021","Declared non-disabled","East Anglia","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Anglia","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Wales","Outside London","Heterosexual / straight","735","[c]","26460","23050"
"New entrant CS","2021","Declared non-disabled","East Wales","Outside London","LGBO","80","[c]","26500","23610"
"New entrant CS","2021","Declared non-disabled","East Wales","Outside London","Undeclared","40","[c]","29620","27570"
"New entrant CS","2021","Declared non-disabled","East Wales","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","190","[c]","24510","22920"
"New entrant CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Eastern Scotland","Outside London","Heterosexual / straight","695","[c]","27900","26160"
"New entrant CS","2021","Declared non-disabled","Eastern Scotland","Outside London","LGBO","65","[c]","26010","25560"
"New entrant CS","2021","Declared non-disabled","Eastern Scotland","Outside London","Undeclared","60","[c]","27440","21010"
"New entrant CS","2021","Declared non-disabled","Eastern Scotland","Outside London","Unknown","50","[c]","31900","28120"
"New entrant CS","2021","Declared non-disabled","Essex","Outside London","Heterosexual / straight","420","[c]","27400","29290"
"New entrant CS","2021","Declared non-disabled","Essex","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Essex","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","1805","[c]","30700","27570"
"New entrant CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","125","[c]","28350","27570"
"New entrant CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","105","[c]","30460","27570"
"New entrant CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","30","[c]","32640","27180"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Outside London","Heterosexual / straight","1165","[c]","28320","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Outside London","LGBO","135","[c]","27050","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Outside London","Undeclared","60","[c]","29750","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","900","[c]","28490","27570"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Outside London","LGBO","65","[c]","26080","27570"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Undeclared","45","[c]","28300","27570"
"New entrant CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","270","[c]","25740","22920"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Outside London","Heterosexual / straight","105","[c]","24930","21030"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Outside London","Unknown","35","[c]","23920","21710"
"New entrant CS","2021","Declared non-disabled","Inner London - East","London","Heterosexual / straight","1650","[c]","35090","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","London","LGBO","150","[c]","33610","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","London","Undeclared","155","[c]","37240","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - West","London","Heterosexual / straight","3090","[c]","37370","33210"
"New entrant CS","2021","Declared non-disabled","Inner London - West","London","LGBO","350","[c]","36500","33570"
"New entrant CS","2021","Declared non-disabled","Inner London - West","London","Undeclared","235","[c]","37480","33570"
"New entrant CS","2021","Declared non-disabled","Inner London - West","London","Unknown","55","[c]","38920","35120"
"New entrant CS","2021","Declared non-disabled","Kent","Outside London","Heterosexual / straight","545","[c]","27200","29290"
"New entrant CS","2021","Declared non-disabled","Kent","Outside London","LGBO","55","[c]","27710","29290"
"New entrant CS","2021","Declared non-disabled","Kent","Outside London","Undeclared","30","[c]","27300","29290"
"New entrant CS","2021","Declared non-disabled","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Outside London","Heterosexual / straight","715","[c]","23420","21010"
"New entrant CS","2021","Declared non-disabled","Lancashire","Outside London","LGBO","60","[c]","22250","21010"
"New entrant CS","2021","Declared non-disabled","Lancashire","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","435","[c]","24640","22920"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","Heterosexual / straight","165","[c]","26650","25000"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Outside London","Heterosexual / straight","455","[c]","25800","24880"
"New entrant CS","2021","Declared non-disabled","Merseyside","Outside London","LGBO","40","[c]","24780","26370"
"New entrant CS","2021","Declared non-disabled","Merseyside","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merseyside","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Outside London","Heterosexual / straight","75","[c]","28030","27570"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","Outside London","Heterosexual / straight","330","[c]","30770","27570"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","Heterosexual / straight","100","[c]","24530","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","1210","[c]","25030","21010"
"New entrant CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Outside London","LGBO","100","[c]","24470","21010"
"New entrant CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Outside London","Undeclared","55","[c]","26100","21010"
"New entrant CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outer London - East and North East","London","Heterosexual / straight","560","[c]","29420","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - East and North East","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outer London - East and North East","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outer London - South","London","Heterosexual / straight","390","[c]","31240","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - South","London","LGBO","30","[c]","31290","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - South","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outer London - South","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","London","Heterosexual / straight","820","[c]","30850","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","London","LGBO","60","[c]","30640","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","London","Undeclared","60","[c]","31680","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Shropshire and Staffordshire","Outside London","Heterosexual / straight","540","[c]","25930","24620"
"New entrant CS","2021","Declared non-disabled","Shropshire and Staffordshire","Outside London","LGBO","55","[c]","24150","24120"
"New entrant CS","2021","Declared non-disabled","Shropshire and Staffordshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Yorkshire","Outside London","Heterosexual / straight","425","[c]","26380","22920"
"New entrant CS","2021","Declared non-disabled","South Yorkshire","Outside London","LGBO","35","[c]","23410","21010"
"New entrant CS","2021","Declared non-disabled","South Yorkshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","Outside London","Heterosexual / straight","195","[c]","25030","26160"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","Outside London","Heterosexual / straight","735","[c]","26920","27570"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","Outside London","LGBO","90","[c]","26120","27570"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","Outside London","Undeclared","45","[c]","26890","26760"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tees Valley and Durham","Outside London","Heterosexual / straight","330","[c]","22360","21010"
"New entrant CS","2021","Declared non-disabled","Tees Valley and Durham","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tees Valley and Durham","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","245","[c]","29990","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Central Scotland","Outside London","Heterosexual / straight","720","[c]","27200","23540"
"New entrant CS","2021","Declared non-disabled","West Central Scotland","Outside London","LGBO","85","[c]","26410","23450"
"New entrant CS","2021","Declared non-disabled","West Central Scotland","Outside London","Undeclared","35","[c]","30790","27570"
"New entrant CS","2021","Declared non-disabled","West Central Scotland","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands","Outside London","Heterosexual / straight","845","[c]","28300","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands","Outside London","LGBO","55","[c]","27240","26680"
"New entrant CS","2021","Declared non-disabled","West Midlands","Outside London","Undeclared","35","[c]","28920","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Wales and The Valleys","Outside London","Heterosexual / straight","520","[c]","24830","21590"
"New entrant CS","2021","Declared non-disabled","West Wales and The Valleys","Outside London","LGBO","45","[c]","23150","21010"
"New entrant CS","2021","Declared non-disabled","West Wales and The Valleys","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Yorkshire","Outside London","Heterosexual / straight","975","[c]","27390","27570"
"New entrant CS","2021","Declared non-disabled","West Yorkshire","Outside London","LGBO","100","[c]","26510","27570"
"New entrant CS","2021","Declared non-disabled","West Yorkshire","Outside London","Undeclared","50","[c]","29970","27570"
"New entrant CS","2021","Declared non-disabled","West Yorkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
