"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Home Office (incl. agencies)","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","East Kent","Outside London","25","25","21290","21430"
"In post","2021","16-19","Home Office (incl. agencies)","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Thurrock","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Westminster","London","5","5","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","10","10","21880","20920"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Crime Agency","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Records of Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Lambeth","London","5","5","[c]","[c]"
"In post","2021","16-19","Public Health England","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","Rural Payments Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","City of Edinburgh","Outside London","35","35","21610","21150"
"In post","2021","16-19","Scottish Government (excl. agencies)","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Glasgow City","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Plymouth","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","The National Archives","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Hydrographic Office","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Monmouthshire and Newport","Outside London","10","10","21110","21090"
"In post","2021","16-19","United Kingdom Statistics Authority","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Brent","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","South West Wales","Outside London","[c]","[c]","[c]","[c]"
