"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","75","70","28760","30210"
"In post","2021","30-39","East Midlands (England)","Lincolnshire","AA/AO","220","210","23340","21710"
"In post","2021","30-39","East Midlands (England)","Lincolnshire","EO","115","110","27600","27570"
"In post","2021","30-39","East Midlands (England)","Lincolnshire","G6/G7","10","10","52050","48520"
"In post","2021","30-39","East Midlands (England)","Lincolnshire","SEO/HEO","80","75","35920","33650"
"In post","2021","30-39","East Midlands (England)","Lincolnshire","Unknown","25","25","32040","32650"
"In post","2021","30-39","East of England","Bedfordshire and Hertfordshire","AA/AO","240","225","25200","23520"
"In post","2021","30-39","East of England","Bedfordshire and Hertfordshire","EO","270","260","28760","29290"
"In post","2021","30-39","East of England","Bedfordshire and Hertfordshire","G6/G7","75","75","56120","54340"
"In post","2021","30-39","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","East of England","Bedfordshire and Hertfordshire","SEO/HEO","230","220","37840","37640"
"In post","2021","30-39","East of England","Bedfordshire and Hertfordshire","Unknown","85","75","29330","30210"
"In post","2021","30-39","East of England","East Anglia","AA/AO","945","865","24320","21820"
"In post","2021","30-39","East of England","East Anglia","EO","520","480","27380","27570"
"In post","2021","30-39","East of England","East Anglia","G6/G7","105","100","54360","52180"
"In post","2021","30-39","East of England","East Anglia","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","East of England","East Anglia","SEO/HEO","615","600","34910","33300"
"In post","2021","30-39","East of England","East Anglia","Unknown","105","100","29310","30210"
"In post","2021","30-39","East of England","Essex","AA/AO","235","215","24750","24180"
"In post","2021","30-39","East of England","Essex","EO","355","335","27940","29290"
"In post","2021","30-39","East of England","Essex","G6/G7","40","40","56580","52580"
"In post","2021","30-39","East of England","Essex","SEO/HEO","170","160","34330","32830"
"In post","2021","30-39","East of England","Essex","Unknown","55","50","29090","30210"
"In post","2021","30-39","London","Inner London - East","AA/AO","395","360","27010","25110"
"In post","2021","30-39","London","Inner London - East","EO","925","880","30920","31060"
"In post","2021","30-39","London","Inner London - East","G6/G7","1185","1150","60410","59160"
"In post","2021","30-39","London","Inner London - East","SCS level","85","75","90910","87870"
"In post","2021","30-39","London","Inner London - East","SEO/HEO","1265","1230","39220","40070"
"In post","2021","30-39","London","Inner London - East","Unknown","185","180","31760","33280"
"In post","2021","30-39","London","Inner London - West","AA/AO","645","615","26840","25390"
"In post","2021","30-39","London","Inner London - West","EO","1280","1235","29190","28990"
"In post","2021","30-39","London","Inner London - West","G6/G7","7835","7625","58800","57430"
"In post","2021","30-39","London","Inner London - West","SCS level","840","815","77980","74220"
"In post","2021","30-39","London","Inner London - West","SEO/HEO","5200","5105","38640","38600"
"In post","2021","30-39","London","Inner London - West","Unknown","55","55","36580","35310"
"In post","2021","30-39","London","Outer London - East and North East","AA/AO","275","265","28210","28720"
"In post","2021","30-39","London","Outer London - East and North East","EO","305","290","31540","31060"
"In post","2021","30-39","London","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","London","Outer London - East and North East","SEO/HEO","70","65","39370","36700"
"In post","2021","30-39","London","Outer London - East and North East","Unknown","70","65","31890","33020"
"In post","2021","30-39","London","Outer London - South","AA/AO","280","250","24130","24520"
"In post","2021","30-39","London","Outer London - South","EO","560","530","29640","29450"
"In post","2021","30-39","London","Outer London - South","G6/G7","330","325","61980","59160"
"In post","2021","30-39","London","Outer London - South","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","London","Outer London - South","SEO/HEO","740","720","38660","36400"
"In post","2021","30-39","London","Outer London - South","Unknown","35","30","32940","29450"
"In post","2021","30-39","London","Outer London - West and North West","AA/AO","360","340","26890","25630"
"In post","2021","30-39","London","Outer London - West and North West","EO","790","755","29640","29080"
"In post","2021","30-39","London","Outer London - West and North West","G6/G7","100","95","55930","53860"
"In post","2021","30-39","London","Outer London - West and North West","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","London","Outer London - West and North West","SEO/HEO","455","440","36940","35200"
"In post","2021","30-39","London","Outer London - West and North West","Unknown","50","50","32220","28690"
"In post","2021","30-39","North East (England)","Northumberland and Tyne and Wear","AA/AO","1505","1310","20580","20800"
"In post","2021","30-39","North East (England)","Northumberland and Tyne and Wear","EO","1260","1200","26040","25560"
"In post","2021","30-39","North East (England)","Northumberland and Tyne and Wear","G6/G7","350","345","52980","52580"
"In post","2021","30-39","North East (England)","Northumberland and Tyne and Wear","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","1215","1175","33740","31810"
"In post","2021","30-39","North East (England)","Northumberland and Tyne and Wear","Unknown","80","80","26870","23840"
"In post","2021","30-39","North East (England)","Tees Valley and Durham","AA/AO","940","855","22740","21430"
"In post","2021","30-39","North East (England)","Tees Valley and Durham","EO","440","410","27390","27570"
"In post","2021","30-39","North East (England)","Tees Valley and Durham","G6/G7","65","60","54460","50630"
"In post","2021","30-39","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North East (England)","Tees Valley and Durham","SEO/HEO","260","255","35330","36120"
"In post","2021","30-39","North East (England)","Tees Valley and Durham","Unknown","85","85","28450","30210"
"In post","2021","30-39","North West (England)","Cheshire","AA/AO","220","210","23460","22600"
"In post","2021","30-39","North West (England)","Cheshire","EO","340","330","30160","28840"
"In post","2021","30-39","North West (England)","Cheshire","G6/G7","35","35","52590","51390"
"In post","2021","30-39","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Cheshire","SEO/HEO","200","195","38080","36970"
"In post","2021","30-39","North West (England)","Cheshire","Unknown","45","45","29740","31420"
"In post","2021","30-39","North West (England)","Cumbria","AA/AO","165","140","22060","21050"
"In post","2021","30-39","North West (England)","Cumbria","EO","85","75","25340","25190"
"In post","2021","30-39","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Cumbria","SEO/HEO","50","50","34570","35790"
"In post","2021","30-39","North West (England)","Cumbria","Unknown","55","55","38440","38390"
"In post","2021","30-39","North West (England)","Greater Manchester","AA/AO","995","915","21380","21010"
"In post","2021","30-39","North West (England)","Greater Manchester","EO","1330","1285","26220","25650"
"In post","2021","30-39","North West (England)","Greater Manchester","G6/G7","500","485","54370","52580"
"In post","2021","30-39","North West (England)","Greater Manchester","SCS level","15","15","73070","71140"
"In post","2021","30-39","North West (England)","Greater Manchester","SEO/HEO","1360","1335","34120","31990"
"In post","2021","30-39","North West (England)","Greater Manchester","Unknown","185","175","28450","30210"
"In post","2021","30-39","North West (England)","Lancashire","AA/AO","1045","950","21840","21010"
"In post","2021","30-39","North West (England)","Lancashire","EO","750","700","27350","27570"
"In post","2021","30-39","North West (England)","Lancashire","G6/G7","70","65","53360","52580"
"In post","2021","30-39","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Lancashire","SEO/HEO","310","300","34590","31990"
"In post","2021","30-39","North West (England)","Lancashire","Unknown","120","110","28690","30210"
"In post","2021","30-39","North West (England)","Merseyside","AA/AO","1320","1185","21140","21400"
"In post","2021","30-39","North West (England)","Merseyside","EO","1405","1320","25670","25310"
"In post","2021","30-39","North West (England)","Merseyside","G6/G7","285","280","52980","52580"
"In post","2021","30-39","North West (England)","Merseyside","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","North West (England)","Merseyside","SEO/HEO","1065","1030","33560","31810"
"In post","2021","30-39","North West (England)","Merseyside","Unknown","95","85","28090","28200"
"In post","2021","30-39","Northern Ireland","Northern Ireland","AA/AO","305","275","20610","20140"
"In post","2021","30-39","Northern Ireland","Northern Ireland","EO","250","240","25910","25560"
"In post","2021","30-39","Northern Ireland","Northern Ireland","G6/G7","55","55","54250","52580"
"In post","2021","30-39","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Northern Ireland","SEO/HEO","220","215","33410","31810"
"In post","2021","30-39","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Overseas","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Overseas","Overseas","EO","50","50","27410","26670"
"In post","2021","30-39","Overseas","Overseas","G6/G7","470","470","56620","55060"
"In post","2021","30-39","Overseas","Overseas","SCS level","25","25","75920","73410"
"In post","2021","30-39","Overseas","Overseas","SEO/HEO","430","430","38060","34770"
"In post","2021","30-39","Overseas","Overseas","Unknown","80","80","[c]","[c]"
"In post","2021","30-39","Scotland","Eastern Scotland","AA/AO","1205","1115","22050","21010"
"In post","2021","30-39","Scotland","Eastern Scotland","EO","1160","1115","28780","27570"
"In post","2021","30-39","Scotland","Eastern Scotland","G6/G7","590","570","58310","56120"
"In post","2021","30-39","Scotland","Eastern Scotland","SCS level","15","15","85090","83230"
"In post","2021","30-39","Scotland","Eastern Scotland","SEO/HEO","1510","1460","37490","36780"
"In post","2021","30-39","Scotland","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Scotland","Highlands and Islands","AA/AO","125","115","22840","22220"
"In post","2021","30-39","Scotland","Highlands and Islands","EO","130","120","28750","28120"
"In post","2021","30-39","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland","Highlands and Islands","SEO/HEO","70","65","37440","36610"
"In post","2021","30-39","Scotland","North Eastern Scotland","AA/AO","100","95","26150","22920"
"In post","2021","30-39","Scotland","North Eastern Scotland","EO","160","150","29170","27870"
"In post","2021","30-39","Scotland","North Eastern Scotland","G6/G7","10","10","58390","56860"
"In post","2021","30-39","Scotland","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland","North Eastern Scotland","SEO/HEO","150","145","40340","35680"
"In post","2021","30-39","Scotland","Southern Scotland","AA/AO","385","345","21140","20140"
"In post","2021","30-39","Scotland","Southern Scotland","EO","405","385","26750","26160"
"In post","2021","30-39","Scotland","Southern Scotland","G6/G7","130","130","51970","51960"
"In post","2021","30-39","Scotland","Southern Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Scotland","Southern Scotland","SEO/HEO","330","320","35130","33930"
"In post","2021","30-39","Scotland","West Central Scotland","AA/AO","1315","1205","22450","21010"
"In post","2021","30-39","Scotland","West Central Scotland","EO","1105","1060","27440","27570"
"In post","2021","30-39","Scotland","West Central Scotland","G6/G7","325","320","57140","55040"
"In post","2021","30-39","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland","West Central Scotland","SEO/HEO","1085","1060","36220","34190"
"In post","2021","30-39","Scotland","West Central Scotland","Unknown","15","15","27540","20920"
"In post","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","710","685","27140","25840"
"In post","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","455","435","29720","27810"
"In post","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","120","120","56200","54540"
"In post","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","435","420","37300","36730"
