"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","40","40","17730","17230"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","15","15","22320","22850"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","80","80","26990","26700"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","30","30","56160","55950"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","80","80","34800","33630"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","80","80","43940","42910"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","30","30","21050","21600"
"In post","2021","Property","Cheshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","SEO/HEO","HEO","10","10","32650","31820"
"In post","2021","Property","Cheshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Property","Cornwall and Isles of Scilly","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Property","Cornwall and Isles of Scilly","AA/AO","AO","10","10","21080","21130"
"In post","2021","Property","Cornwall and Isles of Scilly","EO","EO","10","10","26560","26500"
"In post","2021","Property","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cornwall and Isles of Scilly","SEO/HEO","HEO","10","10","31970","32550"
"In post","2021","Property","Cornwall and Isles of Scilly","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Property","Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cumbria","EO","EO","5","5","[c]","[c]"
"In post","2021","Property","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cumbria","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Property","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Derbyshire and Nottinghamshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Property","Derbyshire and Nottinghamshire","AA/AO","AO","15","15","21020","21100"
"In post","2021","Property","Derbyshire and Nottinghamshire","EO","EO","65","60","26260","26000"
"In post","2021","Property","Derbyshire and Nottinghamshire","G6/G7","G6","25","25","64000","64670"
"In post","2021","Property","Derbyshire and Nottinghamshire","G6/G7","G7","50","50","52470","52580"
"In post","2021","Property","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Derbyshire and Nottinghamshire","SEO/HEO","HEO","55","55","31950","31810"
"In post","2021","Property","Derbyshire and Nottinghamshire","SEO/HEO","SEO","85","80","40670","40860"
"In post","2021","Property","Devon","AA/AO","AA","20","20","18290","17230"
"In post","2021","Property","Devon","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Property","Devon","EO","EO","65","60","26050","26000"
"In post","2021","Property","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Devon","G6/G7","G7","20","20","53140","54540"
"In post","2021","Property","Devon","SEO/HEO","HEO","55","50","32600","33020"
"In post","2021","Property","Devon","SEO/HEO","SEO","60","55","41980","42000"
"In post","2021","Property","Dorset and Somerset","AA/AO","AA","15","15","18500","18760"
"In post","2021","Property","Dorset and Somerset","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Property","Dorset and Somerset","EO","EO","15","15","26950","26670"
"In post","2021","Property","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset and Somerset","SEO/HEO","HEO","25","25","33050","33300"
"In post","2021","Property","Dorset and Somerset","SEO/HEO","SEO","10","10","39480","40580"
"In post","2021","Property","East Anglia","AA/AO","AA","35","35","17670","17230"
"In post","2021","Property","East Anglia","AA/AO","AO","25","25","21390","21130"
"In post","2021","Property","East Anglia","EO","EO","80","75","26470","26500"
"In post","2021","Property","East Anglia","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Property","East Anglia","G6/G7","G7","30","30","54250","54540"
"In post","2021","Property","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Anglia","SEO/HEO","HEO","125","115","33460","33300"
"In post","2021","Property","East Anglia","SEO/HEO","SEO","75","70","42360","42170"
"In post","2021","Property","East Wales","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Property","East Wales","AA/AO","AO","20","15","22360","22280"
"In post","2021","Property","East Wales","EO","EO","50","50","26870","26500"
"In post","2021","Property","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Wales","G6/G7","G7","20","15","54700","56530"
"In post","2021","Property","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Wales","SEO/HEO","HEO","60","60","33030","33250"
"In post","2021","Property","East Wales","SEO/HEO","SEO","70","65","42580","42900"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","EO","EO","25","25","26500","26280"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","20","15","32300","32900"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","10","10","42500","45250"
"In post","2021","Property","Eastern Scotland","AA/AO","AA","25","25","17600","17230"
"In post","2021","Property","Eastern Scotland","AA/AO","AO","15","15","21980","21580"
"In post","2021","Property","Eastern Scotland","EO","EO","20","20","27500","26670"
"In post","2021","Property","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Eastern Scotland","G6/G7","G7","10","10","54690","54540"
"In post","2021","Property","Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Eastern Scotland","SEO/HEO","HEO","55","50","33170","33300"
"In post","2021","Property","Eastern Scotland","SEO/HEO","SEO","45","45","42050","40580"
"In post","2021","Property","Essex","AA/AO","AA","30","30","18830","18730"
"In post","2021","Property","Essex","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Property","Essex","EO","EO","30","30","26310","26500"
"In post","2021","Property","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Essex","SEO/HEO","HEO","15","15","32410","32330"
"In post","2021","Property","Essex","SEO/HEO","SEO","15","15","42100","42070"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","20","20","17600","17230"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","15","10","21170","21090"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","75","65","26450","26500"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","25","25","66100","65120"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","70","70","50990","51000"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","190","180","32540","33300"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","145","140","40180","40580"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Property","Greater Manchester","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Property","Greater Manchester","EO","EO","60","55","25560","25860"
"In post","2021","Property","Greater Manchester","G6/G7","G6","35","35","64640","63640"
"In post","2021","Property","Greater Manchester","G6/G7","G7","45","40","51730","50630"
"In post","2021","Property","Greater Manchester","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Property","Greater Manchester","SEO/HEO","HEO","45","40","31090","31100"
"In post","2021","Property","Greater Manchester","SEO/HEO","SEO","45","40","40920","41780"
"In post","2021","Property","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hampshire and Isle of Wight","AA/AO","AA","35","35","17730","17230"
"In post","2021","Property","Hampshire and Isle of Wight","AA/AO","AO","30","30","20990","20920"
"In post","2021","Property","Hampshire and Isle of Wight","EO","EO","85","80","26460","26670"
"In post","2021","Property","Hampshire and Isle of Wight","G6/G7","G6","10","10","63880","64220"
"In post","2021","Property","Hampshire and Isle of Wight","G6/G7","G7","50","45","53940","54540"
"In post","2021","Property","Hampshire and Isle of Wight","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Property","Hampshire and Isle of Wight","SEO/HEO","HEO","115","115","33270","33300"
"In post","2021","Property","Hampshire and Isle of Wight","SEO/HEO","SEO","85","80","42000","40580"
"In post","2021","Property","Hampshire and Isle of Wight","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","15","15","18040","18240"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Property","Highlands and Islands","AA/AO","AA","10","10","17540","17230"
"In post","2021","Property","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Highlands and Islands","SEO/HEO","HEO","10","10","33590","33300"
"In post","2021","Property","Highlands and Islands","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Property","Inner London - East","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Property","Inner London - East","AA/AO","AO","20","15","25560","26010"
"In post","2021","Property","Inner London - East","EO","EO","70","65","30810","30680"
"In post","2021","Property","Inner London - East","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Property","Inner London - East","G6/G7","G7","35","35","59010","61040"
"In post","2021","Property","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inner London - East","SEO/HEO","HEO","70","65","36970","37380"
"In post","2021","Property","Inner London - East","SEO/HEO","SEO","45","40","48080","48560"
"In post","2021","Property","Inner London - West","AA/AO","AA","15","15","18960","17600"
"In post","2021","Property","Inner London - West","AA/AO","AO","20","20","25670","24370"
"In post","2021","Property","Inner London - West","EO","EO","60","60","29670","29500"
"In post","2021","Property","Inner London - West","G6/G7","G6","105","105","68010","65370"
"In post","2021","Property","Inner London - West","G6/G7","G7","120","115","59100","58820"
"In post","2021","Property","Inner London - West","SCS level","SCS level","25","25","96110","88530"
"In post","2021","Property","Inner London - West","SEO/HEO","HEO","75","75","35610","35060"
"In post","2021","Property","Inner London - West","SEO/HEO","SEO","70","70","43310","43860"
"In post","2021","Property","Inner London - West","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Kent","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Property","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kent","EO","EO","25","20","26330","26670"
"In post","2021","Property","Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kent","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Property","Kent","SEO/HEO","HEO","25","25","32870","33250"
"In post","2021","Property","Kent","SEO/HEO","SEO","15","15","42760","42830"
"In post","2021","Property","Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lancashire","EO","EO","30","25","26370","26250"
"In post","2021","Property","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lancashire","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Property","Lancashire","SEO/HEO","HEO","25","20","32330","33250"
"In post","2021","Property","Lancashire","SEO/HEO","SEO","20","15","40690","41760"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","65","60","18710","18760"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","EO","EO","10","10","27470","26930"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","10","10","33850","33300"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Property","Lincolnshire","AA/AO","AA","25","20","17440","17230"
"In post","2021","Property","Lincolnshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Property","Lincolnshire","EO","EO","10","10","26550","26670"
