"Status","Year","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data and Technology","Buckinghamshire CC","Outside London","15","15","30850","28670"
"In post","2021","Digital, Data and Technology","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cambridgeshire CC","Outside London","35","35","36100","33300"
"In post","2021","Digital, Data and Technology","Camden and City of London","London","70","70","47670","40750"
"In post","2021","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","445","435","38240","37410"
"In post","2021","Digital, Data and Technology","Central Bedfordshire","Outside London","40","35","33540","32980"
"In post","2021","Digital, Data and Technology","Central Hampshire","Outside London","80","75","35070","33300"
"In post","2021","Digital, Data and Technology","Central Valleys","Outside London","30","30","42840","37410"
"In post","2021","Digital, Data and Technology","Cheshire East","Outside London","15","15","42700","49360"
"In post","2021","Digital, Data and Technology","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","City of Edinburgh","Outside London","215","215","39020","35230"
"In post","2021","Digital, Data and Technology","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Conwy and Denbighshire","Outside London","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","10","10","35730","35040"
"In post","2021","Digital, Data and Technology","Coventry","Outside London","280","270","39970","36960"
"In post","2021","Digital, Data and Technology","Croydon","London","580","570","50700","45790"
"In post","2021","Digital, Data and Technology","Darlington","Outside London","110","105","37380","37100"
"In post","2021","Digital, Data and Technology","Devon CC","Outside London","360","350","37440","34170"
"In post","2021","Digital, Data and Technology","Dorset CC","Outside London","25","25","33460","30370"
"In post","2021","Digital, Data and Technology","Durham CC","Outside London","20","20","40550","37820"
"In post","2021","Digital, Data and Technology","East Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Riding of Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Sussex CC","Outside London","30","30","36470","33350"
"In post","2021","Digital, Data and Technology","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Flintshire and Wrexham","Outside London","20","20","32400","31450"
"In post","2021","Digital, Data and Technology","Glasgow City","Outside London","140","140","37450","33300"
"In post","2021","Digital, Data and Technology","Gloucestershire","Outside London","10","10","34540","33840"
"In post","2021","Digital, Data and Technology","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester South West","Outside London","200","195","42730","38630"
"In post","2021","Digital, Data and Technology","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hackney and Newham","London","10","10","45990","44270"
"In post","2021","Digital, Data and Technology","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, County of","Outside London","20","20","28190","26670"
"In post","2021","Digital, Data and Technology","Hertfordshire","Outside London","35","35","38850","37640"
"In post","2021","Digital, Data and Technology","Hounslow and Richmond upon Thames","London","110","105","39330","37150"
"In post","2021","Digital, Data and Technology","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lambeth","London","130","125","46890","41970"
"In post","2021","Digital, Data and Technology","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Leeds","Outside London","115","115","37570","33990"
"In post","2021","Digital, Data and Technology","Leicester","Outside London","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Leicestershire CC and Rutland","Outside London","60","60","34160","30560"
"In post","2021","Digital, Data and Technology","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lincolnshire","Outside London","30","30","27800","26670"
"In post","2021","Digital, Data and Technology","Lisburn and Castlereagh","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Liverpool","Outside London","135","130","41660","38600"
"In post","2021","Digital, Data and Technology","Manchester","Outside London","245","240","39010","36500"
"In post","2021","Digital, Data and Technology","Medway","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Mid Lancashire","Outside London","35","35","32810","31810"
"In post","2021","Digital, Data and Technology","Milton Keynes","Outside London","105","105","44170","40670"
"In post","2021","Digital, Data and Technology","Monmouthshire and Newport","Outside London","630","620","41540","38420"
"In post","2021","Digital, Data and Technology","North and West Norfolk","Outside London","10","10","29000","33000"
"In post","2021","Digital, Data and Technology","North Hampshire","Outside London","20","20","28210","26670"
"In post","2021","Digital, Data and Technology","North Lanarkshire","Outside London","10","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North Yorkshire CC","Outside London","25","25","26670","26670"
"In post","2021","Digital, Data and Technology","Northumberland","Outside London","15","10","26010","25190"
"In post","2021","Digital, Data and Technology","Norwich and East Norfolk","Outside London","50","45","35470","30970"
"In post","2021","Digital, Data and Technology","Nottingham","Outside London","170","165","38910","36000"
"In post","2021","Digital, Data and Technology","Overseas","Overseas","20","20","34620","33300"
"In post","2021","Digital, Data and Technology","Oxfordshire","Outside London","20","15","42750","39800"
"In post","2021","Digital, Data and Technology","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Peterborough","Outside London","35","35","37420","36970"
"In post","2021","Digital, Data and Technology","Plymouth","Outside London","525","500","38030","38450"
"In post","2021","Digital, Data and Technology","Portsmouth","Outside London","25","20","27030","26670"
"In post","2021","Digital, Data and Technology","Powys","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Sefton","Outside London","210","200","37260","34500"
"In post","2021","Digital, Data and Technology","Sheffield","Outside London","380","370","44180","42100"
"In post","2021","Digital, Data and Technology","Shropshire CC","Outside London","25","25","29550","26670"
"In post","2021","Digital, Data and Technology","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Somerset","Outside London","210","210","38460","35340"
"In post","2021","Digital, Data and Technology","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","South Hampshire","Outside London","165","165","39550","36030"
"In post","2021","Digital, Data and Technology","South Lanarkshire","Outside London","210","205","40370","38630"
"In post","2021","Digital, Data and Technology","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South West Wales","Outside London","10","10","36970","37410"
"In post","2021","Digital, Data and Technology","Southampton","Outside London","85","85","39360","34040"
"In post","2021","Digital, Data and Technology","Southend-on-Sea","Outside London","260","240","37660","35000"
"In post","2021","Digital, Data and Technology","Staffordshire CC","Outside London","30","30","34580","33300"
"In post","2021","Digital, Data and Technology","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Suffolk","Outside London","30","25","30120","29270"
"In post","2021","Digital, Data and Technology","Sunderland","Outside London","10","10","38220","38630"
"In post","2021","Digital, Data and Technology","Swansea","Outside London","855","835","39160","35860"
"In post","2021","Digital, Data and Technology","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Telford and Wrekin","Outside London","240","230","44610","38630"
"In post","2021","Digital, Data and Technology","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Tower Hamlets","London","485","475","50830","46160"
"In post","2021","Digital, Data and Technology","Tyneside","Outside London","540","520","39830","38630"
"In post","2021","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wakefield","Outside London","50","50","37230","34460"
"In post","2021","Digital, Data and Technology","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Warrington","Outside London","125","120","41950","41700"
"In post","2021","Digital, Data and Technology","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Cumbria","Outside London","15","15","28410","25270"
"In post","2021","Digital, Data and Technology","West Kent","Outside London","[c]","[c]","[c]","[c]"
