"Status","Year","Organisation","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","National Crime Agency","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Security","London","LGBO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Operational Delivery","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","National Infrastructure Commission","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Policy","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","National Infrastructure Commission","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Unknown","Outside London","Heterosexual / straight","195","185","37510","35110"
"In post","2021","National Records of Scotland","Unknown","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","National Records of Scotland","Unknown","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","National Records of Scotland","Unknown","Outside London","Unknown","200","185","32030","26160"
"In post","2021","National Savings and Investments","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Communications","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Digital, Data and Technology","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Finance","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","National Savings and Investments","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Finance","London","Undeclared","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","Human Resources","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Other","London","Heterosexual / straight","50","50","54920","47860"
"In post","2021","National Savings and Investments","Other","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Other","London","Undeclared","25","25","[c]","[c]"
"In post","2021","National Savings and Investments","Other","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Other","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","London","LGBO","[c]","[c]","[c]","[c]"
