"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Intelligence Analysis","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","Female","Heterosexual / straight","65","65","49850","49370"
"In post","2021","Internal Audit","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","Female","Undeclared","15","10","[c]","[c]"
"In post","2021","Internal Audit","London","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Internal Audit","London","Male","Heterosexual / straight","90","90","56860","54130"
"In post","2021","Internal Audit","London","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Internal Audit","London","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Internal Audit","London","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Internal Audit","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outside London","Female","Heterosexual / straight","235","220","41510","40070"
"In post","2021","Internal Audit","Outside London","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Internal Audit","Outside London","Female","Undeclared","40","35","41520","40580"
"In post","2021","Internal Audit","Outside London","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Internal Audit","Outside London","Male","Heterosexual / straight","200","195","45460","43860"
"In post","2021","Internal Audit","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Internal Audit","Outside London","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Internal Audit","Outside London","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Internal Audit","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","London","Female","Heterosexual / straight","275","270","47890","44990"
"In post","2021","International Trade","London","Female","LGBO","15","15","[c]","[c]"
"In post","2021","International Trade","London","Female","Undeclared","35","30","47120","40430"
"In post","2021","International Trade","London","Female","Unknown","170","170","43800","39370"
"In post","2021","International Trade","London","Male","Heterosexual / straight","310","305","49120","51710"
"In post","2021","International Trade","London","Male","LGBO","45","45","48590","51970"
"In post","2021","International Trade","London","Male","Undeclared","30","30","47060","51840"
"In post","2021","International Trade","London","Male","Unknown","185","185","46600","40310"
"In post","2021","International Trade","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outside London","Female","Heterosexual / straight","75","70","39730","32120"
"In post","2021","International Trade","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outside London","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","International Trade","Outside London","Female","Unknown","25","25","[c]","[c]"
"In post","2021","International Trade","Outside London","Male","Heterosexual / straight","85","85","38910","31810"
"In post","2021","International Trade","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outside London","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","International Trade","Outside London","Male","Unknown","35","35","37600","34430"
"In post","2021","International Trade","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","International Trade","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","Female","Unknown","15","15","[c]","[c]"
"In post","2021","International Trade","Overseas","Male","Heterosexual / straight","70","70","56910","54180"
"In post","2021","International Trade","Overseas","Male","LGBO","10","10","[c]","[c]"
"In post","2021","International Trade","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","Male","Unknown","30","30","55090","52620"
"In post","2021","International Trade","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","London","Female","Heterosexual / straight","265","250","42370","37640"
"In post","2021","Knowledge and Information Management","London","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Knowledge and Information Management","London","Female","Undeclared","40","35","38030","32330"
"In post","2021","Knowledge and Information Management","London","Female","Unknown","85","75","37970","34360"
"In post","2021","Knowledge and Information Management","London","Male","Heterosexual / straight","205","200","42430","37910"
"In post","2021","Knowledge and Information Management","London","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Knowledge and Information Management","London","Male","Undeclared","45","45","43860","38230"
"In post","2021","Knowledge and Information Management","London","Male","Unknown","60","60","42010","38230"
"In post","2021","Knowledge and Information Management","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outside London","Female","Heterosexual / straight","630","585","33020","29960"
"In post","2021","Knowledge and Information Management","Outside London","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outside London","Female","Undeclared","115","110","33910","33300"
"In post","2021","Knowledge and Information Management","Outside London","Female","Unknown","100","90","34710","32720"
"In post","2021","Knowledge and Information Management","Outside London","Male","Heterosexual / straight","530","525","36220","33300"
"In post","2021","Knowledge and Information Management","Outside London","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outside London","Male","Undeclared","120","120","39010","36460"
"In post","2021","Knowledge and Information Management","Outside London","Male","Unknown","80","80","34550","31410"
"In post","2021","Knowledge and Information Management","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","London","Female","Heterosexual / straight","1785","1650","55360","52330"
"In post","2021","Legal","London","Female","LGBO","85","80","52470","51380"
"In post","2021","Legal","London","Female","Undeclared","205","190","56660","55490"
"In post","2021","Legal","London","Female","Unknown","700","630","55920","58000"
"In post","2021","Legal","London","Male","Heterosexual / straight","1120","1095","53710","51830"
"In post","2021","Legal","London","Male","LGBO","160","155","57250","55490"
"In post","2021","Legal","London","Male","Undeclared","190","185","53710","52620"
"In post","2021","Legal","London","Male","Unknown","520","510","53030","53680"
"In post","2021","Legal","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Outside London","Female","Heterosexual / straight","2860","2595","44770","45540"
"In post","2021","Legal","Outside London","Female","LGBO","85","80","40590","36810"
"In post","2021","Legal","Outside London","Female","Undeclared","345","305","42760","43160"
"In post","2021","Legal","Outside London","Female","Unknown","960","860","43520","45850"
"In post","2021","Legal","Outside London","Male","Heterosexual / straight","1960","1890","43610","40800"
"In post","2021","Legal","Outside London","Male","LGBO","115","115","45450","48080"
"In post","2021","Legal","Outside London","Male","Undeclared","280","270","40250","35320"
"In post","2021","Legal","Outside London","Male","Unknown","755","730","41860","37210"
"In post","2021","Legal","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
