"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Finance","Swansea","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tower Hamlets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tower Hamlets","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tower Hamlets","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tyneside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tyneside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Warrington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Westminster","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Westminster","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Westminster","G6/G7","G7","35","[c]","55080","53760"
"Leaver Dept.","2021","Finance","Westminster","SCS level","SCS level","15","[c]","85720","78060"
"Leaver Dept.","2021","Finance","Westminster","SEO/HEO","HEO","20","[c]","33730","33630"
"Leaver Dept.","2021","Finance","Westminster","SEO/HEO","SEO","15","[c]","43910","43750"
"Leaver Dept.","2021","Finance","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","York","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","York","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Blackburn with Darwen","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bristol, City of","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bristol, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bristol, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Buckinghamshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cardiff and Vale of Glamorgan","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Central Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Central Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Chorley and West Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Chorley and West Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Coventry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Croydon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Croydon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Croydon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Croydon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Croydon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Dorset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Durham CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Durham CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Essex Haven Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Glasgow City","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South East","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Kingston upon Hull, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lambeth","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lambeth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lancaster and Wyre","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Leeds","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lewisham and Southwark","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Liverpool","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Liverpool","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Liverpool","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Liverpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Monmouthshire and Newport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Monmouthshire and Newport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Monmouthshire and Newport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Peterborough","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Portsmouth","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Portsmouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Sefton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Shropshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South and West Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Suffolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Suffolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Swansea","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tower Hamlets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tyneside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tyneside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warrington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Westminster","EO","EO","10","[c]","27620","27350"
"Leaver Dept.","2021","Human Resources","Westminster","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Westminster","G6/G7","G7","25","[c]","56510","56380"
"Leaver Dept.","2021","Human Resources","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Westminster","SEO/HEO","HEO","40","[c]","32050","32000"
"Leaver Dept.","2021","Human Resources","Westminster","SEO/HEO","SEO","25","[c]","41300","40710"
"Leaver Dept.","2021","Human Resources","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wirral","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wirral","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wirral","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Worcestershire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Worcestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Worcestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Worcestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","York","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","York","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Bexley and Greenwich","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Buckinghamshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Croydon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Croydon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East Surrey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Greater Manchester South West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Greater Manchester South West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Harrow and Hillingdon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Hounslow and Richmond upon Thames","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Lewisham and Southwark","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Liverpool","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Solihull","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Tower Hamlets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Westminster","SEO/HEO","HEO","15","[c]","35700","35050"
"Leaver Dept.","2021","Intelligence Analysis","Westminster","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Berkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Liverpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Staffordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Tyneside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Berkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Berkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","G6/G7","G7","15","[c]","53760","53400"
"Leaver Dept.","2021","International Trade","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Overseas","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Westminster","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Westminster","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Westminster","G6/G7","G7","25","[c]","52140","51970"
"Leaver Dept.","2021","International Trade","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Westminster","SEO/HEO","HEO","20","[c]","32020","31180"
"Leaver Dept.","2021","International Trade","Westminster","SEO/HEO","SEO","25","[c]","38690","38540"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Berkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bristol, City of","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Lambeth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Sefton","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Southampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Tower Hamlets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Tyneside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Westminster","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Berkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Bournemouth and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Essex Haven Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Hackney and Newham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Harrow and Hillingdon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Lambeth","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Lambeth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Leeds","G6/G7","G6","[c]","[c]","[c]","[c]"
