"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","90","[c]","27020","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Bristol, City of","Outside London","10","[c]","29300","30950"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","90","[c]","33970","32070"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","20","[c]","22320","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","150","[c]","31690","27520"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Glasgow City","Outside London","15","[c]","25550","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","15","[c]","30090","26200"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","London","10","[c]","35900","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","20","[c]","24820","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","55","[c]","25680","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Medway","Outside London","15","[c]","21580","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","180","[c]","28520","23320"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","30","[c]","25420","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Plymouth","Outside London","15","[c]","21660","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Suffolk","Outside London","10","[c]","25160","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Swindon","Outside London","15","[c]","34840","30760"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","25","[c]","25400","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Westminster","London","700","[c]","38200","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Manchester","Outside London","30","[c]","39500","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Westminster","London","355","[c]","39110","34020"
"New entrant CS","2021","Department for Education","Bristol, City of","Outside London","30","[c]","36870","36500"
"New entrant CS","2021","Department for Education","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Coventry","Outside London","130","[c]","35330","36500"
"New entrant CS","2021","Department for Education","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Darlington","Outside London","40","[c]","32090","29360"
"New entrant CS","2021","Department for Education","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Manchester","Outside London","160","[c]","34840","32070"
"New entrant CS","2021","Department for Education","Nottingham","Outside London","15","[c]","35490","36500"
"New entrant CS","2021","Department for Education","Sheffield","Outside London","135","[c]","31770","29360"
"New entrant CS","2021","Department for Education","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Westminster","London","245","[c]","39630","32940"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","35","[c]","41270","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","185","[c]","33170","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","15","[c]","26170","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","25","[c]","23380","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","15","[c]","37980","25080"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","10","[c]","30540","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","55","[c]","25340","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Dorset CC","Outside London","10","[c]","24780","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","35","[c]","26010","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Kent","Outside London","15","[c]","24330","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","Outside London","15","[c]","26790","26630"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","London","25","[c]","30690","31460"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Leeds","Outside London","10","[c]","31340","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Manchester","Outside London","15","[c]","27810","28030"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","Outside London","15","[c]","24790","23560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","20","[c]","27800","28030"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","Outside London","15","[c]","31060","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Shropshire CC","Outside London","15","[c]","26410","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Solihull","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","25","[c]","21540","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","15","[c]","23510","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Suffolk","Outside London","30","[c]","30950","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","50","[c]","33030","30860"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Warrington","Outside London","35","[c]","36950","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","15","[c]","24460","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","125","[c]","31650","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Westminster","London","525","[c]","37740","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Worcestershire","Outside London","30","[c]","36600","32540"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","York","Outside London","130","[c]","29770","29180"
"New entrant CS","2021","Department for International Trade","Berkshire","Outside London","30","[c]","36710","31800"
"New entrant CS","2021","Department for International Trade","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Westminster","London","345","[c]","34370","31800"
"New entrant CS","2021","Department for Transport","Aberdeen City and Aberdeenshire","Outside London","15","[c]","32280","26590"
"New entrant CS","2021","Department for Transport","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Birmingham","Outside London","40","[c]","30510","30730"
"New entrant CS","2021","Department for Transport","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Bristol, City of","Outside London","45","[c]","28330","26130"
"New entrant CS","2021","Department for Transport","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Riding of Yorkshire","Outside London","15","[c]","31780","26590"
"New entrant CS","2021","Department for Transport","East Sussex CC","Outside London","10","[c]","26610","26130"
"New entrant CS","2021","Department for Transport","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Leeds","Outside London","30","[c]","31240","30730"
"New entrant CS","2021","Department for Transport","Leicestershire CC and Rutland","Outside London","15","[c]","28130","23990"
"New entrant CS","2021","Department for Transport","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Nottingham","Outside London","50","[c]","36660","34080"
"New entrant CS","2021","Department for Transport","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Shetland Islands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South Hampshire","Outside London","35","[c]","29810","26590"
"New entrant CS","2021","Department for Transport","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Southampton","Outside London","125","[c]","34120","30730"
"New entrant CS","2021","Department for Transport","Staffordshire CC","Outside London","30","[c]","22300","21590"
"New entrant CS","2021","Department for Transport","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Swansea","Outside London","365","[c]","24150","21590"
"New entrant CS","2021","Department for Transport","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Tyneside","Outside London","20","[c]","26480","26130"
"New entrant CS","2021","Department for Transport","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Westminster","London","465","[c]","37550","34710"
"New entrant CS","2021","Department for Transport","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","50","[c]","27300","27570"
"New entrant CS","2021","Department for Work and Pensions","Angus and Dundee City","Outside London","70","[c]","22790","21010"
"New entrant CS","2021","Department for Work and Pensions","Barking & Dagenham and Havering","London","155","[c]","29930","31060"
"New entrant CS","2021","Department for Work and Pensions","Barnet","London","135","[c]","30270","31060"
"New entrant CS","2021","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Outside London","155","[c]","24760","27570"
"New entrant CS","2021","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","120","[c]","27060","27570"
"New entrant CS","2021","Department for Work and Pensions","Bedford","Outside London","60","[c]","27440","27570"
"New entrant CS","2021","Department for Work and Pensions","Berkshire","Outside London","175","[c]","28490","29290"
"New entrant CS","2021","Department for Work and Pensions","Bexley and Greenwich","London","155","[c]","30370","31060"
"New entrant CS","2021","Department for Work and Pensions","Birmingham","Outside London","225","[c]","26950","27570"
"New entrant CS","2021","Department for Work and Pensions","Blackburn with Darwen","Outside London","20","[c]","26880","27570"
"New entrant CS","2021","Department for Work and Pensions","Blackpool","Outside London","675","[c]","22910","21010"
"New entrant CS","2021","Department for Work and Pensions","Bournemouth and Poole","Outside London","80","[c]","26720","27570"
"New entrant CS","2021","Department for Work and Pensions","Bradford","Outside London","145","[c]","26010","27570"
"New entrant CS","2021","Department for Work and Pensions","Breckland and South Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Brent","London","115","[c]","30250","31060"
"New entrant CS","2021","Department for Work and Pensions","Bridgend and Neath Port Talbot","Outside London","50","[c]","23990","21010"
"New entrant CS","2021","Department for Work and Pensions","Brighton and Hove","Outside London","100","[c]","26460","27570"
"New entrant CS","2021","Department for Work and Pensions","Bristol, City of","Outside London","120","[c]","26690","27570"
"New entrant CS","2021","Department for Work and Pensions","Bromley","London","90","[c]","29370","31060"
"New entrant CS","2021","Department for Work and Pensions","Buckinghamshire CC","Outside London","90","[c]","26750","27570"
"New entrant CS","2021","Department for Work and Pensions","Caithness and Sutherland and Ross and Cromarty","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Calderdale and Kirklees","Outside London","120","[c]","26750","27570"
"New entrant CS","2021","Department for Work and Pensions","Cambridgeshire CC","Outside London","90","[c]","27190","27570"
"New entrant CS","2021","Department for Work and Pensions","Camden and City of London","London","35","[c]","30520","31060"
"New entrant CS","2021","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","110","[c]","25220","27570"
"New entrant CS","2021","Department for Work and Pensions","Central Bedfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Central Hampshire","Outside London","30","[c]","24390","27570"
"New entrant CS","2021","Department for Work and Pensions","Central Valleys","Outside London","75","[c]","24100","21010"
"New entrant CS","2021","Department for Work and Pensions","Cheshire East","Outside London","25","[c]","26560","27570"
"New entrant CS","2021","Department for Work and Pensions","Cheshire West and Chester","Outside London","125","[c]","22430","21010"
"New entrant CS","2021","Department for Work and Pensions","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","City of Edinburgh","Outside London","100","[c]","27920","27570"
"New entrant CS","2021","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","45","[c]","24800","27570"
"New entrant CS","2021","Department for Work and Pensions","Conwy and Denbighshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","130","[c]","25360","27570"
"New entrant CS","2021","Department for Work and Pensions","Coventry","Outside London","115","[c]","26810","27570"
"New entrant CS","2021","Department for Work and Pensions","Croydon","London","85","[c]","29210","31060"
"New entrant CS","2021","Department for Work and Pensions","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Derby","Outside London","100","[c]","25330","27570"
"New entrant CS","2021","Department for Work and Pensions","Devon CC","Outside London","235","[c]","24110","21010"
"New entrant CS","2021","Department for Work and Pensions","Dorset CC","Outside London","40","[c]","24940","27570"
"New entrant CS","2021","Department for Work and Pensions","Dudley","Outside London","95","[c]","24990","27570"
"New entrant CS","2021","Department for Work and Pensions","Dumfries and Galloway","Outside London","10","[c]","25180","27570"
"New entrant CS","2021","Department for Work and Pensions","Durham CC","Outside London","85","[c]","21620","21010"
"New entrant CS","2021","Department for Work and Pensions","Ealing","London","155","[c]","30530","31060"
"New entrant CS","2021","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","35","[c]","25250","27570"
"New entrant CS","2021","Department for Work and Pensions","East Cumbria","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Derbyshire","Outside London","55","[c]","26820","27570"
"New entrant CS","2021","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","30","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","East Kent","Outside London","225","[c]","27130","29290"
"New entrant CS","2021","Department for Work and Pensions","East Lancashire","Outside London","25","[c]","26470","27570"
"New entrant CS","2021","Department for Work and Pensions","East Lothian and Midlothian","Outside London","10","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","East Merseyside","Outside London","120","[c]","26520","27570"
"New entrant CS","2021","Department for Work and Pensions","East Riding of Yorkshire","Outside London","30","[c]","26720","27570"
"New entrant CS","2021","Department for Work and Pensions","East Surrey","Outside London","65","[c]","28440","29290"
"New entrant CS","2021","Department for Work and Pensions","East Sussex CC","Outside London","230","[c]","24130","21010"
"New entrant CS","2021","Department for Work and Pensions","Enfield","London","125","[c]","30450","31060"
"New entrant CS","2021","Department for Work and Pensions","Essex Haven Gateway","Outside London","70","[c]","28140","29290"
"New entrant CS","2021","Department for Work and Pensions","Essex Thames Gateway","Outside London","120","[c]","27500","29290"
"New entrant CS","2021","Department for Work and Pensions","Falkirk","Outside London","115","[c]","21820","21010"
"New entrant CS","2021","Department for Work and Pensions","Flintshire and Wrexham","Outside London","40","[c]","22050","21010"
"New entrant CS","2021","Department for Work and Pensions","Glasgow City","Outside London","240","[c]","23780","21010"
"New entrant CS","2021","Department for Work and Pensions","Gloucestershire","Outside London","90","[c]","26850","27570"
"New entrant CS","2021","Department for Work and Pensions","Greater Manchester North East","Outside London","220","[c]","26750","27570"
"New entrant CS","2021","Department for Work and Pensions","Greater Manchester North West","Outside London","145","[c]","23890","21010"
"New entrant CS","2021","Department for Work and Pensions","Greater Manchester South East","Outside London","165","[c]","22910","21010"
"New entrant CS","2021","Department for Work and Pensions","Greater Manchester South West","Outside London","100","[c]","25160","27570"
"New entrant CS","2021","Department for Work and Pensions","Gwent Valleys","Outside London","55","[c]","25930","27570"
"New entrant CS","2021","Department for Work and Pensions","Gwynedd","Outside London","45","[c]","21460","21010"
"New entrant CS","2021","Department for Work and Pensions","Hackney and Newham","London","295","[c]","29980","31060"
"New entrant CS","2021","Department for Work and Pensions","Haringey and Islington","London","215","[c]","30170","31060"
"New entrant CS","2021","Department for Work and Pensions","Harrow and Hillingdon","London","200","[c]","30680","31060"
"New entrant CS","2021","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","65","[c]","23780","21010"
