"Status","Year","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","HM Land Registry","LGBO","120","115","27660","22350"
"In post","2021","No function","HM Land Registry","Undeclared","565","490","30340","27130"
"In post","2021","No function","HM Land Registry","Unknown","1585","1440","26280","22350"
"In post","2021","No function","HM Revenue and Customs","Heterosexual / straight","16560","14990","30050","25560"
"In post","2021","No function","HM Revenue and Customs","LGBO","1025","970","28850","25560"
"In post","2021","No function","HM Revenue and Customs","Undeclared","2120","1895","31010","28130"
"In post","2021","No function","HM Revenue and Customs","Unknown","11825","10535","25680","21440"
"In post","2021","No function","HM Treasury","Heterosexual / straight","1210","1190","48080","52500"
"In post","2021","No function","HM Treasury","LGBO","125","125","47730","52500"
"In post","2021","No function","HM Treasury","Undeclared","215","215","43710","36500"
"In post","2021","No function","HM Treasury","Unknown","70","65","49600","42200"
"In post","2021","No function","Ministry of Defence","Heterosexual / straight","2055","1980","39190","37320"
"In post","2021","No function","Ministry of Defence","LGBO","115","110","34180","28660"
"In post","2021","No function","Ministry of Defence","Undeclared","245","240","40870","41240"
"In post","2021","No function","Ministry of Defence","Unknown","730","700","39210","37320"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Heterosexual / straight","1900","1820","45970","44020"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","LGBO","175","175","45130","42440"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Undeclared","190","180","45300","42580"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Unknown","265","245","40400","33210"
"In post","2021","No function","Ministry of Justice","Heterosexual / straight","49695","46455","28390","26300"
"In post","2021","No function","Ministry of Justice","LGBO","3200","3120","28560","26410"
"In post","2021","No function","Ministry of Justice","Undeclared","6000","5550","28660","26630"
"In post","2021","No function","Ministry of Justice","Unknown","12295","11400","27430","25790"
"In post","2021","No function","National Crime Agency","Heterosexual / straight","3535","3460","39690","37330"
"In post","2021","No function","National Crime Agency","LGBO","155","155","36550","36410"
"In post","2021","No function","National Crime Agency","Undeclared","295","295","37620","36410"
"In post","2021","No function","National Crime Agency","Unknown","740","715","41240","39820"
"In post","2021","No function","Northern Ireland Office","Heterosexual / straight","60","60","46800","39160"
"In post","2021","No function","Northern Ireland Office","LGBO","5","5","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Unknown","55","55","41200","36800"
"In post","2021","No function","Office for Standards in Education","Heterosexual / straight","1095","1055","52460","51360"
"In post","2021","No function","Office for Standards in Education","LGBO","90","90","53310","51360"
"In post","2021","No function","Office for Standards in Education","Undeclared","75","70","52060","51360"
"In post","2021","No function","Office for Standards in Education","Unknown","85","80","41990","42850"
"In post","2021","No function","Office of Gas and Electricity Markets","Heterosexual / straight","345","340","40270","35180"
"In post","2021","No function","Office of Gas and Electricity Markets","LGBO","50","50","35260","31790"
"In post","2021","No function","Office of Gas and Electricity Markets","Undeclared","35","35","34090","29710"
"In post","2021","No function","Office of Gas and Electricity Markets","Unknown","425","420","44010","37100"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","130","125","45700","40250"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","LGBO","5","5","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Undeclared","15","15","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Unknown","45","45","50630","46930"
"In post","2021","No function","Office of Rail and Road","Heterosexual / straight","100","95","53140","51810"
"In post","2021","No function","Office of Rail and Road","LGBO","10","10","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Undeclared","15","15","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Unknown","100","95","59280","60020"
"In post","2021","No function","Other Cabinet Office Agencies","Heterosexual / straight","135","130","41300","36360"
"In post","2021","No function","Other Cabinet Office Agencies","LGBO","10","10","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Unknown","40","40","38810","31250"
"In post","2021","No function","Scottish Government","Heterosexual / straight","2930","2730","30590","30080"
"In post","2021","No function","Scottish Government","LGBO","155","155","29990","28410"
"In post","2021","No function","Scottish Government","Undeclared","160","150","30970","30080"
"In post","2021","No function","Scottish Government","Unknown","2885","2695","30490","30930"
"In post","2021","No function","The National Archives","Heterosexual / straight","125","120","34950","30930"
"In post","2021","No function","The National Archives","LGBO","15","15","[c]","[c]"
"In post","2021","No function","The National Archives","Undeclared","35","30","34830","30830"
"In post","2021","No function","The National Archives","Unknown","165","155","33980","30300"
"In post","2021","No function","United Kingdom Statistics Authority","Heterosexual / straight","1690","1365","26180","23050"
"In post","2021","No function","United Kingdom Statistics Authority","LGBO","65","60","25240","23050"
"In post","2021","No function","United Kingdom Statistics Authority","Undeclared","100","80","25590","19520"
"In post","2021","No function","United Kingdom Statistics Authority","Unknown","715","595","25280","22130"
"In post","2021","No function","Wales Office","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","No function","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","Heterosexual / straight","40","40","59720","56720"
"In post","2021","No function","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","Unknown","75","70","56830","51630"
"In post","2021","Project Delivery","Attorney General's Departments","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Attorney General's Departments","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","Heterosexual / straight","150","150","70290","64500"
"In post","2021","Project Delivery","Cabinet Office","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Heterosexual / straight","305","290","59990","56360"
"In post","2021","Project Delivery","Competition and Markets Authority","LGBO","25","25","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","310","300","46850","43440"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","LGBO","55","55","48610","48050"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Undeclared","85","85","46700","49080"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","455","440","41250","39650"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Heterosexual / straight","150","150","49030","51730"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","Heterosexual / straight","385","370","46970","49860"
"In post","2021","Project Delivery","Department for Education","LGBO","25","25","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","Undeclared","45","40","50580","50630"
"In post","2021","Project Delivery","Department for Education","Unknown","80","75","48120","49860"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Heterosexual / straight","325","305","38910","35900"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Undeclared","25","25","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Unknown","135","130","37350","35900"
"In post","2021","Project Delivery","Department for International Trade","Heterosexual / straight","35","30","50680","51970"
"In post","2021","Project Delivery","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for International Trade","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","Heterosexual / straight","430","425","50830","44480"
"In post","2021","Project Delivery","Department for Transport","LGBO","30","30","48810","43130"
"In post","2021","Project Delivery","Department for Transport","Undeclared","55","55","51700","42890"
"In post","2021","Project Delivery","Department for Transport","Unknown","95","95","44620","42470"
"In post","2021","Project Delivery","Department for Work and Pensions","Heterosexual / straight","35","30","38860","35910"
"In post","2021","Project Delivery","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Work and Pensions","Undeclared","5","5","[c]","[c]"
