"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Policy","Scotland","Outside London","60","60","28890","29740"
"In post","2021","20-29","Policy","South East (England)","Outside London","60","60","30720","31040"
"In post","2021","20-29","Policy","South West (England)","Outside London","140","140","33660","30190"
"In post","2021","20-29","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","Wales","Outside London","170","165","28840","28850"
"In post","2021","20-29","Policy","West Midlands (England)","Outside London","95","95","29670","30190"
"In post","2021","20-29","Policy","Yorkshire and The Humber","Outside London","325","320","32530","29360"
"In post","2021","20-29","Project Delivery","East Midlands (England)","Outside London","20","20","29070","26670"
"In post","2021","20-29","Project Delivery","East of England","Outside London","55","55","32870","33000"
"In post","2021","20-29","Project Delivery","London","London","605","605","38100","35070"
"In post","2021","20-29","Project Delivery","North East (England)","Outside London","70","65","30780","31810"
"In post","2021","20-29","Project Delivery","North West (England)","Outside London","135","135","31420","31810"
"In post","2021","20-29","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Overseas","Overseas","15","15","40970","38600"
"In post","2021","20-29","Project Delivery","Scotland","Outside London","60","60","32760","31810"
"In post","2021","20-29","Project Delivery","South East (England)","Outside London","145","145","32520","33000"
"In post","2021","20-29","Project Delivery","South West (England)","Outside London","755","750","29490","28900"
"In post","2021","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Wales","Outside London","55","55","32100","31040"
"In post","2021","20-29","Project Delivery","West Midlands (England)","Outside London","70","65","31180","30980"
"In post","2021","20-29","Project Delivery","Yorkshire and The Humber","Outside London","60","60","29640","29180"
"In post","2021","20-29","Property","East Midlands (England)","Outside London","55","55","22790","18760"
"In post","2021","20-29","Property","East of England","Outside London","40","40","27140","25500"
"In post","2021","20-29","Property","London","London","115","115","33040","30310"
"In post","2021","20-29","Property","North East (England)","Outside London","35","35","28990","25860"
"In post","2021","20-29","Property","North West (England)","Outside London","65","65","28490","25860"
"In post","2021","20-29","Property","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Property","Scotland","Outside London","15","15","26580","29000"
"In post","2021","20-29","Property","South East (England)","Outside London","90","90","27440","26560"
"In post","2021","20-29","Property","South West (England)","Outside London","85","80","29280","27150"
"In post","2021","20-29","Property","Wales","Outside London","25","25","26660","25860"
"In post","2021","20-29","Property","West Midlands (England)","Outside London","45","45","27590","26180"
"In post","2021","20-29","Property","Yorkshire and The Humber","Outside London","45","45","30050","25860"
"In post","2021","20-29","Psychology","East Midlands (England)","Outside London","45","45","27290","26760"
"In post","2021","20-29","Psychology","East of England","Outside London","50","50","27820","27380"
"In post","2021","20-29","Psychology","London","London","20","20","28260","27740"
"In post","2021","20-29","Psychology","North East (England)","Outside London","20","20","29720","29750"
"In post","2021","20-29","Psychology","North West (England)","Outside London","35","35","26790","27380"
"In post","2021","20-29","Psychology","Scotland","Outside London","10","10","26330","25160"
"In post","2021","20-29","Psychology","South East (England)","Outside London","60","60","28460","27540"
"In post","2021","20-29","Psychology","South West (England)","Outside London","25","25","27260","26330"
"In post","2021","20-29","Psychology","Wales","Outside London","10","10","30880","29400"
"In post","2021","20-29","Psychology","West Midlands (England)","Outside London","45","45","26750","26330"
"In post","2021","20-29","Psychology","Yorkshire and The Humber","Outside London","45","45","26370","25830"
"In post","2021","20-29","Science and Engineering","East Midlands (England)","Outside London","55","55","29450","28590"
"In post","2021","20-29","Science and Engineering","East of England","Outside London","100","100","27280","25130"
"In post","2021","20-29","Science and Engineering","London","London","290","280","33660","32640"
"In post","2021","20-29","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North West (England)","Outside London","105","105","25800","26370"
"In post","2021","20-29","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Overseas","Overseas","20","20","37360","40080"
"In post","2021","20-29","Science and Engineering","Scotland","Outside London","60","60","29370","30000"
"In post","2021","20-29","Science and Engineering","South East (England)","Outside London","385","380","29400","28650"
"In post","2021","20-29","Science and Engineering","South West (England)","Outside London","1510","1505","28010","27540"
"In post","2021","20-29","Science and Engineering","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Wales","Outside London","100","100","32360","29950"
"In post","2021","20-29","Science and Engineering","West Midlands (England)","Outside London","45","45","23450","22930"
"In post","2021","20-29","Science and Engineering","Yorkshire and The Humber","Outside London","60","60","28450","26370"
"In post","2021","20-29","Security","East Midlands (England)","Outside London","20","20","25610","25680"
"In post","2021","20-29","Security","East of England","Outside London","55","55","25010","24610"
"In post","2021","20-29","Security","London","London","175","175","32840","30630"
"In post","2021","20-29","Security","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Security","North West (England)","Outside London","40","40","24380","23540"
"In post","2021","20-29","Security","Northern Ireland","Outside London","20","20","20030","20310"
"In post","2021","20-29","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Scotland","Outside London","230","230","25240","24610"
"In post","2021","20-29","Security","South East (England)","Outside London","265","265","27080","26610"
"In post","2021","20-29","Security","South West (England)","Outside London","125","125","23800","23540"
"In post","2021","20-29","Security","Wales","Outside London","30","30","27360","26350"
"In post","2021","20-29","Security","West Midlands (England)","Outside London","45","45","25670","25560"
"In post","2021","20-29","Security","Yorkshire and The Humber","Outside London","55","55","26730","25680"
"In post","2021","20-29","Social Research","London","London","190","190","38590","35050"
"In post","2021","20-29","Social Research","North West (England)","Outside London","10","10","34550","31810"
"In post","2021","20-29","Social Research","South East (England)","Outside London","90","90","32920","29540"
"In post","2021","20-29","Social Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","Wales","Outside London","105","105","33450","29540"
"In post","2021","20-29","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Statistics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Statistics","London","London","325","325","37620","36160"
"In post","2021","20-29","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","North West (England)","Outside London","45","45","32980","31810"
"In post","2021","20-29","Statistics","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Statistics","South East (England)","Outside London","55","55","32010","29540"
"In post","2021","20-29","Statistics","South West (England)","Outside London","40","40","32550","32010"
"In post","2021","20-29","Statistics","Wales","Outside London","140","135","32150","29540"
"In post","2021","20-29","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","Yorkshire and The Humber","Outside London","25","25","31080","28240"
"In post","2021","20-29","Tax","East Midlands (England)","Outside London","295","285","27790","25560"
"In post","2021","20-29","Tax","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Tax","London","London","275","275","40040","36160"
"In post","2021","20-29","Tax","North East (England)","Outside London","580","565","24520","25560"
"In post","2021","20-29","Tax","North West (England)","Outside London","780","755","25040","20140"
"In post","2021","20-29","Tax","Northern Ireland","Outside London","110","105","23570","20140"
"In post","2021","20-29","Tax","Scotland","Outside London","395","385","24520","20140"
"In post","2021","20-29","Tax","South East (England)","Outside London","40","40","22790","20140"
"In post","2021","20-29","Tax","South West (England)","Outside London","80","80","38020","31810"
"In post","2021","20-29","Tax","Wales","Outside London","435","425","25840","25560"
"In post","2021","20-29","Tax","West Midlands (England)","Outside London","255","255","28950","25560"
"In post","2021","20-29","Tax","Yorkshire and The Humber","Outside London","485","480","26380","25560"
"In post","2021","20-29","Unknown","East Midlands (England)","Outside London","560","545","25960","27570"
"In post","2021","20-29","Unknown","East of England","Outside London","520","510","27520","27570"
"In post","2021","20-29","Unknown","London","London","4760","4735","34400","31060"
"In post","2021","20-29","Unknown","North East (England)","Outside London","1400","1375","24740","21010"
"In post","2021","20-29","Unknown","North West (England)","Outside London","2330","2295","25500","27570"
"In post","2021","20-29","Unknown","Northern Ireland","Outside London","45","40","24020","20140"
"In post","2021","20-29","Unknown","Overseas","Overseas","20","20","35180","33230"
"In post","2021","20-29","Unknown","Scotland","Outside London","2885","2835","27380","27150"
"In post","2021","20-29","Unknown","South East (England)","Outside London","880","865","26480","27570"
"In post","2021","20-29","Unknown","South West (England)","Outside London","710","690","25880","27570"
"In post","2021","20-29","Unknown","Unknown","Unknown","495","490","30660","29250"
"In post","2021","20-29","Unknown","Wales","Outside London","815","800","24750","27570"
"In post","2021","20-29","Unknown","West Midlands (England)","Outside London","855","840","25910","27570"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Outside London","1420","1400","26380","27570"
