"Status","Year","Ethnicity","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department for Work and Pensions","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Department of Health and Social Care","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","ESTYN","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Food Standards Agency","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Food Standards Agency","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Food Standards Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Food Standards Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Food Standards Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Food Standards Agency","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Food Standards Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Foreign, Commonwealth and Development Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Foreign, Commonwealth and Development Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Foreign, Commonwealth and Development Office","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Land Registry","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Inner London - West","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Revenue and Customs","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","HM Treasury","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Home Office","Kent","East Kent","[c]","[c]","[c]","[c]"
