"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","No function","AA/AO","130","120","22940","21300"
"In post","2021","Declared disabled","Mixed","No function","EO","80","75","27830","27380"
"In post","2021","Declared disabled","Mixed","No function","G6/G7","35","35","57050","54110"
"In post","2021","Declared disabled","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","No function","SEO/HEO","110","105","36110","34820"
"In post","2021","Declared disabled","Mixed","No function","Unknown","95","90","32000","30690"
"In post","2021","Declared disabled","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Project Delivery","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Project Delivery","SEO/HEO","30","30","36550","36800"
"In post","2021","Declared disabled","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","AA/AO","145","130","21850","21010"
"In post","2021","Declared disabled","Mixed","Unknown","EO","245","225","28520","27570"
"In post","2021","Declared disabled","Mixed","Unknown","G6/G7","25","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","SEO/HEO","60","60","36350","35810"
"In post","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Debt","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Legal","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","No function","AA/AO","35","35","23150","21180"
"In post","2021","Declared disabled","Other ethnicity","No function","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","No function","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","No function","SEO/HEO","45","40","36450","37100"
"In post","2021","Declared disabled","Other ethnicity","No function","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","AA/AO","30","30","21590","21010"
"In post","2021","Declared disabled","Other ethnicity","Unknown","EO","75","70","28870","27570"
"In post","2021","Declared disabled","Other ethnicity","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Communications","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Communications","SCS level","[c]","[c]","[c]","[c]"
