"Status","Year","Ethnicity","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Department for International Trade","London","Male","365","360","45680","38540"
"In post","2021","Unknown","Department for International Trade","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Overseas","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Overseas","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Department for Transport (excl. agencies)","London","Female","260","255","43120","42000"
"In post","2021","Unknown","Department for Transport (excl. agencies)","London","Male","355","345","44500","42470"
"In post","2021","Unknown","Department for Transport (excl. agencies)","Outside London","Female","45","40","33790","30730"
"In post","2021","Unknown","Department for Transport (excl. agencies)","Outside London","Male","35","35","42920","38650"
"In post","2021","Unknown","Department for Transport (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions (excl. agencies)","London","Female","465","435","35820","31060"
"In post","2021","Unknown","Department for Work and Pensions (excl. agencies)","London","Male","335","335","37190","31060"
