"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Portsmouth","G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Portsmouth","HEO","10","10","32240","33300"
"In post","2021","Human Resources","Portsmouth","SEO","10","10","40370","40580"
"In post","2021","Human Resources","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Powys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sefton","AO","20","15","21140","20560"
"In post","2021","Human Resources","Sefton","EO","30","25","26340","26370"
"In post","2021","Human Resources","Sefton","G6","10","10","[c]","[c]"
"In post","2021","Human Resources","Sefton","G7","20","20","55000","53430"
"In post","2021","Human Resources","Sefton","HEO","35","30","31710","31810"
"In post","2021","Human Resources","Sefton","SEO","25","25","38610","38630"
"In post","2021","Human Resources","Sheffield","AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Sheffield","EO","15","15","25060","25000"
"In post","2021","Human Resources","Sheffield","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Sheffield","G7","25","20","51470","51190"
"In post","2021","Human Resources","Sheffield","HEO","25","20","31950","32300"
"In post","2021","Human Resources","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sheffield","SEO","20","15","38150","38420"
"In post","2021","Human Resources","Shropshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire CC","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Shropshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Solihull","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Somerset","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Ayrshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","HEO","25","20","30880","30300"
"In post","2021","Human Resources","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Hampshire","SEO","20","15","36780","36030"
"In post","2021","Human Resources","South Lanarkshire","AO","15","15","21400","21490"
"In post","2021","Human Resources","South Lanarkshire","EO","20","15","25590","26120"
"In post","2021","Human Resources","South Lanarkshire","G6","10","10","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","G7","15","15","50840","52270"
"In post","2021","Human Resources","South Lanarkshire","HEO","20","20","32710","33930"
"In post","2021","Human Resources","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Lanarkshire","SEO","10","10","40610","41370"
"In post","2021","Human Resources","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Teesside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South West Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","EO","10","10","26300","26350"
"In post","2021","Human Resources","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southampton","HEO","10","10","31580","31380"
"In post","2021","Human Resources","Southampton","SEO","10","5","[c]","[c]"
"In post","2021","Human Resources","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Staffordshire CC","SEO","15","15","41550","40580"
"In post","2021","Human Resources","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Suffolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Suffolk","HEO","10","10","31410","31180"
"In post","2021","Human Resources","Suffolk","SEO","10","10","43360","42050"
"In post","2021","Human Resources","Sunderland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sunderland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sunderland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Sunderland","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Swansea","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Swansea","AO","25","25","21520","21590"
"In post","2021","Human Resources","Swansea","EO","45","40","26480","26700"
"In post","2021","Human Resources","Swansea","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Swansea","G7","10","10","51900","50360"
"In post","2021","Human Resources","Swansea","HEO","70","70","31870","31860"
"In post","2021","Human Resources","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Swansea","SEO","50","45","40260","40080"
"In post","2021","Human Resources","Swindon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Swindon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Swindon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Telford and Wrekin","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tower Hamlets","AO","10","10","[c]","[c]"
"In post","2021","Human Resources","Tower Hamlets","EO","25","25","28980","29570"
"In post","2021","Human Resources","Tower Hamlets","G6","35","30","70480","71290"
"In post","2021","Human Resources","Tower Hamlets","G7","55","55","58400","59160"
"In post","2021","Human Resources","Tower Hamlets","HEO","40","40","36280","36160"
"In post","2021","Human Resources","Tower Hamlets","SCS level","15","15","94070","92400"
"In post","2021","Human Resources","Tower Hamlets","SEO","45","40","43020","41950"
"In post","2021","Human Resources","Tyneside","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tyneside","AO","215","190","20790","20800"
"In post","2021","Human Resources","Tyneside","EO","140","130","25020","25550"
"In post","2021","Human Resources","Tyneside","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Tyneside","G7","30","30","51460","52580"
"In post","2021","Human Resources","Tyneside","HEO","100","100","31720","32000"
"In post","2021","Human Resources","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tyneside","SEO","40","40","38290","38630"
"In post","2021","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Wakefield","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wakefield","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wakefield","HEO","20","15","32120","31460"
"In post","2021","Human Resources","Wakefield","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Warrington","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Warrington","G7","15","15","53950","55740"
"In post","2021","Human Resources","Warrington","HEO","25","20","36110","36740"
"In post","2021","Human Resources","Warrington","SEO","15","15","44210","45480"
"In post","2021","Human Resources","Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Warwickshire","AO","15","15","22690","21710"
"In post","2021","Human Resources","Warwickshire","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Warwickshire","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Warwickshire","HEO","25","25","31420","31180"
"In post","2021","Human Resources","Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Warwickshire","SEO","15","15","48110","46650"
"In post","2021","Human Resources","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Cumbria","Unknown","10","10","36470","29650"
"In post","2021","Human Resources","West Lothian","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Lothian","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Surrey","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (South West)","AO","40","35","21040","21440"
"In post","2021","Human Resources","West Sussex (South West)","EO","30","25","27120","28130"
"In post","2021","Human Resources","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (South West)","HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Westminster","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Westminster","AO","50","50","24640","24490"
"In post","2021","Human Resources","Westminster","EO","320","315","28300","27680"
"In post","2021","Human Resources","Westminster","G6","180","175","68150","66870"
"In post","2021","Human Resources","Westminster","G7","490","475","56970","56340"
"In post","2021","Human Resources","Westminster","HEO","525","515","34440","34550"
"In post","2021","Human Resources","Westminster","SCS level","125","120","88030","79040"
"In post","2021","Human Resources","Westminster","SEO","350","345","42960","42270"
"In post","2021","Human Resources","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wiltshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wiltshire","AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Wiltshire","EO","30","30","24070","22780"
"In post","2021","Human Resources","Wiltshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wiltshire","G7","25","25","48450","46190"
"In post","2021","Human Resources","Wiltshire","HEO","35","35","30830","33300"
"In post","2021","Human Resources","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wiltshire","SEO","15","15","37650","37940"
"In post","2021","Human Resources","Wiltshire","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Wirral","AO","10","10","23070","23070"
"In post","2021","Human Resources","Wirral","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Wirral","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wirral","HEO","10","5","[c]","[c]"
"In post","2021","Human Resources","Wirral","SEO","5","5","[c]","[c]"
