"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","East Riding of Yorkshire","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","AA/AO","45","40","29110","26340"
"In post","2021","Declared disabled","East Surrey","EO","30","25","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","AA/AO","125","105","21030","21010"
"In post","2021","Declared disabled","East Sussex CC","EO","120","105","27310","27570"
"In post","2021","Declared disabled","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Enfield","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Enfield","EO","40","35","31220","31060"
"In post","2021","Declared disabled","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Enfield","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","AA/AO","35","35","28430","23490"
"In post","2021","Declared disabled","Essex Haven Gateway","EO","75","65","29830","29290"
"In post","2021","Declared disabled","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","AA/AO","70","60","23780","24180"
"In post","2021","Declared disabled","Essex Thames Gateway","EO","80","75","29930","29290"
"In post","2021","Declared disabled","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","AA/AO","80","65","21360","21010"
"In post","2021","Declared disabled","Falkirk","EO","80","70","29020","27570"
"In post","2021","Declared disabled","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","AA/AO","85","75","21380","21010"
"In post","2021","Declared disabled","Flintshire and Wrexham","EO","80","70","27430","27570"
"In post","2021","Declared disabled","Flintshire and Wrexham","G6/G7","10","5","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Glasgow City","AA/AO","475","420","20920","21010"
"In post","2021","Declared disabled","Glasgow City","EO","345","315","27130","27570"
"In post","2021","Declared disabled","Glasgow City","G6/G7","70","65","57580","56120"
"In post","2021","Declared disabled","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Glasgow City","SEO/HEO","290","275","36800","34290"
"In post","2021","Declared disabled","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","AA/AO","45","40","21620","21010"
"In post","2021","Declared disabled","Gloucestershire","EO","70","60","27740","27570"
"In post","2021","Declared disabled","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","SEO/HEO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","AA/AO","45","35","22390","21010"
"In post","2021","Declared disabled","Greater Manchester North East","EO","95","90","27380","27570"
"In post","2021","Declared disabled","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","SEO/HEO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","AA/AO","155","135","21140","21010"
"In post","2021","Declared disabled","Greater Manchester North West","EO","95","80","27370","27570"
"In post","2021","Declared disabled","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","AA/AO","90","80","20770","21010"
"In post","2021","Declared disabled","Greater Manchester South East","EO","55","50","27400","27570"
"In post","2021","Declared disabled","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South West","AA/AO","165","145","20560","20650"
"In post","2021","Declared disabled","Greater Manchester South West","EO","160","145","26280","25560"
"In post","2021","Declared disabled","Greater Manchester South West","G6/G7","45","40","55450","52580"
"In post","2021","Declared disabled","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South West","SEO/HEO","145","140","34070","31940"
"In post","2021","Declared disabled","Greater Manchester South West","Unknown","45","40","31590","31420"
"In post","2021","Declared disabled","Gwent Valleys","AA/AO","50","45","20650","21010"
"In post","2021","Declared disabled","Gwent Valleys","EO","80","70","27290","27570"
"In post","2021","Declared disabled","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwent Valleys","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Gwent Valleys","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","AA/AO","50","45","21070","21010"
"In post","2021","Declared disabled","Gwynedd","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Hackney and Newham","AA/AO","140","120","24310","25110"
"In post","2021","Declared disabled","Hackney and Newham","EO","160","145","30990","31060"
"In post","2021","Declared disabled","Hackney and Newham","G6/G7","30","30","61970","59160"
"In post","2021","Declared disabled","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hackney and Newham","SEO/HEO","90","85","39340","38780"
"In post","2021","Declared disabled","Hackney and Newham","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Haringey and Islington","AA/AO","60","60","28350","25450"
"In post","2021","Declared disabled","Haringey and Islington","EO","75","70","31380","31060"
"In post","2021","Declared disabled","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Haringey and Islington","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Haringey and Islington","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Harrow and Hillingdon","AA/AO","60","55","25460","25630"
"In post","2021","Declared disabled","Harrow and Hillingdon","EO","210","180","29750","30380"
"In post","2021","Declared disabled","Harrow and Hillingdon","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Harrow and Hillingdon","SEO/HEO","65","65","37580","36950"
"In post","2021","Declared disabled","Harrow and Hillingdon","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","AA/AO","105","95","23380","21010"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","EO","95","85","27890","27570"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Heart of Essex","AA/AO","40","35","23050","21310"
"In post","2021","Declared disabled","Heart of Essex","EO","40","40","28810","29290"
"In post","2021","Declared disabled","Heart of Essex","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Heart of Essex","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Heart of Essex","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","AA/AO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hertfordshire","AA/AO","70","65","23990","24180"
"In post","2021","Declared disabled","Hertfordshire","EO","125","115","30110","29670"
"In post","2021","Declared disabled","Hertfordshire","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hertfordshire","SEO/HEO","50","50","39020","37880"
"In post","2021","Declared disabled","Hertfordshire","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","AA/AO","90","85","26140","24660"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","EO","90","85","30330","30500"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","SEO/HEO","55","55","38340","36420"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","30","25","22700","21010"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","EO","50","45","28450","27570"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","35","35","21340","21010"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","60","55","28540","27570"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Wight","AA/AO","60","55","22890","21550"
"In post","2021","Declared disabled","Isle of Wight","EO","40","35","27920","27570"
"In post","2021","Declared disabled","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Wight","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","30","25","29410","28370"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","EO","40","35","31100","31060"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","10","10","[c]","[c]"
