"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Tower Hamlets","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Tyneside","120","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","West Lothian","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Westminster","185","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Wolverhampton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Belfast","10","[c]","24140","24310"
"Leaver Dept.","2021","Unknown","Home Office","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Camden and City of London","20","[c]","30850","28670"
"Leaver Dept.","2021","Unknown","Home Office","Cardiff and Vale of Glamorgan","15","[c]","34190","30830"
"Leaver Dept.","2021","Unknown","Home Office","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Croydon","145","[c]","40570","34960"
"Leaver Dept.","2021","Unknown","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Durham CC","35","[c]","24020","21430"
"Leaver Dept.","2021","Unknown","Home Office","East Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Glasgow City","35","[c]","26870","24890"
"Leaver Dept.","2021","Unknown","Home Office","Greater Manchester South West","25","[c]","28550","26610"
"Leaver Dept.","2021","Unknown","Home Office","Harrow and Hillingdon","20","[c]","30280","28970"
"Leaver Dept.","2021","Unknown","Home Office","Hounslow and Richmond upon Thames","20","[c]","30200","28670"
"Leaver Dept.","2021","Unknown","Home Office","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Lambeth","20","[c]","38690","37060"
"Leaver Dept.","2021","Unknown","Home Office","Leeds","30","[c]","25320","24880"
"Leaver Dept.","2021","Unknown","Home Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Liverpool","115","[c]","26770","24310"
"Leaver Dept.","2021","Unknown","Home Office","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Manchester","10","[c]","27770","25310"
"Leaver Dept.","2021","Unknown","Home Office","Monmouthshire and Newport","15","[c]","24250","21430"
"Leaver Dept.","2021","Unknown","Home Office","Peterborough","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Portsmouth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Sefton","20","[c]","24270","22770"
"Leaver Dept.","2021","Unknown","Home Office","Sheffield","55","[c]","30100","24890"
"Leaver Dept.","2021","Unknown","Home Office","Solihull","20","[c]","24730","24700"
"Leaver Dept.","2021","Unknown","Home Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Tyneside","15","[c]","25840","24890"
"Leaver Dept.","2021","Unknown","Home Office","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","West Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Westminster","360","[c]","47610","41970"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","135","[c]","34780","32710"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Plymouth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Westminster","60","[c]","45170","41640"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","City of Edinburgh","20","[c]","38960","36340"
"Leaver Dept.","2021","Unknown","Scottish Government","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Cardiff and Vale of Glamorgan","20","[c]","37530","37410"
"Leaver Dept.","2021","Unknown","Welsh Government","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chancellor's other departments","Camden and City of London","25","[c]","45430","47000"
"New entrant CS","2021","Analysis","Chancellor's other departments","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chancellor's other departments","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Competition and Markets Authority","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Westminster","55","[c]","32760","33570"
"New entrant CS","2021","Analysis","Department for Digital, Culture, Media and Sport","Westminster","25","[c]","39570","42020"
"New entrant CS","2021","Analysis","Department for Education","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Sheffield","10","[c]","31520","32870"
"New entrant CS","2021","Analysis","Department for Education","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Dorset CC","10","[c]","24780","21050"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Suffolk","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Westminster","65","[c]","30120","31800"
"New entrant CS","2021","Analysis","Department for Transport","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Westminster","95","[c]","34550","32690"
"New entrant CS","2021","Analysis","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department of Health and Social Care","Leeds","15","[c]","35600","32790"
"New entrant CS","2021","Analysis","Department of Health and Social Care","Westminster","55","[c]","52580","53360"
"New entrant CS","2021","Analysis","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Liverpool","10","[c]","30880","31810"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Manchester","35","[c]","31910","31810"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Tower Hamlets","25","[c]","34110","36160"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","Westminster","25","[c]","33480","36160"
"New entrant CS","2021","Analysis","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","29020","27850"
"New entrant CS","2021","Analysis","Ministry of Defence","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","Central Hampshire","15","[c]","29780","26410"
"New entrant CS","2021","Analysis","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","Westminster","25","[c]","31840","33850"
"New entrant CS","2021","Analysis","Ministry of Defence","Wiltshire","10","[c]","30190","27570"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","Westminster","35","[c]","30810","28000"
"New entrant CS","2021","Analysis","Ministry of Justice","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","Leeds","20","[c]","24080","22540"
"New entrant CS","2021","Analysis","Ministry of Justice","Tower Hamlets","45","[c]","35820","33930"
"New entrant CS","2021","Analysis","Office for Standards in Education","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","15","[c]","51850","50000"
"New entrant CS","2021","Analysis","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Monmouthshire and Newport","195","[c]","28890","29540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","South Hampshire","75","[c]","28770","29540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Westminster","160","[c]","35630","32540"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Leeds","10","[c]","68120","69000"
"New entrant CS","2021","Commercial","Cabinet Office","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Tower Hamlets","25","[c]","46060","43500"
"New entrant CS","2021","Commercial","Cabinet Office","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","Unknown","20","[c]","78930","71000"
"New entrant CS","2021","Commercial","Cabinet Office","Westminster","130","[c]","76550","71250"
"New entrant CS","2021","Commercial","Cabinet Office","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chancellor's other departments","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Devon CC","10","[c]","40190","37420"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Leeds","30","[c]","34950","28970"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Westminster","45","[c]","53340","40650"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","38270","33000"
"New entrant CS","2021","Commercial","Ministry of Defence","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Birmingham","[c]","[c]","[c]","[c]"
