"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Blackpool","Outside London","AA/AO","Undeclared","110","100","20840","21010"
"In post","2021","Blackpool","Outside London","AA/AO","Unknown","435","375","20750","21010"
"In post","2021","Blackpool","Outside London","EO","Heterosexual / straight","1135","1020","27430","27570"
"In post","2021","Blackpool","Outside London","EO","LGBO","60","60","27530","27570"
"In post","2021","Blackpool","Outside London","EO","Undeclared","155","140","27390","27570"
"In post","2021","Blackpool","Outside London","EO","Unknown","510","460","27440","27570"
"In post","2021","Blackpool","Outside London","G6/G7","Heterosexual / straight","275","260","55420","52190"
"In post","2021","Blackpool","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Blackpool","Outside London","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2021","Blackpool","Outside London","G6/G7","Unknown","110","105","55620","52750"
"In post","2021","Blackpool","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Blackpool","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Blackpool","Outside London","SEO/HEO","Heterosexual / straight","680","640","34520","34290"
"In post","2021","Blackpool","Outside London","SEO/HEO","LGBO","30","30","33980","32170"
"In post","2021","Blackpool","Outside London","SEO/HEO","Undeclared","75","70","34820","33940"
"In post","2021","Blackpool","Outside London","SEO/HEO","Unknown","235","225","34360","34290"
"In post","2021","Blackpool","Outside London","Unknown","Heterosexual / straight","55","55","28610","29200"
"In post","2021","Blackpool","Outside London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Blackpool","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Outside London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","AA/AO","Heterosexual / straight","150","135","20290","20100"
"In post","2021","Bournemouth and Poole","Outside London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","EO","Heterosexual / straight","225","205","26980","27570"
"In post","2021","Bournemouth and Poole","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","EO","Undeclared","35","30","27210","27570"
"In post","2021","Bournemouth and Poole","Outside London","EO","Unknown","60","45","27310","27570"
"In post","2021","Bournemouth and Poole","Outside London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","SEO/HEO","Heterosexual / straight","45","45","33880","33240"
"In post","2021","Bournemouth and Poole","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","SEO/HEO","Undeclared","15","10","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","SEO/HEO","Unknown","15","10","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","Unknown","Heterosexual / straight","75","65","29360","28200"
"In post","2021","Bournemouth and Poole","Outside London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Bournemouth and Poole","Outside London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Bradford","Outside London","AA/AO","Heterosexual / straight","640","540","20420","20140"
"In post","2021","Bradford","Outside London","AA/AO","LGBO","35","30","20310","20140"
"In post","2021","Bradford","Outside London","AA/AO","Undeclared","115","90","20660","21010"
"In post","2021","Bradford","Outside London","AA/AO","Unknown","545","460","20530","20140"
"In post","2021","Bradford","Outside London","EO","Heterosexual / straight","575","515","26700","27570"
"In post","2021","Bradford","Outside London","EO","LGBO","35","30","26850","27570"
"In post","2021","Bradford","Outside London","EO","Undeclared","75","65","26700","27570"
"In post","2021","Bradford","Outside London","EO","Unknown","265","240","26650","27570"
"In post","2021","Bradford","Outside London","G6/G7","Heterosexual / straight","125","120","54470","52580"
"In post","2021","Bradford","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Bradford","Outside London","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Bradford","Outside London","G6/G7","Unknown","35","35","55180","52580"
"In post","2021","Bradford","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Bradford","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Outside London","SEO/HEO","Heterosexual / straight","340","315","34020","31990"
"In post","2021","Bradford","Outside London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Bradford","Outside London","SEO/HEO","Undeclared","45","40","33920","31870"
"In post","2021","Bradford","Outside London","SEO/HEO","Unknown","115","110","34540","32060"
"In post","2021","Bradford","Outside London","Unknown","Heterosexual / straight","115","110","30530","30210"
"In post","2021","Bradford","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","AA/AO","Heterosexual / straight","215","205","24230","23240"
"In post","2021","Breckland and South Norfolk","Outside London","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","AA/AO","Unknown","55","50","24100","23240"
"In post","2021","Breckland and South Norfolk","Outside London","EO","Heterosexual / straight","95","85","28750","27570"
"In post","2021","Breckland and South Norfolk","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","EO","Unknown","30","30","28920","27570"
"In post","2021","Breckland and South Norfolk","Outside London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","SEO/HEO","Heterosexual / straight","60","60","39150","38160"
"In post","2021","Breckland and South Norfolk","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","London","AA/AO","Heterosexual / straight","90","80","23650","23500"
"In post","2021","Brent","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","London","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2021","Brent","London","AA/AO","Unknown","40","35","23310","23500"
"In post","2021","Brent","London","EO","Heterosexual / straight","165","160","30730","31060"
"In post","2021","Brent","London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Brent","London","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","Brent","London","EO","Unknown","70","60","30340","31060"
"In post","2021","Brent","London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Brent","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Brent","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","London","SEO/HEO","Heterosexual / straight","55","50","40290","37380"
"In post","2021","Brent","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","London","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Brent","London","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Brent","London","Unknown","Heterosexual / straight","50","50","32720","28690"
"In post","2021","Brent","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Brent","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","AA/AO","Heterosexual / straight","190","165","20440","21010"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","AA/AO","Unknown","55","45","20620","21010"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","EO","Heterosexual / straight","210","195","27920","27570"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","EO","LGBO","10","5","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","EO","Undeclared","15","10","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","EO","Unknown","55","45","28230","27570"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","Heterosexual / straight","60","60","37170","35310"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","Unknown","Heterosexual / straight","55","50","33830","31420"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","AA/AO","Heterosexual / straight","90","80","20330","20650"
"In post","2021","Brighton and Hove","Outside London","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","EO","Heterosexual / straight","150","135","27420","27570"
"In post","2021","Brighton and Hove","Outside London","EO","LGBO","50","45","28050","27570"
"In post","2021","Brighton and Hove","Outside London","EO","Undeclared","20","15","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","EO","Unknown","45","40","27820","27570"
"In post","2021","Brighton and Hove","Outside London","G6/G7","Heterosexual / straight","50","45","58970","58630"
"In post","2021","Brighton and Hove","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","SEO/HEO","Heterosexual / straight","45","40","36980","35530"
"In post","2021","Brighton and Hove","Outside London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","Unknown","Heterosexual / straight","60","50","29140","28200"
"In post","2021","Brighton and Hove","Outside London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Brighton and Hove","Outside London","Unknown","Undeclared","5","5","[c]","[c]"
