"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Commercial","East of England","Suffolk","20","20","45350","44760"
"In post","2021","Commercial","Commercial","London","Barnet","15","15","44730","40470"
"In post","2021","Commercial","Commercial","London","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","London","Croydon","105","100","44730","44250"
"In post","2021","Commercial","Commercial","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","London","Hounslow and Richmond upon Thames","50","45","33340","27240"
"In post","2021","Commercial","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","London","Lambeth","15","15","49260","48900"
"In post","2021","Commercial","Commercial","London","Tower Hamlets","55","55","44720","40480"
"In post","2021","Commercial","Commercial","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","London","Westminster","445","435","49890","43290"
"In post","2021","Commercial","Commercial","North East (England)","Darlington","20","20","43810","38280"
"In post","2021","Commercial","Commercial","North East (England)","Durham CC","20","15","47070","44850"
"In post","2021","Commercial","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North East (England)","Tyneside","20","20","40730","40930"
"In post","2021","Commercial","Commercial","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","Chorley and West Lancashire","15","15","46320","44760"
"In post","2021","Commercial","Commercial","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","East Merseyside","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","Greater Manchester South West","60","55","40360","38630"
"In post","2021","Commercial","Commercial","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","Liverpool","195","190","34500","34800"
"In post","2021","Commercial","Commercial","North West (England)","Manchester","105","100","39550","36780"
"In post","2021","Commercial","Commercial","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","North West (England)","Sefton","15","15","40060","33050"
"In post","2021","Commercial","Commercial","North West (England)","Warrington","20","20","37820","35900"
"In post","2021","Commercial","Commercial","North West (England)","West Cumbria","15","15","39570","38860"
"In post","2021","Commercial","Commercial","North West (England)","Wirral","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Overseas","Overseas","35","35","49590","43300"
"In post","2021","Commercial","Commercial","Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Scotland","City of Edinburgh","55","50","36660","34190"
"In post","2021","Commercial","Commercial","Scotland","Clackmannanshire and Fife","10","10","31150","27750"
"In post","2021","Commercial","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","10","10","34280","30930"
"In post","2021","Commercial","Commercial","Scotland","Falkirk","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Scotland","Glasgow City","90","90","35010","33300"
"In post","2021","Commercial","Commercial","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Scotland","Perth and Kinross and Stirling","10","10","25280","25870"
"In post","2021","Commercial","Commercial","Scotland","South Lanarkshire","65","65","40210","39630"
"In post","2021","Commercial","Commercial","Scotland","West Lothian","10","10","33400","39500"
"In post","2021","Commercial","Commercial","South East (England)","Berkshire","20","20","35720","37070"
"In post","2021","Commercial","Commercial","South East (England)","Brighton and Hove","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","Buckinghamshire CC","55","50","36230","36800"
"In post","2021","Commercial","Commercial","South East (England)","Central Hampshire","135","130","34750","34800"
"In post","2021","Commercial","Commercial","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","Isle of Wight","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","Kent Thames Gateway","10","5","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","Medway","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","Milton Keynes","75","75","43780","41160"
"In post","2021","Commercial","Commercial","South East (England)","Oxfordshire","20","20","33710","33300"
"In post","2021","Commercial","Commercial","South East (England)","Portsmouth","50","50","34520","33300"
"In post","2021","Commercial","Commercial","South East (England)","South Hampshire","15","10","48680","42080"
"In post","2021","Commercial","Commercial","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","West Surrey","15","15","40500","39920"
"In post","2021","Commercial","Commercial","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South East (England)","West Sussex (South West)","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","390","375","40900","38710"
"In post","2021","Commercial","Commercial","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South West (England)","Bristol, City of","70","65","40190","39390"
"In post","2021","Commercial","Commercial","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South West (England)","Devon CC","200","190","42960","40140"
"In post","2021","Commercial","Commercial","South West (England)","Dorset CC","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South West (England)","Plymouth","25","25","40310","38550"
"In post","2021","Commercial","Commercial","South West (England)","Somerset","25","25","47780","42510"
"In post","2021","Commercial","Commercial","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","South West (England)","Wiltshire","180","170","33530","34800"
"In post","2021","Commercial","Commercial","Unknown","Unknown","10","10","35360","37130"
"In post","2021","Commercial","Commercial","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Wales","Cardiff and Vale of Glamorgan","25","25","43390","40080"
"In post","2021","Commercial","Commercial","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Wales","Flintshire and Wrexham","25","25","33920","30800"
"In post","2021","Commercial","Commercial","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Wales","Monmouthshire and Newport","100","95","35580","31700"
"In post","2021","Commercial","Commercial","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Wales","Swansea","165","155","33420","31040"
"In post","2021","Commercial","Commercial","West Midlands (England)","Birmingham","60","60","39430","38000"
"In post","2021","Commercial","Commercial","West Midlands (England)","Coventry","30","25","38450","38140"
"In post","2021","Commercial","Commercial","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","West Midlands (England)","Herefordshire, County of","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","West Midlands (England)","Shropshire CC","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","West Midlands (England)","Staffordshire CC","70","65","39280","33300"
"In post","2021","Commercial","Commercial","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","West Midlands (England)","Telford and Wrekin","20","20","40530","39000"
"In post","2021","Commercial","Commercial","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","West Midlands (England)","Worcestershire","10","10","47580","48260"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","10","10","37890","31190"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","10","10","42650","40870"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","Leeds","165","160","40680","36820"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","North Yorkshire CC","10","10","34760","34880"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","Sheffield","55","55","38850","38000"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","Wakefield","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","York","45","45","42510","38180"
"In post","2021","Commercial","Communications","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","East Midlands (England)","Nottingham","10","10","28180","25890"
"In post","2021","Commercial","Finance","London","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Commercial","Finance","London","Westminster","15","15","38740","34090"
"In post","2021","Commercial","Finance","North East (England)","Tyneside","10","10","[c]","[c]"
"In post","2021","Commercial","Finance","North West (England)","Liverpool","5","5","[c]","[c]"
"In post","2021","Commercial","Finance","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","Commercial","Finance","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
