"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other Cabinet Office Agencies","Inner London - East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Merseyside","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Eastern Scotland","AA/AO","AA","60","[c]","20830","20810"
"Leaver CS","2021","Scottish Government","Eastern Scotland","AA/AO","AO","100","[c]","23400","22820"
"Leaver CS","2021","Scottish Government","Eastern Scotland","EO","EO","125","[c]","30280","29350"
"Leaver CS","2021","Scottish Government","Eastern Scotland","G6/G7","G6","40","[c]","70890","73810"
"Leaver CS","2021","Scottish Government","Eastern Scotland","G6/G7","G7","40","[c]","57120","56800"
"Leaver CS","2021","Scottish Government","Eastern Scotland","SCS level","SCS level","15","[c]","98110","91360"
"Leaver CS","2021","Scottish Government","Eastern Scotland","SEO/HEO","HEO","80","[c]","35200","35110"
"Leaver CS","2021","Scottish Government","Eastern Scotland","SEO/HEO","SEO","75","[c]","44840","45190"
"Leaver CS","2021","Scottish Government","Highlands and Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Highlands and Islands","AA/AO","AO","25","[c]","23750","22920"
"Leaver CS","2021","Scottish Government","Highlands and Islands","EO","EO","15","[c]","30280","30160"
"Leaver CS","2021","Scottish Government","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Highlands and Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Highlands and Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","North Eastern Scotland","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","North Eastern Scotland","AA/AO","AO","20","[c]","23170","22220"
"Leaver CS","2021","Scottish Government","North Eastern Scotland","EO","EO","10","[c]","29600","29040"
"Leaver CS","2021","Scottish Government","North Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","North Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","North Eastern Scotland","SEO/HEO","HEO","10","[c]","33640","33620"
"Leaver CS","2021","Scottish Government","North Eastern Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Southern Scotland","AA/AO","AA","20","[c]","20870","20440"
"Leaver CS","2021","Scottish Government","Southern Scotland","AA/AO","AO","20","[c]","24050","22870"
"Leaver CS","2021","Scottish Government","Southern Scotland","EO","EO","20","[c]","28970","29190"
"Leaver CS","2021","Scottish Government","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Southern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Southern Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Southern Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","West Central Scotland","AA/AO","AA","40","[c]","20690","20440"
"Leaver CS","2021","Scottish Government","West Central Scotland","AA/AO","AO","60","[c]","23000","22320"
"Leaver CS","2021","Scottish Government","West Central Scotland","EO","EO","50","[c]","31650","33650"
"Leaver CS","2021","Scottish Government","West Central Scotland","G6/G7","G6","15","[c]","72200","73940"
"Leaver CS","2021","Scottish Government","West Central Scotland","G6/G7","G7","10","[c]","57410","60220"
"Leaver CS","2021","Scottish Government","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","West Central Scotland","SEO/HEO","HEO","25","[c]","34810","34150"
"Leaver CS","2021","Scottish Government","West Central Scotland","SEO/HEO","SEO","25","[c]","44500","46600"
"Leaver CS","2021","The National Archives","Outer London - West and North West","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Outer London - West and North West","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Outer London - West and North West","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Outer London - West and North West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Outer London - West and North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Outer London - West and North West","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Inner London - West","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Inner London - West","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Inner London - West","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Inner London - West","SEO/HEO","SEO","10","[c]","36500","36500"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","AA/AO","AO","50","[c]","19170","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","EO","EO","10","[c]","23540","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","G6/G7","G7","20","[c]","52300","50090"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","SEO/HEO","HEO","20","[c]","30510","30130"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","SEO/HEO","SEO","20","[c]","37820","37020"
"Leaver CS","2021","United Kingdom Statistics Authority","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AA/AO","AA","35","[c]","19210","18320"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AA/AO","AO","70","[c]","19610","19170"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","EO","EO","15","[c]","23900","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SEO/HEO","HEO","20","[c]","30070","29540"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SEO/HEO","SEO","15","[c]","37020","36960"
"Leaver CS","2021","United Kingdom Statistics Authority","Inner London - West","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","East Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","SEO/HEO","HEO","10","[c]","38500","38000"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","East Wales","AA/AO","AO","20","[c]","22710","23250"
"Leaver CS","2021","Welsh Government","East Wales","EO","EO","10","[c]","28150","28850"
"Leaver CS","2021","Welsh Government","East Wales","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","East Wales","G6/G7","G7","15","[c]","58860","60830"
"Leaver CS","2021","Welsh Government","East Wales","SCS level","SCS level","10","[c]","89690","78460"
"Leaver CS","2021","Welsh Government","East Wales","SEO/HEO","HEO","15","[c]","36600","37410"
"Leaver CS","2021","Welsh Government","East Wales","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","West Wales and The Valleys","AA/AO","AO","10","[c]","22510","23540"
"Leaver CS","2021","Welsh Government","West Wales and The Valleys","EO","EO","10","[c]","28580","28850"
"Leaver CS","2021","Welsh Government","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","West Wales and The Valleys","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","West Wales and The Valleys","SEO/HEO","HEO","20","[c]","36270","37410"
"Leaver CS","2021","Welsh Government","West Wales and The Valleys","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Bedfordshire and Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Devon","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Inner London - West","AA/AO","AO","10","[c]","23410","23520"
"Leaver Dept.","2021","Attorney General's Departments","Inner London - West","EO","EO","25","[c]","27400","27350"
"Leaver Dept.","2021","Attorney General's Departments","Inner London - West","G6/G7","G6","25","[c]","67000","65630"
"Leaver Dept.","2021","Attorney General's Departments","Inner London - West","G6/G7","G7","40","[c]","52810","51330"
"Leaver Dept.","2021","Attorney General's Departments","Inner London - West","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Inner London - West","SEO/HEO","HEO","25","[c]","32850","31560"
"Leaver Dept.","2021","Attorney General's Departments","Inner London - West","SEO/HEO","SEO","10","[c]","39450","38290"
"Leaver Dept.","2021","Attorney General's Departments","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Northumberland and Tyne and Wear","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Northumberland and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Northumberland and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outer London - South","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","West Wales and The Valleys","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","West Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East Anglia","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Greater Manchester","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Inner London - East","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Inner London - East","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Inner London - East","G6/G7","G7","15","[c]","56940","54700"
"Leaver Dept.","2021","Cabinet Office","Inner London - East","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Inner London - East","SEO/HEO","HEO","15","[c]","33310","34550"
"Leaver Dept.","2021","Cabinet Office","Inner London - East","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Inner London - West","AA/AO","AO","15","[c]","23260","22650"
"Leaver Dept.","2021","Cabinet Office","Inner London - West","EO","EO","90","[c]","27470","27500"
"Leaver Dept.","2021","Cabinet Office","Inner London - West","G6/G7","G6","45","[c]","65960","65960"
"Leaver Dept.","2021","Cabinet Office","Inner London - West","G6/G7","G7","180","[c]","55250","54700"
"Leaver Dept.","2021","Cabinet Office","Inner London - West","SCS level","SCS level","45","[c]","85060","77890"
"Leaver Dept.","2021","Cabinet Office","Inner London - West","SEO/HEO","HEO","195","[c]","34420","34550"
"Leaver Dept.","2021","Cabinet Office","Inner London - West","SEO/HEO","SEO","35","[c]","41170","40600"
"Leaver Dept.","2021","Cabinet Office","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North Yorkshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Northumberland and Tyne and Wear","AA/AO","AO","25","[c]","20350","20800"
"Leaver Dept.","2021","Cabinet Office","Northumberland and Tyne and Wear","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Northumberland and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Northumberland and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Northumberland and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","EO","EO","15","[c]","26940","26760"
"Leaver Dept.","2021","Cabinet Office","Unknown","G6/G7","G6","15","[c]","64350","64170"
"Leaver Dept.","2021","Cabinet Office","Unknown","G6/G7","G7","35","[c]","55340","54700"
"Leaver Dept.","2021","Cabinet Office","Unknown","SCS level","SCS level","10","[c]","83490","74670"
"Leaver Dept.","2021","Cabinet Office","Unknown","SEO/HEO","HEO","540","[c]","31510","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","SEO/HEO","SEO","10","[c]","41030","40600"
"Leaver Dept.","2021","Cabinet Office","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Anglia","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
