"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury (excl. agencies)","Inner London - West","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office (incl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office (incl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office (incl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office (incl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal Aid Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Maritime and Coastguard Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Met Office","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Inner London - East","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Infrastructure Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Records of Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of the Public Guardian","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Inner London - East","London","40","[c]","43690","39410"
"New entrant CS","2021","Undeclared","Public Health England","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Outer London - West and North West","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","West Midlands","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Security Scotland","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Intellectual Property Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinary Medicines Directorate","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","East Wales","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","30","[c]","43050","28000"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Inner London - East","London","85","[c]","46440","34550"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Inner London - West","London","570","[c]","42140","28000"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Outer London - South","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","Unknown","145","[c]","37710","28000"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","West Midlands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Merseyside","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","East Wales","Outside London","30","[c]","33610","32640"
"New entrant CS","2021","Unknown","Companies House","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","East Anglia","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Inner London - West","London","45","[c]","30630","24590"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Merseyside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","West Midlands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","120","[c]","28550","26750"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Southern Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","125","[c]","38330","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Inner London - West","London","40","[c]","42180","34020"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Greater Manchester","Outside London","50","[c]","39210","36500"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Inner London - West","London","100","[c]","35750","32940"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","South Yorkshire","Outside London","35","[c]","31370","29360"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","West Midlands","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Outside London","5","[c]","[c]","[c]"
