"Status","Year","Age","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Department for International Trade","Inner London - West","SEO/HEO","10","[c]","37520","37980"
"Leaver Dept.","2021","40-49","Department for International Trade","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Transport (excl. agencies)","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Transport (excl. agencies)","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Transport (excl. agencies)","Inner London - West","SEO/HEO","15","[c]","40320","42470"
"Leaver Dept.","2021","40-49","Department for Transport (excl. agencies)","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Devon","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Greater Manchester","EO","15","[c]","27480","27570"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Lancashire","EO","15","[c]","27400","27570"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Merseyside","EO","10","[c]","27570","27570"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","10","[c]","20770","21010"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","EO","15","[c]","27520","27570"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","10","[c]","34840","33990"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","South Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Central Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Central Scotland","EO","20","[c]","27530","27570"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Yorkshire","EO","10","[c]","27500","27570"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions (excl. agencies)","West Yorkshire","SEO/HEO","10","[c]","35020","34800"
"Leaver Dept.","2021","40-49","Department of Health and Social Care (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department of Health and Social Care (excl. agencies)","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department of Health and Social Care (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department of Health and Social Care (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department of Health and Social Care (excl. agencies)","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department of Health and Social Care (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Licensing Agency","West Wales and The Valleys","AA/AO","10","[c]","20670","21170"
"Leaver Dept.","2021","40-49","Driver and Vehicle Licensing Agency","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Licensing Agency","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Licensing Agency","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Driver and Vehicle Standards Agency","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Education and Skills Funding Agency","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Education and Skills Funding Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign and Commonwealth Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Forestry and Land Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Actuary's Department","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Internal Audit Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Legal Department","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Legal Department","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Legal Department","Inner London - West","G6/G7","15","[c]","59760","59460"
"Leaver Dept.","2021","40-49","Government Legal Department","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Legal Department","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Government Legal Department","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Health and Safety Executive","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Courts and Tribunals Service","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
