"Status","Year","Function_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","London","London","Female","985","[c]","37360","30850"
"Leaver CS","2021","No function","London","London","Male","860","[c]","43890","34830"
"Leaver CS","2021","No function","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North East (England)","Outside London","Female","175","[c]","26730","21590"
"Leaver CS","2021","No function","North East (England)","Outside London","Male","185","[c]","26700","22350"
"Leaver CS","2021","No function","North West (England)","Outside London","Female","470","[c]","29420","22350"
"Leaver CS","2021","No function","North West (England)","Outside London","Male","420","[c]","31390","25880"
"Leaver CS","2021","No function","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scotland","Outside London","Female","170","[c]","26330","23450"
"Leaver CS","2021","No function","Scotland","Outside London","Male","225","[c]","34360","33650"
"Leaver CS","2021","No function","South East (England)","Outside London","Female","555","[c]","26190","21910"
"Leaver CS","2021","No function","South East (England)","Outside London","Male","600","[c]","28580","24370"
"Leaver CS","2021","No function","South West (England)","Outside London","Female","380","[c]","29850","23370"
"Leaver CS","2021","No function","South West (England)","Outside London","Male","430","[c]","33330","28660"
"Leaver CS","2021","No function","Unknown","Unknown","Female","35","[c]","31250","28000"
"Leaver CS","2021","No function","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wales","Outside London","Female","370","[c]","23820","21590"
"Leaver CS","2021","No function","Wales","Outside London","Male","340","[c]","25750","21590"
"Leaver CS","2021","No function","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands (England)","Outside London","Female","410","[c]","27000","21050"
"Leaver CS","2021","No function","West Midlands (England)","Outside London","Male","340","[c]","32260","21850"
"Leaver CS","2021","No function","Yorkshire and The Humber","Outside London","Female","355","[c]","27720","21590"
"Leaver CS","2021","No function","Yorkshire and The Humber","Outside London","Male","370","[c]","32960","26300"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","London","Female","50","[c]","43770","37480"
"Leaver CS","2021","Project Delivery","London","London","Male","60","[c]","56540","54600"
"Leaver CS","2021","Project Delivery","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Outside London","Male","35","[c]","28680","26830"
"Leaver CS","2021","Project Delivery","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Outside London","Male","50","[c]","33620","32580"
"Leaver CS","2021","Project Delivery","South East (England)","Outside London","Female","50","[c]","32040","29300"
"Leaver CS","2021","Project Delivery","South East (England)","Outside London","Male","55","[c]","34780","33300"
"Leaver CS","2021","Project Delivery","South West (England)","Outside London","Female","130","[c]","33290","30680"
"Leaver CS","2021","Project Delivery","South West (England)","Outside London","Male","270","[c]","38840","37320"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Outside London","Female","30","[c]","25000","23670"
"Leaver CS","2021","Property","East Midlands (England)","Outside London","Male","30","[c]","27770","25500"
"Leaver CS","2021","Property","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","London","Male","55","[c]","39510","33610"
"Leaver CS","2021","Property","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Outside London","Male","65","[c]","29090","28120"
"Leaver CS","2021","Property","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Outside London","Male","40","[c]","36040","36280"
"Leaver CS","2021","Property","South West (England)","Outside London","Female","40","[c]","29100","25750"
"Leaver CS","2021","Property","South West (England)","Outside London","Male","50","[c]","32250","32430"
"Leaver CS","2021","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","Outside London","Male","55","[c]","32590","38120"
"Leaver CS","2021","Security","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","South East (England)","Outside London","Male","100","[c]","31080","28750"
"Leaver CS","2021","Security","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West (England)","Outside London","Male","55","[c]","26740","20210"
"Leaver CS","2021","Security","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Outside London","Female","455","[c]","26140","25080"
"Leaver CS","2021","Unknown","East Midlands (England)","Outside London","Male","310","[c]","28300","27570"
"Leaver CS","2021","Unknown","East of England","Outside London","Female","475","[c]","26050","25110"
"Leaver CS","2021","Unknown","East of England","Outside London","Male","335","[c]","27540","26890"
"Leaver CS","2021","Unknown","East of England","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","Female","1170","[c]","35690","31060"
"Leaver CS","2021","Unknown","London","London","Male","1050","[c]","39250","31360"
"Leaver CS","2021","Unknown","London","London","Unknown","75","[c]","48570","40850"
"Leaver CS","2021","Unknown","North East (England)","Outside London","Female","780","[c]","24980","21010"
"Leaver CS","2021","Unknown","North East (England)","Outside London","Male","450","[c]","26960","21010"
"Leaver CS","2021","Unknown","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Outside London","Female","970","[c]","25560","21430"
"Leaver CS","2021","Unknown","North West (England)","Outside London","Male","665","[c]","27220","24890"
"Leaver CS","2021","Unknown","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Outside London","Female","105","[c]","27160","22330"
"Leaver CS","2021","Unknown","Northern Ireland","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Overseas","Female","65","[c]","37700","36960"
"Leaver CS","2021","Unknown","Overseas","Overseas","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Outside London","Female","880","[c]","31370","26890"
"Leaver CS","2021","Unknown","Scotland","Outside London","Male","635","[c]","34330","27570"
"Leaver CS","2021","Unknown","South East (England)","Outside London","Female","535","[c]","26510","25000"
"Leaver CS","2021","Unknown","South East (England)","Outside London","Male","470","[c]","29840","27570"
"Leaver CS","2021","Unknown","South West (England)","Outside London","Female","430","[c]","25900","21580"
"Leaver CS","2021","Unknown","South West (England)","Outside London","Male","390","[c]","30170","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","265","[c]","28680","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","290","[c]","34740","32080"
"Leaver CS","2021","Unknown","Wales","Outside London","Female","575","[c]","29520","26240"
"Leaver CS","2021","Unknown","Wales","Outside London","Male","430","[c]","32330","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","Female","570","[c]","27530","26890"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","Male","345","[c]","28260","26120"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Female","850","[c]","27980","26890"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Male","555","[c]","30420","26930"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","London","Female","100","[c]","42420","35650"
"Leaver Dept.","2021","Analysis","London","London","Male","105","[c]","42030","37570"
"Leaver Dept.","2021","Analysis","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","London","Female","95","[c]","41850","38540"
"Leaver Dept.","2021","Communications","London","London","Male","65","[c]","44510","39800"
"Leaver Dept.","2021","Communications","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","London","London","Female","65","[c]","48540","44650"
"Leaver Dept.","2021","Digital, Data & Technology","London","London","Male","65","[c]","51350","51600"
"Leaver Dept.","2021","Digital, Data & Technology","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","London","Female","50","[c]","51000","51610"
"Leaver Dept.","2021","Finance","London","London","Male","50","[c]","50300","45200"
"Leaver Dept.","2021","Finance","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","London","Female","140","[c]","42220","34560"
"Leaver Dept.","2021","Human Resources","London","London","Male","75","[c]","44550","38540"
