"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","EO","Female","40","[c]","26770","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AA","Female","50","[c]","19520","20080"
"New entrant CS","2021","Unknown","East Midlands (England)","AA","Male","35","[c]","19580","20600"
"New entrant CS","2021","Unknown","East Midlands (England)","AO","Female","190","[c]","20570","20140"
"New entrant CS","2021","Unknown","East Midlands (England)","AO","Male","145","[c]","21290","21010"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","Female","130","[c]","26170","25560"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","Male","115","[c]","26490","25560"
"New entrant CS","2021","Unknown","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","HEO","Female","30","[c]","30740","31020"
"New entrant CS","2021","Unknown","East Midlands (England)","HEO","Male","40","[c]","32760","31810"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AA","Female","45","[c]","20030","20600"
"New entrant CS","2021","Unknown","East of England","AA","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AO","Female","180","[c]","21820","21430"
"New entrant CS","2021","Unknown","East of England","AO","Male","145","[c]","23480","22350"
"New entrant CS","2021","Unknown","East of England","EO","Female","110","[c]","27290","27570"
"New entrant CS","2021","Unknown","East of England","EO","Male","95","[c]","26900","26780"
"New entrant CS","2021","Unknown","East of England","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","HEO","Female","35","[c]","33330","31920"
"New entrant CS","2021","Unknown","East of England","HEO","Male","35","[c]","32240","31810"
"New entrant CS","2021","Unknown","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Unknown","Female","50","[c]","21400","22920"
"New entrant CS","2021","Unknown","East of England","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA","Female","85","[c]","20870","19060"
"New entrant CS","2021","Unknown","London","AA","Male","70","[c]","20640","19060"
"New entrant CS","2021","Unknown","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AO","Female","535","[c]","23800","22680"
"New entrant CS","2021","Unknown","London","AO","Male","405","[c]","25160","24220"
"New entrant CS","2021","Unknown","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","EO","Female","900","[c]","28970","28650"
"New entrant CS","2021","Unknown","London","EO","Male","540","[c]","29180","28650"
"New entrant CS","2021","Unknown","London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6","Female","85","[c]","70990","66390"
"New entrant CS","2021","Unknown","London","G6","Male","95","[c]","71740","68410"
"New entrant CS","2021","Unknown","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G7","Female","295","[c]","55290","54350"
"New entrant CS","2021","Unknown","London","G7","Male","315","[c]","56460","55000"
"New entrant CS","2021","Unknown","London","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","HEO","Female","885","[c]","32460","32790"
"New entrant CS","2021","Unknown","London","HEO","Male","675","[c]","33250","32790"
"New entrant CS","2021","Unknown","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","Female","90","[c]","84850","74000"
"New entrant CS","2021","Unknown","London","SCS level","Male","105","[c]","90740","74000"
"New entrant CS","2021","Unknown","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SEO","Female","315","[c]","41320","40650"
"New entrant CS","2021","Unknown","London","SEO","Male","250","[c]","41540","40650"
"New entrant CS","2021","Unknown","London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Female","60","[c]","25810","26810"
"New entrant CS","2021","Unknown","London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","AO","Female","350","[c]","20600","20140"
"New entrant CS","2021","Unknown","North East (England)","AO","Male","280","[c]","20690","20140"
"New entrant CS","2021","Unknown","North East (England)","EO","Female","165","[c]","25980","25560"
"New entrant CS","2021","Unknown","North East (England)","EO","Male","175","[c]","25820","25560"
"New entrant CS","2021","Unknown","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","HEO","Female","40","[c]","31250","31810"
"New entrant CS","2021","Unknown","North East (England)","HEO","Male","45","[c]","31700","31810"
"New entrant CS","2021","Unknown","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","AA","Female","60","[c]","18870","19560"
"New entrant CS","2021","Unknown","North West (England)","AA","Male","50","[c]","18510","16840"
"New entrant CS","2021","Unknown","North West (England)","AO","Female","535","[c]","20820","20140"
