"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bristol, City of","20","15","37160","35900"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon CC","15","10","30290","27850"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Dorset CC","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Somerset","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Solihull","10","10","27270","25100"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Staffordshire CC","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","10","10","38580","36970"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Sheffield","10","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","25","25","38820","36970"
"In post","2021","Property","Department for International Trade","London","Westminster","5","5","[c]","[c]"
"In post","2021","Property","Department for International Trade","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","London","Westminster","15","15","50920","49560"
"In post","2021","Property","Department for Transport (excl. agencies)","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","London","Westminster","5","5","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Leeds","15","10","41170","36820"
"In post","2021","Property","Driver and Vehicle Licensing Agency","Wales","Swansea","55","50","30360","30540"
"In post","2021","Property","Driver and Vehicle Standards Agency","East Midlands (England)","Nottingham","20","20","33030","31210"
"In post","2021","Property","Driver and Vehicle Standards Agency","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","20","20","33400","31500"
"In post","2021","Property","Driver and Vehicle Standards Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Wales","Swansea","10","10","23290","21590"
"In post","2021","Property","Education and Skills Funding Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Property","ESTYN","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Property","FCDO Services","London","Westminster","65","65","46680","45040"
"In post","2021","Property","FCDO Services","Overseas","Overseas","130","130","40280","39410"
"In post","2021","Property","FCDO Services","South East (England)","Milton Keynes","180","180","35870","34080"
"In post","2021","Property","Food Standards Agency","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Property","Food Standards Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","London","Westminster","70","70","54870","54370"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Property","Forestry and Land Scotland","Scotland","Aberdeen City and Aberdeenshire","60","60","30300","28630"
"In post","2021","Property","Forestry and Land Scotland","Scotland","Caithness and Sutherland and Ross and Cromarty","50","45","29520","28630"
"In post","2021","Property","Forestry and Land Scotland","Scotland","City of Edinburgh","20","20","40860","38450"
"In post","2021","Property","Forestry and Land Scotland","Scotland","Dumfries and Galloway","150","145","29780","26530"
"In post","2021","Property","Forestry and Land Scotland","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","10","10","26360","26530"
"In post","2021","Property","Forestry and Land Scotland","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","95","90","30300","28120"
"In post","2021","Property","Forestry and Land Scotland","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","140","135","29320","28120"
"In post","2021","Property","Forestry and Land Scotland","Scotland","Perth and Kinross and Stirling","105","100","29370","26530"
"In post","2021","Property","Forestry and Land Scotland","Scotland","Scottish Borders","20","20","32170","31060"
"In post","2021","Property","Forestry and Land Scotland","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Forestry and Land Scotland","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Forestry and Land Scotland","Scotland","West Lothian","60","55","31410","28630"
"In post","2021","Property","Government Property Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","London","Westminster","15","15","55710","52200"
"In post","2021","Property","Government Property Agency","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Property","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","West Midlands (England)","Birmingham","5","5","[c]","[c]"
"In post","2021","Property","Government Property Agency","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2021","Property","Government Property Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","North West (England)","Sefton","10","5","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","London","Westminster","25","25","50890","36800"
"In post","2021","Property","HM Courts and Tribunals Service","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
