"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Animal and Plant Health Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","London","10","[c]","54470","57450"
"Leaver Dept.","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Companies House","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Criminal Injuries Compensation Authority","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Crown Commercial Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Crown Commercial Service","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Commercial","South West (England)","30","[c]","31960","29630"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Finance","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Other","South West (England)","35","[c]","29830","27060"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Project Delivery","South West (England)","80","[c]","35780","31950"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Science and Engineering","South West (England)","25","[c]","31160","29890"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","20","[c]","51570","53000"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Forestry and Land Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Government Actuary's Department","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Government Legal Department","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Insolvency Service","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Insolvency Service","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Insolvency Service","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","London","25","[c]","55850","58240"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","20","[c]","43990","40580"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Planning Inspectorate","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Queen Elizabeth II Centre","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Rural Payments Agency","Project Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Rural Payments Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Rural Payments Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scottish Forestry","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Submarine Delivery Agency","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Export Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Intellectual Property Office","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Space Agency","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","United Kingdom Statistics Authority","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","United Kingdom Statistics Authority","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Valuation Office Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wilton Park","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Digital, Culture, Media and Sport","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for International Development","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Licensing Agency","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Standards Agency","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Standards Agency","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Forestry and Land Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scottish Forestry","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","United Kingdom Statistics Authority","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Operational Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Operational Delivery","South West (England)","15","[c]","20920","21100"
"Leaver Dept.","2021","Property","Valuation Office Agency","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Unknown","London","15","[c]","39790","34550"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Unknown","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","15","[c]","29950","32430"
"Leaver Dept.","2021","Security","Defence Science and Technology Laboratory","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Driver and Vehicle Licensing Agency","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","HM Prison and Probation Service","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","HM Prison and Probation Service","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","HM Prison and Probation Service","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland Office","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Serious Fraud Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","UK Hydrographic Office","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","United Kingdom Statistics Authority","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Unknown","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Crown Commercial Service","Unknown","North West (England)","[c]","[c]","[c]","[c]"
