"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","45","40","50660","49740"
"In post","2021","Legal","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Belfast","Outside London","30","30","32690","31810"
"In post","2021","Legal","Berkshire","Outside London","160","150","44880","41790"
"In post","2021","Legal","Bexley and Greenwich","London","15","15","35240","24590"
"In post","2021","Legal","Birmingham","Outside London","615","575","38920","33310"
"In post","2021","Legal","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Bournemouth and Poole","Outside London","10","10","39060","40390"
"In post","2021","Legal","Bradford","Outside London","20","20","30770","25560"
"In post","2021","Legal","Brent","London","20","15","45440","48350"
"In post","2021","Legal","Bridgend and Neath Port Talbot","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Brighton and Hove","Outside London","120","110","43280","40290"
"In post","2021","Legal","Bristol, City of","Outside London","230","220","41820","38690"
"In post","2021","Legal","Bromley","London","15","15","42850","45650"
"In post","2021","Legal","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Caithness and Sutherland and Ross and Cromarty","Outside London","10","5","27240","22820"
"In post","2021","Legal","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Cambridgeshire CC","Outside London","15","10","38810","39430"
"In post","2021","Legal","Camden and City of London","London","75","70","55840","57170"
"In post","2021","Legal","Cardiff and Vale of Glamorgan","Outside London","280","265","40560","38630"
"In post","2021","Legal","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Central Valleys","Outside London","15","15","37320","38000"
"In post","2021","Legal","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","City of Edinburgh","Outside London","900","850","34010","29350"
"In post","2021","Legal","Clackmannanshire and Fife","Outside London","90","75","30660","22820"
"In post","2021","Legal","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Cornwall and Isles of Scilly","Outside London","35","30","37180","34480"
"In post","2021","Legal","Coventry","Outside London","40","40","53480","56660"
"In post","2021","Legal","Croydon","London","140","130","45970","37730"
"In post","2021","Legal","Darlington","Outside London","30","30","43650","47100"
"In post","2021","Legal","Derby","Outside London","10","10","38940","40650"
"In post","2021","Legal","Devon CC","Outside London","110","105","40700","39030"
"In post","2021","Legal","Dorset CC","Outside London","10","10","51440","60520"
"In post","2021","Legal","Dudley","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Dumfries and Galloway","Outside London","30","25","31300","22820"
"In post","2021","Legal","Durham CC","Outside London","35","30","44940","43460"
"In post","2021","Legal","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Ayrshire and North Ayrshire mainland","Outside London","55","50","31860","29350"
"In post","2021","Legal","East Cumbria","Outside London","40","35","36020","31460"
"In post","2021","Legal","East Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","35","35","29500","26550"
"In post","2021","Legal","East Kent","Outside London","130","125","39490","30840"
"In post","2021","Legal","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Essex Thames Gateway","Outside London","15","10","36680","35800"
"In post","2021","Legal","Falkirk","Outside London","60","50","32450","22820"
"In post","2021","Legal","Flintshire and Wrexham","Outside London","75","70","41790","40030"
"In post","2021","Legal","Glasgow City","Outside London","410","375","39940","33550"
"In post","2021","Legal","Gloucestershire","Outside London","60","55","42400","38070"
"In post","2021","Legal","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Greater Manchester South West","Outside London","120","115","42020","38630"
"In post","2021","Legal","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hackney and Newham","London","125","120","52780","54450"
"In post","2021","Legal","Haringey and Islington","London","30","30","42140","38640"
"In post","2021","Legal","Harrow and Hillingdon","London","30","30","44000","34370"
"In post","2021","Legal","Heart of Essex","Outside London","195","180","40890","35020"
"In post","2021","Legal","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Hertfordshire","Outside London","185","165","42610","40000"
"In post","2021","Legal","Hounslow and Richmond upon Thames","London","15","15","36550","24590"
"In post","2021","Legal","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","130","110","36020","29940"
"In post","2021","Legal","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","70","65","35190","29350"
"In post","2021","Legal","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Kingston upon Hull, City of","Outside London","90","80","40960","38130"
"In post","2021","Legal","Lambeth","London","45","45","56250","59160"
"In post","2021","Legal","Leeds","Outside London","510","470","40910","38000"
"In post","2021","Legal","Leicester","Outside London","165","150","39700","39710"
"In post","2021","Legal","Lewisham and Southwark","London","25","25","36120","27050"
"In post","2021","Legal","Lincolnshire","Outside London","20","15","42370","43160"
"In post","2021","Legal","Liverpool","Outside London","350","330","37750","32540"
"In post","2021","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","20","15","26050","22820"
"In post","2021","Legal","Luton","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","Manchester","Outside London","505","460","40870","38000"
"In post","2021","Legal","Medway","Outside London","10","10","42340","40720"
"In post","2021","Legal","Merton, Kingston upon Thames and Sutton","London","20","20","37300","31560"
"In post","2021","Legal","Mid Kent","Outside London","10","10","38130","40860"
"In post","2021","Legal","Mid Lancashire","Outside London","300","275","36900","31810"
"In post","2021","Legal","Milton Keynes","Outside London","50","35","48980","53630"
"In post","2021","Legal","Monmouthshire and Newport","Outside London","45","40","46330","41900"
"In post","2021","Legal","Na h-Eileanan Siar","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","North Lanarkshire","Outside London","75","65","40700","35230"
"In post","2021","Legal","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Norwich and East Norfolk","Outside London","85","75","35380","28430"
"In post","2021","Legal","Nottingham","Outside London","390","355","36440","31000"
"In post","2021","Legal","Orkney Islands","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Overseas","Overseas","15","15","64020","70740"
"In post","2021","Legal","Oxfordshire","Outside London","10","10","41400","43850"
"In post","2021","Legal","Perth and Kinross and Stirling","Outside London","50","45","34990","29940"
"In post","2021","Legal","Peterborough","Outside London","25","25","47820","48830"
"In post","2021","Legal","Plymouth","Outside London","20","20","46860","43460"
"In post","2021","Legal","Portsmouth","Outside London","150","140","38750","32100"
"In post","2021","Legal","Redbridge and Waltham Forest","London","20","20","34780","28600"
"In post","2021","Legal","Scottish Borders","Outside London","15","15","27710","22820"
"In post","2021","Legal","Sefton","Outside London","35","30","47120","51070"
"In post","2021","Legal","Sheffield","Outside London","165","150","35580","28430"
"In post","2021","Legal","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Somerset","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","South Ayrshire","Outside London","30","30","28820","22820"
"In post","2021","Legal","South Hampshire","Outside London","140","130","46150","50520"
"In post","2021","Legal","South Lanarkshire","Outside London","130","115","38820","33550"
"In post","2021","Legal","South Teesside","Outside London","115","100","38900","38000"
"In post","2021","Legal","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","Southampton","Outside London","15","10","41390","45100"
"In post","2021","Legal","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Staffordshire CC","Outside London","20","20","40970","43460"
"In post","2021","Legal","Stoke-on-Trent","Outside London","60","55","41680","48080"
"In post","2021","Legal","Suffolk","Outside London","45","40","39250","35800"
"In post","2021","Legal","Sunderland","Outside London","45","45","34370","31810"
"In post","2021","Legal","Swansea","Outside London","105","95","43170","43160"
"In post","2021","Legal","Swindon","Outside London","10","5","[c]","[c]"
"In post","2021","Legal","Telford and Wrekin","Outside London","15","10","48750","53140"
"In post","2021","Legal","Tower Hamlets","London","255","245","64340","62420"
"In post","2021","Legal","Tyneside","Outside London","265","240","37890","32480"
"In post","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wakefield","Outside London","25","25","35720","25480"
"In post","2021","Legal","Walsall","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","Wandsworth","London","10","5","[c]","[c]"
"In post","2021","Legal","Warrington","Outside London","35","35","45030","39930"
"In post","2021","Legal","Warwickshire","Outside London","10","5","[c]","[c]"
"In post","2021","Legal","West Cumbria","Outside London","10","5","[c]","[c]"
"In post","2021","Legal","West Lothian","Outside London","35","30","29690","22820"
"In post","2021","Legal","West Northamptonshire","Outside London","25","20","43740","44730"
"In post","2021","Legal","West Surrey","Outside London","65","60","41850","40000"
"In post","2021","Legal","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","West Sussex (South West)","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","Westminster","London","4545","4260","52220","51830"
"In post","2021","Legal","Wiltshire","Outside London","30","30","47880","40580"
"In post","2021","Legal","Wirral","Outside London","30","25","44710","36200"
"In post","2021","Legal","Wolverhampton","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","Worcestershire","Outside London","10","10","42620","43460"
"In post","2021","Legal","York","Outside London","230","210","50230","55610"
