"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Revenue and Customs","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Revenue and Customs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Revenue and Customs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Outside London","AO","35","[c]","21180","21130"
"Leaver CS","2021","Human Resources","Ministry of Defence","Outside London","EO","15","[c]","23450","26670"
"Leaver CS","2021","Human Resources","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Outside London","HEO","10","[c]","33230","33290"
"Leaver CS","2021","Human Resources","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office for Standards in Education","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other Cabinet Office Agencies","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other Cabinet Office Agencies","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Department for Transport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Justice","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","London","AO","20","[c]","22940","23520"
"Leaver CS","2021","Legal","Attorney General's Departments","London","EO","20","[c]","27390","26970"
"Leaver CS","2021","Legal","Attorney General's Departments","London","G6","30","[c]","70570","71910"
"Leaver CS","2021","Legal","Attorney General's Departments","London","G7","65","[c]","54880","53070"
"Leaver CS","2021","Legal","Attorney General's Departments","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","London","SCS level","15","[c]","95440","85010"
"Leaver CS","2021","Legal","Attorney General's Departments","Outside London","AO","60","[c]","21870","21950"
"Leaver CS","2021","Legal","Attorney General's Departments","Outside London","EO","15","[c]","27740","28430"
"Leaver CS","2021","Legal","Attorney General's Departments","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Outside London","G7","100","[c]","56570","55610"
"Leaver CS","2021","Legal","Attorney General's Departments","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Foreign, Commonwealth and Development Office","London","G7","[c]","[c]","[c]","[c]"
