"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Cumbria","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","SEO/HEO","Undeclared","10","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","AA/AO","Heterosexual / straight","85","80","21070","21050"
"In post","2021","Animal and Plant Health Agency","Devon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","SEO/HEO","Heterosexual / straight","30","30","38900","37530"
"In post","2021","Animal and Plant Health Agency","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","SEO/HEO","Heterosexual / straight","30","30","35560","32160"
"In post","2021","Animal and Plant Health Agency","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","AA/AO","Heterosexual / straight","30","30","21050","21050"
"In post","2021","Animal and Plant Health Agency","East Wales","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","SEO/HEO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
