"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Wales Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","G7","Female","35","[c]","53270","51940"
"Leaver Dept.","2021","Attorney General's Departments","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","AO","Female","35","[c]","21710","20800"
"Leaver Dept.","2021","Cabinet Office","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","EO","Female","80","[c]","27210","27500"
"Leaver Dept.","2021","Cabinet Office","EO","Male","45","[c]","26980","27500"
"Leaver Dept.","2021","Cabinet Office","G6","Female","30","[c]","65470","64500"
"Leaver Dept.","2021","Cabinet Office","G6","Male","35","[c]","65960","65960"
"Leaver Dept.","2021","Cabinet Office","G7","Female","135","[c]","54780","54700"
"Leaver Dept.","2021","Cabinet Office","G7","Male","115","[c]","55630","54700"
"Leaver Dept.","2021","Cabinet Office","HEO","Female","435","[c]","32360","32000"
"Leaver Dept.","2021","Cabinet Office","HEO","Male","335","[c]","32270","32000"
"Leaver Dept.","2021","Cabinet Office","SCS level","Female","35","[c]","81450","76060"
"Leaver Dept.","2021","Cabinet Office","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","SEO","Female","35","[c]","40710","40600"
"Leaver Dept.","2021","Cabinet Office","SEO","Male","35","[c]","40520","40600"
"Leaver Dept.","2021","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","EO","Female","35","[c]","25360","24570"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","EO","Male","40","[c]","26210","26860"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","G6","Male","30","[c]","64720","64850"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","G7","Female","80","[c]","53490","53380"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","G7","Male","85","[c]","53440","53380"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","HEO","Female","80","[c]","32500","32830"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","HEO","Male","70","[c]","32410","33200"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SEO","Female","45","[c]","40180","40050"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","SEO","Male","60","[c]","40430","40050"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G7","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","G7","Female","40","[c]","54260","54230"
"Leaver Dept.","2021","Department for Education","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","HEO","Female","35","[c]","33420","33300"
"Leaver Dept.","2021","Department for Education","HEO","Male","35","[c]","33550","33300"
"Leaver Dept.","2021","Department for Education","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","SEO","Female","35","[c]","40950","40780"
"Leaver Dept.","2021","Department for Education","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AO","Female","35","[c]","21050","21050"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","EO","Female","40","[c]","28780","28170"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G7","Female","45","[c]","53070","53200"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","G7","Male","45","[c]","53450","53590"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","HEO","Female","95","[c]","33110","33120"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","HEO","Male","85","[c]","32960","33120"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SEO","Female","55","[c]","39670","38950"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","SEO","Male","40","[c]","39670","39400"
"Leaver Dept.","2021","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G7","Female","35","[c]","52080","51340"
"Leaver Dept.","2021","Department for International Trade","G7","Male","40","[c]","52610","51970"
"Leaver Dept.","2021","Department for International Trade","HEO","Female","35","[c]","31710","31180"
"Leaver Dept.","2021","Department for International Trade","HEO","Male","40","[c]","31810","31460"
"Leaver Dept.","2021","Department for International Trade","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO","Male","35","[c]","38880","38540"
"Leaver Dept.","2021","Department for Transport","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","AO","Female","45","[c]","21570","21590"
"Leaver Dept.","2021","Department for Transport","AO","Male","30","[c]","21970","21590"
"Leaver Dept.","2021","Department for Transport","EO","Female","30","[c]","27240","26430"
"Leaver Dept.","2021","Department for Transport","EO","Male","30","[c]","28630","29640"
"Leaver Dept.","2021","Department for Transport","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","G7","Male","30","[c]","55330","54240"
"Leaver Dept.","2021","Department for Transport","HEO","Female","45","[c]","33950","34700"
"Leaver Dept.","2021","Department for Transport","HEO","Male","60","[c]","34130","34700"
"Leaver Dept.","2021","Department for Transport","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","SEO","Female","35","[c]","42280","42470"
"Leaver Dept.","2021","Department for Transport","SEO","Male","35","[c]","42500","42470"
"Leaver Dept.","2021","Department for Work and Pensions","AO","Female","205","[c]","21170","21010"
"Leaver Dept.","2021","Department for Work and Pensions","AO","Male","135","[c]","21220","21010"
"Leaver Dept.","2021","Department for Work and Pensions","EO","Female","385","[c]","28040","27570"
"Leaver Dept.","2021","Department for Work and Pensions","EO","Male","265","[c]","28090","27570"
"Leaver Dept.","2021","Department for Work and Pensions","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","G7","Female","35","[c]","53660","53410"
"Leaver Dept.","2021","Department for Work and Pensions","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","HEO","Female","115","[c]","33100","31990"
"Leaver Dept.","2021","Department for Work and Pensions","HEO","Male","65","[c]","33140","31990"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","SEO","Female","60","[c]","37920","35900"
"Leaver Dept.","2021","Department for Work and Pensions","SEO","Male","45","[c]","38950","38730"
"Leaver Dept.","2021","Department of Health and Social Care","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G7","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","G7","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","HEO","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","HEO","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AO","Female","390","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","AO","Male","325","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","EO","Female","185","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","EO","Male","150","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G6","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G7","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","G7","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","HEO","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","HEO","Male","120","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SEO","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","SEO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","AO","Female","85","[c]","21720","21010"
"Leaver Dept.","2021","Home Office","AO","Male","70","[c]","22010","21010"
"Leaver Dept.","2021","Home Office","EO","Female","210","[c]","26370","25160"
"Leaver Dept.","2021","Home Office","EO","Male","135","[c]","26160","25130"
"Leaver Dept.","2021","Home Office","G6","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","G7","Female","70","[c]","56770","57460"
"Leaver Dept.","2021","Home Office","G7","Male","50","[c]","56310","56150"
"Leaver Dept.","2021","Home Office","HEO","Female","140","[c]","33270","33960"
"Leaver Dept.","2021","Home Office","HEO","Male","95","[c]","33770","33960"
"Leaver Dept.","2021","Home Office","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","SEO","Female","80","[c]","41830","41970"
"Leaver Dept.","2021","Home Office","SEO","Male","55","[c]","40840","40690"
"Leaver Dept.","2021","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","AO","Female","40","[c]","21650","20920"
"Leaver Dept.","2021","Ministry of Defence","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","EO","Female","85","[c]","25290","26670"
"Leaver Dept.","2021","Ministry of Defence","EO","Male","75","[c]","24660","25940"
"Leaver Dept.","2021","Ministry of Defence","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","G6","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","G7","Female","55","[c]","53300","54540"
"Leaver Dept.","2021","Ministry of Defence","G7","Male","60","[c]","52600","54060"
"Leaver Dept.","2021","Ministry of Defence","HEO","Female","120","[c]","30280","31480"
"Leaver Dept.","2021","Ministry of Defence","HEO","Male","130","[c]","30950","32240"
"Leaver Dept.","2021","Ministry of Defence","SCS level","Female","5","[c]","[c]","[c]"
