"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","London","Inner London - West","55","[c]","35870","33390"
"Leaver Dept.","2021","20-29","Economics","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","London","Inner London - West","30","[c]","40980","37280"
"Leaver Dept.","2021","20-29","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","London","Inner London - West","45","[c]","33430","31180"
"Leaver Dept.","2021","20-29","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","26420","26350"
"Leaver Dept.","2021","20-29","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","London","Inner London - West","45","[c]","37770","37410"
"Leaver Dept.","2021","20-29","International Trade","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Medicine","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","20570","18890"
"Leaver Dept.","2021","20-29","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","East of England","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","London","Inner London - East","35","[c]","33220","32050"
"Leaver Dept.","2021","20-29","Operational Delivery","London","Inner London - West","155","[c]","31250","30850"
"Leaver Dept.","2021","20-29","Operational Delivery","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","London","Outer London - South","15","[c]","27810","28670"
"Leaver Dept.","2021","20-29","Operational Delivery","London","Outer London - West and North West","15","[c]","27890","28640"
"Leaver Dept.","2021","20-29","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","10","[c]","22370","21170"
"Leaver Dept.","2021","20-29","Operational Delivery","North East (England)","Tees Valley and Durham","15","[c]","22340","21430"
"Leaver Dept.","2021","20-29","Operational Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","North West (England)","Greater Manchester","15","[c]","22360","21950"
"Leaver Dept.","2021","20-29","Operational Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","North West (England)","Merseyside","40","[c]","22910","21950"
"Leaver Dept.","2021","20-29","Operational Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Scotland","Eastern Scotland","10","[c]","23270","22820"
"Leaver Dept.","2021","20-29","Operational Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Scotland","West Central Scotland","15","[c]","21580","21100"
"Leaver Dept.","2021","20-29","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","South East (England)","Hampshire and Isle of Wight","20","[c]","22490","21230"
"Leaver Dept.","2021","20-29","Operational Delivery","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","South East (England)","Surrey, East and West Sussex","25","[c]","23190","24010"
"Leaver Dept.","2021","20-29","Operational Delivery","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","22050","20180"
"Leaver Dept.","2021","20-29","Operational Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Wales","East Wales","45","[c]","25540","21430"
"Leaver Dept.","2021","20-29","Operational Delivery","Wales","West Wales and The Valleys","20","[c]","21030","21590"
"Leaver Dept.","2021","20-29","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","15","[c]","19690","18880"
"Leaver Dept.","2021","20-29","Operational Delivery","West Midlands (England)","West Midlands","50","[c]","21370","19930"
"Leaver Dept.","2021","20-29","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Yorkshire and The Humber","West Yorkshire","30","[c]","21970","21010"
"Leaver Dept.","2021","20-29","Operational Research","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","London","Inner London - West","60","[c]","31280","28990"
"Leaver Dept.","2021","20-29","Other","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","23600","23010"
"Leaver Dept.","2021","20-29","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","London","Inner London - West","645","[c]","36890","33570"
"Leaver Dept.","2021","20-29","Policy","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","33900","34320"
"Leaver Dept.","2021","20-29","Policy","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","Wales","East Wales","10","[c]","[c]","[c]"
