"Status","Year","Disability","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Unknown","Scotland","West Central Scotland","80","70","32230","33650"
"In post","2021","Declared disabled","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South East (England)","Hampshire and Isle of Wight","50","45","27050","23280"
"In post","2021","Declared disabled","Unknown","South East (England)","Kent","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South East (England)","Surrey, East and West Sussex","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South West (England)","Devon","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South West (England)","Dorset and Somerset","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","36350","30750"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Wales","East Wales","40","35","30400","27920"
"In post","2021","Declared disabled","Unknown","Wales","West Wales and The Valleys","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","West Midlands","60","55","28640","27570"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","West Yorkshire","40","35","27140","21590"
"In post","2021","Declared disabled","White","East Midlands (England)","Derbyshire and Nottinghamshire","1285","1175","29600","27570"
"In post","2021","Declared disabled","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","535","485","27010","26670"
"In post","2021","Declared disabled","White","East Midlands (England)","Lincolnshire","350","325","27800","27570"
"In post","2021","Declared disabled","White","East of England","Bedfordshire and Hertfordshire","355","330","30900","29290"
"In post","2021","Declared disabled","White","East of England","East Anglia","1210","1110","29330","27570"
"In post","2021","Declared disabled","White","East of England","Essex","580","525","30370","29290"
"In post","2021","Declared disabled","White","London","Inner London - East","775","730","41810","36230"
"In post","2021","Declared disabled","White","London","Inner London - West","3460","3355","47120","41970"
"In post","2021","Declared disabled","White","London","Outer London - East and North East","245","225","29640","30780"
"In post","2021","Declared disabled","White","London","Outer London - South","580","540","37930","33800"
"In post","2021","Declared disabled","White","London","Outer London - West and North West","390","355","33020","31060"
"In post","2021","Declared disabled","White","North East (England)","Northumberland and Tyne and Wear","2110","1845","26780","25560"
"In post","2021","Declared disabled","White","North East (England)","Tees Valley and Durham","1015","895","27280","27380"
"In post","2021","Declared disabled","White","North West (England)","Cheshire","365","330","28950","27570"
"In post","2021","Declared disabled","White","North West (England)","Cumbria","215","195","27510","25190"
"In post","2021","Declared disabled","White","North West (England)","Greater Manchester","1765","1620","29820","27570"
"In post","2021","Declared disabled","White","North West (England)","Lancashire","1710","1525","27220","27380"
"In post","2021","Declared disabled","White","North West (England)","Merseyside","2050","1820","27880","25560"
"In post","2021","Declared disabled","White","Northern Ireland","Northern Ireland","305","280","27280","25560"
"In post","2021","Declared disabled","White","Overseas","Overseas","170","170","49400","52430"
"In post","2021","Declared disabled","White","Scotland","Eastern Scotland","1685","1565","32750","27570"
"In post","2021","Declared disabled","White","Scotland","Highlands and Islands","150","140","27420","27570"
"In post","2021","Declared disabled","White","Scotland","North Eastern Scotland","110","105","32810","27570"
"In post","2021","Declared disabled","White","Scotland","Southern Scotland","445","395","28820","26410"
"In post","2021","Declared disabled","White","Scotland","West Central Scotland","1570","1400","28200","26120"
"In post","2021","Declared disabled","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","805","760","31970","29290"
"In post","2021","Declared disabled","White","South East (England)","Hampshire and Isle of Wight","1490","1355","30560","27570"
"In post","2021","Declared disabled","White","South East (England)","Kent","830","770","29570","29290"
"In post","2021","Declared disabled","White","South East (England)","Surrey, East and West Sussex","810","730","28780","27570"
"In post","2021","Declared disabled","White","South West (England)","Cornwall and Isles of Scilly","190","170","26440","27570"
"In post","2021","Declared disabled","White","South West (England)","Devon","865","770","28790","27570"
"In post","2021","Declared disabled","White","South West (England)","Dorset and Somerset","530","485","28770","27570"
"In post","2021","Declared disabled","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2590","2440","34410","31810"
"In post","2021","Declared disabled","White","Unknown","Unknown","140","130","31450","27570"
"In post","2021","Declared disabled","White","Wales","East Wales","1605","1475","31240","27570"
"In post","2021","Declared disabled","White","Wales","West Wales and The Valleys","1660","1435","26130","22920"
"In post","2021","Declared disabled","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","380","345","27920","27380"
"In post","2021","Declared disabled","White","West Midlands (England)","Shropshire and Staffordshire","960","885","29080","27570"
"In post","2021","Declared disabled","White","West Midlands (England)","West Midlands","1375","1235","29670","27570"
"In post","2021","Declared disabled","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","460","410","26930","27130"
"In post","2021","Declared disabled","White","Yorkshire and The Humber","North Yorkshire","405","375","32140","27570"
"In post","2021","Declared disabled","White","Yorkshire and The Humber","South Yorkshire","1095","970","30320","27570"
"In post","2021","Declared disabled","White","Yorkshire and The Humber","West Yorkshire","1445","1305","30690","27570"
"In post","2021","Declared non-disabled","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","505","465","29780","27570"
"In post","2021","Declared non-disabled","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","795","710","25200","22350"
"In post","2021","Declared non-disabled","Asian","East Midlands (England)","Lincolnshire","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","East of England","Bedfordshire and Hertfordshire","420","385","30250","28240"
"In post","2021","Declared non-disabled","Asian","East of England","East Anglia","305","265","26510","21650"
"In post","2021","Declared non-disabled","Asian","East of England","Essex","160","150","33370","29290"
"In post","2021","Declared non-disabled","Asian","London","Inner London - East","1835","1715","36880","31090"
"In post","2021","Declared non-disabled","Asian","London","Inner London - West","4685","4530","41420","36280"
"In post","2021","Declared non-disabled","Asian","London","Outer London - East and North East","580","520","29660","31060"
"In post","2021","Declared non-disabled","Asian","London","Outer London - South","1410","1320","34150","29810"
"In post","2021","Declared non-disabled","Asian","London","Outer London - West and North West","2160","1990","30670","29080"
"In post","2021","Declared non-disabled","Asian","North East (England)","Northumberland and Tyne and Wear","235","215","27770","24500"
"In post","2021","Declared non-disabled","Asian","North East (England)","Tees Valley and Durham","85","70","26290","21710"
"In post","2021","Declared non-disabled","Asian","North West (England)","Cheshire","35","30","29420","27570"
"In post","2021","Declared non-disabled","Asian","North West (England)","Cumbria","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","North West (England)","Greater Manchester","1070","1010","28710","26670"
"In post","2021","Declared non-disabled","Asian","North West (England)","Lancashire","780","695","24740","21010"
"In post","2021","Declared non-disabled","Asian","North West (England)","Merseyside","125","120","31880","25040"
"In post","2021","Declared non-disabled","Asian","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Overseas","Overseas","125","125","45880","39980"
"In post","2021","Declared non-disabled","Asian","Scotland","Eastern Scotland","125","120","31580","27570"
"In post","2021","Declared non-disabled","Asian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Scotland","North Eastern Scotland","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Scotland","Southern Scotland","40","35","36860","30300"
"In post","2021","Declared non-disabled","Asian","Scotland","West Central Scotland","190","175","28450","25220"
"In post","2021","Declared non-disabled","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","465","430","30680","28340"
"In post","2021","Declared non-disabled","Asian","South East (England)","Hampshire and Isle of Wight","220","200","31130","27570"
"In post","2021","Declared non-disabled","Asian","South East (England)","Kent","130","125","29200","29290"
"In post","2021","Declared non-disabled","Asian","South East (England)","Surrey, East and West Sussex","265","245","29380","27570"
"In post","2021","Declared non-disabled","Asian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","South West (England)","Devon","40","35","37200","32390"
"In post","2021","Declared non-disabled","Asian","South West (England)","Dorset and Somerset","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","555","530","34620","31810"
"In post","2021","Declared non-disabled","Asian","Unknown","Unknown","130","115","28880","27570"
"In post","2021","Declared non-disabled","Asian","Wales","East Wales","265","250","30300","25560"
"In post","2021","Declared non-disabled","Asian","Wales","West Wales and The Valleys","80","75","29730","22260"
"In post","2021","Declared non-disabled","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","160","145","26470","25490"
"In post","2021","Declared non-disabled","Asian","West Midlands (England)","Shropshire and Staffordshire","235","225","31840","27570"
"In post","2021","Declared non-disabled","Asian","West Midlands (England)","West Midlands","2840","2640","27250","25560"
"In post","2021","Declared non-disabled","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Yorkshire and The Humber","North Yorkshire","55","55","32670","29180"
"In post","2021","Declared non-disabled","Asian","Yorkshire and The Humber","South Yorkshire","350","325","28100","24890"
"In post","2021","Declared non-disabled","Asian","Yorkshire and The Humber","West Yorkshire","1440","1315","27560","25840"
"In post","2021","Declared non-disabled","Black","East Midlands (England)","Derbyshire and Nottinghamshire","230","215","27060","26300"
"In post","2021","Declared non-disabled","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","140","130","26970","25410"
"In post","2021","Declared non-disabled","Black","East Midlands (England)","Lincolnshire","15","15","[c]","[c]"
