"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Clackmannanshire and Fife","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Coventry","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Coventry","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Croydon","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Croydon","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Croydon","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Croydon","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Darlington","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dumfries and Galloway","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dumfries and Galloway","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Durham CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Durham CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","EO","20","[c]","18700","16780"
"New entrant CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex Haven Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Glasgow City","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Glasgow City","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester North West","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester South West","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hackney and Newham","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Isle of Anglesey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Kingston upon Hull, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leeds","Outside London","EO","20","[c]","21470","21170"
"New entrant CS","2021","Project Delivery","Leeds","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leeds","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leeds","Outside London","HEO","15","[c]","28960","28900"
"New entrant CS","2021","Project Delivery","Leeds","Outside London","SEO","10","[c]","36850","35590"
"New entrant CS","2021","Project Delivery","Leicestershire CC and Rutland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leicestershire CC and Rutland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","Outside London","SEO","15","[c]","40880","41000"
"New entrant CS","2021","Project Delivery","Lisburn and Castlereagh","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Manchester","Outside London","EO","15","[c]","25880","26180"
"New entrant CS","2021","Project Delivery","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Manchester","Outside London","G7","15","[c]","51090","51730"
"New entrant CS","2021","Project Delivery","Manchester","Outside London","HEO","10","[c]","33070","34020"
"New entrant CS","2021","Project Delivery","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merton, Kingston upon Thames and Sutton","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Mid Lancashire","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Mid Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","Outside London","SEO","10","[c]","37720","36810"
"New entrant CS","2021","Project Delivery","North and West Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North and West Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Nottingham","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","Outside London","EO","15","[c]","13960","13000"
"New entrant CS","2021","Project Delivery","Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Peterborough","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","Outside London","Unknown","25","[c]","28150","23020"
"New entrant CS","2021","Project Delivery","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Borders","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sefton","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sefton","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sefton","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sheffield","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Somerset","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Hampshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Hampshire","Outside London","HEO","15","[c]","30060","29540"
"New entrant CS","2021","Project Delivery","South Hampshire","Outside London","SEO","10","[c]","37530","36030"
"New entrant CS","2021","Project Delivery","South Lanarkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southend-on-Sea","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southend-on-Sea","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southend-on-Sea","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Suffolk","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Suffolk","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Suffolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Suffolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sunderland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swansea","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swindon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swindon","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swindon","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swindon","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","Outside London","EO","10","[c]","23580","25560"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","London","G7","15","[c]","55570","54120"
"New entrant CS","2021","Project Delivery","Tower Hamlets","London","HEO","30","[c]","33430","32870"
"New entrant CS","2021","Project Delivery","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","London","SEO","20","[c]","39800","39530"
"New entrant CS","2021","Project Delivery","Tyneside","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tyneside","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tyneside","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tyneside","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tyneside","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wakefield","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warrington","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warrington","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warrington","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Cumbria","Outside London","Unknown","20","[c]","39860","33250"
"New entrant CS","2021","Project Delivery","West Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Sussex (North East)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Sussex (North East)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Westminster","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Westminster","London","EO","35","[c]","27770","27680"
"New entrant CS","2021","Project Delivery","Westminster","London","G6","20","[c]","65290","65070"
"New entrant CS","2021","Project Delivery","Westminster","London","G7","40","[c]","54580","53760"
"New entrant CS","2021","Project Delivery","Westminster","London","HEO","95","[c]","33670","34020"
"New entrant CS","2021","Project Delivery","Westminster","London","SCS level","15","[c]","95950","90250"
"New entrant CS","2021","Project Delivery","Westminster","London","SEO","55","[c]","41270","41530"
"New entrant CS","2021","Project Delivery","Wiltshire","Outside London","EO","40","[c]","25800","26350"
"New entrant CS","2021","Project Delivery","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wiltshire","Outside London","HEO","30","[c]","32930","33000"
"New entrant CS","2021","Project Delivery","Wiltshire","Outside London","SEO","20","[c]","40030","40000"
"New entrant CS","2021","Project Delivery","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wirral","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Worcestershire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","York","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","York","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","York","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Aberdeen City and Aberdeenshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Aberdeen City and Aberdeenshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","15","[c]","30470","30000"
"New entrant CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bournemouth and Poole","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Breckland and South Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Breckland and South Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Brent","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Brent","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Brent","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bridgend and Neath Port Talbot","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bristol, City of","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bristol, City of","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Buckinghamshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Buckinghamshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Buckinghamshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Calderdale and Kirklees","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cambridgeshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cambridgeshire CC","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cardiff and Vale of Glamorgan","Outside London","AO","15","[c]","20880","20880"
"New entrant CS","2021","Property","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cardiff and Vale of Glamorgan","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Central Bedfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Central Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Central Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Central Hampshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Central Hampshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","City of Edinburgh","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
